variant,region,year,gender,dependencyratio1564
estimates,921,1950,male,69.14
estimates,921,1951,male,69.835
estimates,921,1952,male,70.672
estimates,921,1953,male,71.334
estimates,921,1954,male,71.763
estimates,921,1955,male,72.057
estimates,921,1956,male,73.398
estimates,921,1957,male,74.293
estimates,921,1958,male,75.011
estimates,921,1959,male,75.766
estimates,921,1960,male,76.612
estimates,921,1961,male,77.738
estimates,921,1962,male,78.955
estimates,921,1963,male,80.092
estimates,921,1964,male,80.887
estimates,921,1965,male,81.231
estimates,921,1966,male,81.865
estimates,921,1967,male,82.001
estimates,921,1968,male,81.776
estimates,921,1969,male,81.389
estimates,921,1970,male,80.944
estimates,921,1971,male,80.852
estimates,921,1972,male,80.647
estimates,921,1973,male,80.336
estimates,921,1974,male,79.899
estimates,921,1975,male,79.343
estimates,921,1976,male,79.218
estimates,921,1977,male,78.888
estimates,921,1978,male,78.431
estimates,921,1979,male,77.933
estimates,921,1980,male,77.443
estimates,921,1981,male,77.382
estimates,921,1982,male,77.278
estimates,921,1983,male,77.119
estimates,921,1984,male,76.863
estimates,921,1985,male,76.494
estimates,921,1986,male,76.559
estimates,921,1987,male,76.392
estimates,921,1988,male,76.046
estimates,921,1989,male,75.582
estimates,921,1990,male,75.025
estimates,921,1991,male,74.686
estimates,921,1992,male,74.225
estimates,921,1993,male,73.633
estimates,921,1994,male,72.887
estimates,921,1995,male,71.987
estimates,921,1996,male,71.19
estimates,921,1997,male,70.263
estimates,921,1998,male,69.229
estimates,921,1999,male,68.117
estimates,921,2000,male,66.954
estimates,921,2001,male,65.978
estimates,921,2002,male,64.927
estimates,921,2003,male,63.826
estimates,921,2004,male,62.714
estimates,921,2005,male,61.618
estimates,921,2006,male,60.82
estimates,921,2007,male,60.035
estimates,921,2008,male,59.255
estimates,921,2009,male,58.455
estimates,921,2010,male,57.621
estimates,921,2011,male,56.897
estimates,921,2012,male,56.095
estimates,921,2013,male,55.268
estimates,921,2014,male,54.484
estimates,921,2015,male,53.781
medium_variant,921,2015,male,53.781
medium_variant,921,2016,male,53.174
medium_variant,921,2017,male,52.666
medium_variant,921,2018,male,52.206
medium_variant,921,2019,male,51.723
medium_variant,921,2020,male,51.191
medium_variant,921,2021,male,50.802
medium_variant,921,2022,male,50.329
medium_variant,921,2023,male,49.818
medium_variant,921,2024,male,49.338
medium_variant,921,2025,male,48.919
medium_variant,921,2026,male,48.602
medium_variant,921,2027,male,48.328
medium_variant,921,2028,male,48.079
medium_variant,921,2029,male,47.821
medium_variant,921,2030,male,47.537
medium_variant,921,2031,male,47.337
medium_variant,921,2032,male,47.108
medium_variant,921,2033,male,46.862
medium_variant,921,2034,male,46.617
medium_variant,921,2035,male,46.384
medium_variant,921,2036,male,46.247
medium_variant,921,2037,male,46.109
medium_variant,921,2038,male,45.975
medium_variant,921,2039,male,45.852
medium_variant,921,2040,male,45.744
medium_variant,921,2041,male,45.741
medium_variant,921,2042,male,45.74
medium_variant,921,2043,male,45.753
medium_variant,921,2044,male,45.793
medium_variant,921,2045,male,45.869
medium_variant,921,2046,male,46.069
medium_variant,921,2047,male,46.285
medium_variant,921,2048,male,46.517
medium_variant,921,2049,male,46.762
medium_variant,921,2050,male,47.019
medium_variant,921,2051,male,47.375
medium_variant,921,2052,male,47.723
medium_variant,921,2053,male,48.064
medium_variant,921,2054,male,48.396
medium_variant,921,2055,male,48.719
medium_variant,921,2056,male,49.11
medium_variant,921,2057,male,49.474
medium_variant,921,2058,male,49.816
medium_variant,921,2059,male,50.145
medium_variant,921,2060,male,50.468
medium_variant,921,2061,male,50.863
medium_variant,921,2062,male,51.233
medium_variant,921,2063,male,51.586
medium_variant,921,2064,male,51.927
medium_variant,921,2065,male,52.264
medium_variant,921,2066,male,52.676
medium_variant,921,2067,male,53.062
medium_variant,921,2068,male,53.433
medium_variant,921,2069,male,53.802
medium_variant,921,2070,male,54.179
medium_variant,921,2071,male,54.648
medium_variant,921,2072,male,55.102
medium_variant,921,2073,male,55.541
medium_variant,921,2074,male,55.953
medium_variant,921,2075,male,56.337
medium_variant,921,2076,male,56.785
medium_variant,921,2077,male,57.181
medium_variant,921,2078,male,57.541
medium_variant,921,2079,male,57.886
medium_variant,921,2080,male,58.233
medium_variant,921,2081,male,58.67
medium_variant,921,2082,male,59.08
medium_variant,921,2083,male,59.469
medium_variant,921,2084,male,59.837
medium_variant,921,2085,male,60.189
medium_variant,921,2086,male,60.617
medium_variant,921,2087,male,61.003
