variant,region,year,gender,dependencyratio1564
estimates,923,1950,male,57.986
estimates,923,1951,male,57.908
estimates,923,1952,male,56.514
estimates,923,1953,male,55.035
estimates,923,1954,male,54.211
estimates,923,1955,male,54.226
estimates,923,1956,male,54.92
estimates,923,1957,male,56.37
estimates,923,1958,male,58.169
estimates,923,1959,male,59.692
estimates,923,1960,male,60.555
estimates,923,1961,male,60.943
estimates,923,1962,male,60.776
estimates,923,1963,male,60.125
estimates,923,1964,male,59.202
estimates,923,1965,male,58.143
estimates,923,1966,male,56.99
estimates,923,1967,male,55.75
estimates,923,1968,male,54.451
estimates,923,1969,male,53.147
estimates,923,1970,male,51.899
estimates,923,1971,male,50.782
estimates,923,1972,male,49.791
estimates,923,1973,male,48.927
estimates,923,1974,male,48.178
estimates,923,1975,male,47.539
estimates,923,1976,male,47.443
estimates,923,1977,male,47.297
estimates,923,1978,male,47.125
estimates,923,1979,male,46.943
estimates,923,1980,male,46.747
estimates,923,1981,male,46.644
estimates,923,1982,male,46.552
estimates,923,1983,male,46.477
estimates,923,1984,male,46.401
estimates,923,1985,male,46.312
estimates,923,1986,male,46.441
estimates,923,1987,male,46.52
estimates,923,1988,male,46.542
estimates,923,1989,male,46.516
estimates,923,1990,male,46.437
estimates,923,1991,male,46.735
estimates,923,1992,male,46.829
estimates,923,1993,male,46.703
estimates,923,1994,male,46.352
estimates,923,1995,male,45.776
estimates,923,1996,male,44.937
estimates,923,1997,male,44.032
estimates,923,1998,male,43.052
estimates,923,1999,male,41.999
estimates,923,2000,male,40.908
estimates,923,2001,male,40.297
estimates,923,2002,male,39.654
estimates,923,2003,male,38.959
estimates,923,2004,male,38.205
estimates,923,2005,male,37.406
estimates,923,2006,male,36.967
estimates,923,2007,male,36.489
estimates,923,2008,male,36.099
estimates,923,2009,male,35.908
estimates,923,2010,male,35.956
estimates,923,2011,male,36.425
estimates,923,2012,male,37.092
estimates,923,2013,male,37.91
estimates,923,2014,male,38.812
estimates,923,2015,male,39.751
