region,variant,gender,freq,year,mortality15to50per1000aliveat15
902,estimates,female,5yearly,1950,296.456398384222
902,estimates,male,5yearly,1950,310.760954184084
902,estimates,female,5yearly,1955,266.525199614512
902,estimates,male,5yearly,1955,281.873257025916
902,estimates,female,5yearly,1960,242.660665219247
902,estimates,male,5yearly,1960,257.039350173577
902,estimates,female,5yearly,1965,190.83996032305
902,estimates,male,5yearly,1965,201.409882915816
902,estimates,female,5yearly,1970,150.791470854597
902,estimates,male,5yearly,1970,165.38647481994
902,estimates,female,5yearly,1975,129.280188611865
902,estimates,male,5yearly,1975,148.110846098537
902,estimates,female,5yearly,1980,113.355014564641
902,estimates,male,5yearly,1980,140.308760610672
902,estimates,female,5yearly,1985,103.212497921608
902,estimates,male,5yearly,1985,130.296678385082
902,estimates,female,5yearly,1990,96.0713410691749
902,estimates,male,5yearly,1990,124.688200111583
902,estimates,female,5yearly,1995,93.2210741467865
902,estimates,male,5yearly,1995,123.414606117026
902,estimates,female,5yearly,2000,90.5975034454017
902,estimates,male,5yearly,2000,118.632805093293
902,estimates,female,5yearly,2005,81.645128022654
902,estimates,male,5yearly,2005,109.194674391102
902,estimates,female,5yearly,2010,70.2100096259429
902,estimates,male,5yearly,2010,99.6831675606222
902,medium_variant,female,5yearly,2015,64.374398864998
902,medium_variant,male,5yearly,2015,93.759530628965
902,medium_variant,female,5yearly,2020,60.5794469583096
902,medium_variant,male,5yearly,2020,89.0952232901438
902,medium_variant,female,5yearly,2025,56.6098112738468
902,medium_variant,male,5yearly,2025,84.3140463076222
902,medium_variant,female,5yearly,2030,52.5998692262795
902,medium_variant,male,5yearly,2030,79.6594377039861
902,medium_variant,female,5yearly,2035,49.295195607961
902,medium_variant,male,5yearly,2035,75.9766001454528
902,medium_variant,female,5yearly,2040,46.773129737505
902,medium_variant,male,5yearly,2040,72.8653293060863
902,medium_variant,female,5yearly,2045,44.0964989828022
902,medium_variant,male,5yearly,2045,69.1666362179577
902,medium_variant,female,5yearly,2050,41.377921515304
902,medium_variant,male,5yearly,2050,65.5700141735045
902,medium_variant,female,5yearly,2055,38.8886131875785
902,medium_variant,male,5yearly,2055,62.1786766988697
902,medium_variant,female,5yearly,2060,36.6214094992061
902,medium_variant,male,5yearly,2060,58.9686311449366
902,medium_variant,female,5yearly,2065,34.6122943485275
902,medium_variant,male,5yearly,2065,56.1551049457877
902,medium_variant,female,5yearly,2070,32.8083570841358
902,medium_variant,male,5yearly,2070,53.2739507960768
902,medium_variant,female,5yearly,2075,30.9966935405422
902,medium_variant,male,5yearly,2075,50.3330395729977
902,medium_variant,female,5yearly,2080,29.3187242975323
902,medium_variant,male,5yearly,2080,47.5512078934958
902,medium_variant,female,5yearly,2085,27.7377962649924
902,medium_variant,male,5yearly,2085,44.766629618546
902,medium_variant,female,5yearly,2090,26.2267483565427
902,medium_variant,male,5yearly,2090,42.13419922553
902,medium_variant,female,5yearly,2095,24.7810078647897
902,medium_variant,male,5yearly,2095,39.5529064574959
902,estimates,female,5yearly,Regi,Less developed regions
902,estimates,male,5yearly,Regi,Less developed regions
902,medium_variant,female,5yearly,Regi,Less developed regions
902,medium_variant,male,5yearly,Regi,Less developed regions
