region,variant,gender,freq,year,mortality15to50per1000aliveat15
5500,estimates,female,5yearly,1950,111.905862675781
5500,estimates,male,5yearly,1950,216.872348100211
5500,estimates,female,5yearly,1955,99.6091570499484
5500,estimates,male,5yearly,1955,201.977628085968
5500,estimates,female,5yearly,1960,87.6190521674144
5500,estimates,male,5yearly,1960,187.537580128472
5500,estimates,female,5yearly,1965,76.3900125485072
5500,estimates,male,5yearly,1965,171.070237479551
5500,estimates,female,5yearly,1970,68.6803877209773
5500,estimates,male,5yearly,1970,157.562582030634
5500,estimates,female,5yearly,1975,64.2852850547835
5500,estimates,male,5yearly,1975,149.515940381166
5500,estimates,female,5yearly,1980,60.0375374723723
5500,estimates,male,5yearly,1980,135.749692758507
5500,estimates,female,5yearly,1985,57.6803044928125
5500,estimates,male,5yearly,1985,120.801401619959
5500,estimates,female,5yearly,1990,70.1342041575984
5500,estimates,male,5yearly,1990,145.880662222335
5500,estimates,female,5yearly,1995,75.1363557091962
5500,estimates,male,5yearly,1995,168.705756199699
5500,estimates,female,5yearly,2000,69.270980043866
5500,estimates,male,5yearly,2000,151.66377197335
5500,estimates,female,5yearly,2005,62.2046974881576
5500,estimates,male,5yearly,2005,140.201919604026
5500,estimates,female,5yearly,2010,52.0115409469026
5500,estimates,male,5yearly,2010,110.111573425427
5500,medium_variant,female,5yearly,2015,47.1740911365219
5500,medium_variant,male,5yearly,2015,103.140216057073
5500,medium_variant,female,5yearly,2020,43.7213754146379
5500,medium_variant,male,5yearly,2020,96.3357813893368
5500,medium_variant,female,5yearly,2025,41.2015440081199
5500,medium_variant,male,5yearly,2025,89.6201795342267
5500,medium_variant,female,5yearly,2030,38.7885978623885
5500,medium_variant,male,5yearly,2030,83.7980321002477
5500,medium_variant,female,5yearly,2035,36.5497998899123
5500,medium_variant,male,5yearly,2035,78.3421916149326
5500,medium_variant,female,5yearly,2040,34.4970426833756
5500,medium_variant,male,5yearly,2040,72.9076351462307
5500,medium_variant,female,5yearly,2045,32.6782540757908
5500,medium_variant,male,5yearly,2045,68.6918681046794
5500,medium_variant,female,5yearly,2050,30.8647893518755
5500,medium_variant,male,5yearly,2050,64.3033794481904
5500,medium_variant,female,5yearly,2055,29.0559573711873
5500,medium_variant,male,5yearly,2055,59.630738732946
5500,medium_variant,female,5yearly,2060,27.3761292190772
5500,medium_variant,male,5yearly,2060,54.787446930936
5500,medium_variant,female,5yearly,2065,25.7281882669719
5500,medium_variant,male,5yearly,2065,49.6668156600846
5500,medium_variant,female,5yearly,2070,24.1511670629236
5500,medium_variant,male,5yearly,2070,44.8774286556211
5500,medium_variant,female,5yearly,2075,22.6337865699946
5500,medium_variant,male,5yearly,2075,40.3065133812054
5500,medium_variant,female,5yearly,2080,21.1736678815732
5500,medium_variant,male,5yearly,2080,35.9977606840867
5500,medium_variant,female,5yearly,2085,19.7993150123242
5500,medium_variant,male,5yearly,2085,32.2202090787097
5500,medium_variant,female,5yearly,2090,18.4633335114984
5500,medium_variant,male,5yearly,2090,28.7796705281774
5500,medium_variant,female,5yearly,2095,17.2357393873491
5500,medium_variant,male,5yearly,2095,25.7841129932556
