region,variant,gender,freq,year,mortality15to50per1000aliveat15
910,estimates,female,5yearly,1950,322.490095802068
910,estimates,male,5yearly,1950,359.896122562761
910,estimates,female,5yearly,1955,300.180609565774
910,estimates,male,5yearly,1955,337.176845188996
910,estimates,female,5yearly,1960,276.444958733041
910,estimates,male,5yearly,1960,313.339704701762
910,estimates,female,5yearly,1965,258.75468365778
910,estimates,male,5yearly,1965,294.958165810819
910,estimates,female,5yearly,1970,243.835563636105
910,estimates,male,5yearly,1970,279.248550078641
910,estimates,female,5yearly,1975,230.716718234494
910,estimates,male,5yearly,1975,266.637017869544
910,estimates,female,5yearly,1980,228.641539338642
910,estimates,male,5yearly,1980,267.997856381937
910,estimates,female,5yearly,1985,230.549591685545
910,estimates,male,5yearly,1985,283.720819816883
910,estimates,female,5yearly,1990,267.074253656112
910,estimates,male,5yearly,1990,335.260821459617
910,estimates,female,5yearly,1995,300.72625719652
910,estimates,male,5yearly,1995,359.849126387841
910,estimates,female,5yearly,2000,311.430441051511
910,estimates,male,5yearly,2000,348.812934781083
910,estimates,female,5yearly,2005,241.468579746161
910,estimates,male,5yearly,2005,268.711773206846
910,estimates,female,5yearly,2010,165.475833028091
910,estimates,male,5yearly,2010,206.00510079674
910,medium_variant,female,5yearly,2015,133.629695886068
910,medium_variant,male,5yearly,2015,170.991584583337
910,medium_variant,female,5yearly,2020,119.204091343204
910,medium_variant,male,5yearly,2020,155.405271893309
910,medium_variant,female,5yearly,2025,104.424937688112
910,medium_variant,male,5yearly,2025,138.925347546783
910,medium_variant,female,5yearly,2030,90.88230410061
910,medium_variant,male,5yearly,2030,124.529236867181
910,medium_variant,female,5yearly,2035,79.5180161718372
910,medium_variant,male,5yearly,2035,112.626100850747
910,medium_variant,female,5yearly,2040,71.0692972901861
910,medium_variant,male,5yearly,2040,103.165669163422
910,medium_variant,female,5yearly,2045,63.8407160546443
910,medium_variant,male,5yearly,2045,94.3915505757791
910,medium_variant,female,5yearly,2050,57.9549488459681
910,medium_variant,male,5yearly,2050,86.8032595270856
910,medium_variant,female,5yearly,2055,53.1694599884759
910,medium_variant,male,5yearly,2055,80.3692841023617
910,medium_variant,female,5yearly,2060,49.0511114214623
910,medium_variant,male,5yearly,2060,74.3387947879474
910,medium_variant,female,5yearly,2065,45.3307831774808
910,medium_variant,male,5yearly,2065,68.8604296126728
910,medium_variant,female,5yearly,2070,42.1094932489483
910,medium_variant,male,5yearly,2070,63.9158868547104
910,medium_variant,female,5yearly,2075,39.2773713440883
910,medium_variant,male,5yearly,2075,59.4681727902099
910,medium_variant,female,5yearly,2080,36.6749114562913
910,medium_variant,male,5yearly,2080,55.468851809393
910,medium_variant,female,5yearly,2085,34.3571546676136
910,medium_variant,male,5yearly,2085,51.8732712274134
910,medium_variant,female,5yearly,2090,32.1552405264191
910,medium_variant,male,5yearly,2090,48.4344763913013
910,medium_variant,female,5yearly,2095,30.0791941868422
910,medium_variant,male,5yearly,2095,45.1636335410778
910,estimates,female,5yearly,Regi,Eastern Africa
910,estimates,male,5yearly,Regi,Eastern Africa
910,medium_variant,female,5yearly,Regi,Eastern Africa
910,medium_variant,male,5yearly,Regi,Eastern Africa
