region,variant,gender,freq,year,mortality15to50per1000aliveat15
926,estimates,female,5yearly,1950,67.1504112765093
926,estimates,male,5yearly,1950,99.5356167441443
926,estimates,female,5yearly,1955,54.7382890717465
926,estimates,male,5yearly,1955,89.7796758353577
926,estimates,female,5yearly,1960,49.5496271921412
926,estimates,male,5yearly,1960,85.9528447235127
926,estimates,female,5yearly,1965,47.2969229625168
926,estimates,male,5yearly,1965,86.4248236821108
926,estimates,female,5yearly,1970,44.8434851498534
926,estimates,male,5yearly,1970,87.1532615759395
926,estimates,female,5yearly,1975,41.0082400529208
926,estimates,male,5yearly,1975,84.1472209898836
926,estimates,female,5yearly,1980,36.9070159034163
926,estimates,male,5yearly,1980,77.2158168212924
926,estimates,female,5yearly,1985,33.0468458841395
926,estimates,male,5yearly,1985,69.0655242747287
926,estimates,female,5yearly,1990,31.7058916406763
926,estimates,male,5yearly,1990,69.2968876597045
926,estimates,female,5yearly,1995,29.1962990138167
926,estimates,male,5yearly,1995,61.3527862428238
926,estimates,female,5yearly,2000,25.9159804908792
926,estimates,male,5yearly,2000,53.2152937808437
926,estimates,female,5yearly,2005,22.4290065443113
926,estimates,male,5yearly,2005,44.3018804218368
926,estimates,female,5yearly,2010,19.9905424527018
926,estimates,male,5yearly,2010,37.7655465472312
926,medium_variant,female,5yearly,2015,18.6276371900788
926,medium_variant,male,5yearly,2015,35.3895827552823
926,medium_variant,female,5yearly,2020,17.1352813815402
926,medium_variant,male,5yearly,2020,32.2028895162363
926,medium_variant,female,5yearly,2025,15.7595335802052
926,medium_variant,male,5yearly,2025,29.3549387098252
926,medium_variant,female,5yearly,2030,14.530281749329
926,medium_variant,male,5yearly,2030,26.946066196384
926,medium_variant,female,5yearly,2035,13.3747475670126
926,medium_variant,male,5yearly,2035,24.9001062505437
926,medium_variant,female,5yearly,2040,12.1900923120078
926,medium_variant,male,5yearly,2040,23.1684503717582
926,medium_variant,female,5yearly,2045,11.1349480035493
926,medium_variant,male,5yearly,2045,21.6910003429431
926,medium_variant,female,5yearly,2050,10.1299357147177
926,medium_variant,male,5yearly,2050,20.2587969718372
926,medium_variant,female,5yearly,2055,9.22531122287351
926,medium_variant,male,5yearly,2055,18.8376574901694
926,medium_variant,female,5yearly,2060,8.33564872416481
926,medium_variant,male,5yearly,2060,17.4879384469959
926,medium_variant,female,5yearly,2065,7.49186481967679
926,medium_variant,male,5yearly,2065,16.2187456518158
926,medium_variant,female,5yearly,2070,6.68036449058507
926,medium_variant,male,5yearly,2070,15.0576600451252
926,medium_variant,female,5yearly,2075,5.96502991232062
926,medium_variant,male,5yearly,2075,13.9346830481474
926,medium_variant,female,5yearly,2080,5.31930491694077
926,medium_variant,male,5yearly,2080,12.8658654516098
926,medium_variant,female,5yearly,2085,4.67821885120145
926,medium_variant,male,5yearly,2085,11.8168174280313
926,medium_variant,female,5yearly,2090,4.10785728600371
926,medium_variant,male,5yearly,2090,10.8265854708935
926,medium_variant,female,5yearly,2095,3.5675903129736
926,medium_variant,male,5yearly,2095,9.87483798774869
