region,variant,gender,freq,year,mortality15to50per1000aliveat15
948,estimates,female,5yearly,1950,305.784774586695
948,estimates,male,5yearly,1950,316.202351679997
948,estimates,female,5yearly,1955,273.871263533938
948,estimates,male,5yearly,1955,280.357001586717
948,estimates,female,5yearly,1960,241.746703357923
948,estimates,male,5yearly,1960,248.258234213737
948,estimates,female,5yearly,1965,207.212425911386
948,estimates,male,5yearly,1965,217.738456007291
948,estimates,female,5yearly,1970,176.605507952493
948,estimates,male,5yearly,1970,194.921710200019
948,estimates,female,5yearly,1975,154.559481937285
948,estimates,male,5yearly,1975,179.580896646234
948,estimates,female,5yearly,1980,135.913051136671
948,estimates,male,5yearly,1980,171.419357083137
948,estimates,female,5yearly,1985,124.887706498233
948,estimates,male,5yearly,1985,159.198788646261
948,estimates,female,5yearly,1990,116.733713366257
948,estimates,male,5yearly,1990,152.377065671537
948,estimates,female,5yearly,1995,114.054030264054
948,estimates,male,5yearly,1995,151.090475102269
948,estimates,female,5yearly,2000,111.73147687903
948,estimates,male,5yearly,2000,145.988338530969
948,estimates,female,5yearly,2005,99.4871600444383
948,estimates,male,5yearly,2005,133.155930188061
948,estimates,female,5yearly,2010,84.3072087406664
948,estimates,male,5yearly,2010,121.108961736487
948,medium_variant,female,5yearly,2015,75.569304162257
948,medium_variant,male,5yearly,2015,111.532033468025
948,medium_variant,female,5yearly,2020,69.6900246772752
948,medium_variant,male,5yearly,2020,103.950599011606
948,medium_variant,female,5yearly,2025,64.1304530994971
948,medium_variant,male,5yearly,2025,97.1778560207407
948,medium_variant,female,5yearly,2030,59.1295516520547
948,medium_variant,male,5yearly,2030,91.4053569311237
948,medium_variant,female,5yearly,2035,54.7333743407102
948,medium_variant,male,5yearly,2035,86.1730824618871
948,medium_variant,female,5yearly,2040,51.2632275172026
948,medium_variant,male,5yearly,2040,81.3258895095899
948,medium_variant,female,5yearly,2045,48.009643844344
948,medium_variant,male,5yearly,2045,76.6660734086848
948,medium_variant,female,5yearly,2050,44.8389370834992
948,medium_variant,male,5yearly,2050,72.3801730266855
948,medium_variant,female,5yearly,2055,41.9588961057614
948,medium_variant,male,5yearly,2055,68.4060837397243
948,medium_variant,female,5yearly,2060,39.3614730709075
948,medium_variant,male,5yearly,2060,64.6302326203131
948,medium_variant,female,5yearly,2065,37.0392623095338
948,medium_variant,male,5yearly,2065,61.1227196343455
948,medium_variant,female,5yearly,2070,34.943006211609
948,medium_variant,male,5yearly,2070,57.6419983257492
948,medium_variant,female,5yearly,2075,32.9411412450827
948,medium_variant,male,5yearly,2075,54.2915730715386
948,medium_variant,female,5yearly,2080,31.15546801114
948,medium_variant,male,5yearly,2080,51.1795122374236
948,medium_variant,female,5yearly,2085,29.4443432978947
948,medium_variant,male,5yearly,2085,48.1520584399502
948,medium_variant,female,5yearly,2090,27.8123664848549
948,medium_variant,male,5yearly,2090,45.2399015998025
948,medium_variant,female,5yearly,2095,26.2822602320741
948,medium_variant,male,5yearly,2095,42.3834081713313
948,estimates,female,5yearly,Regi,"Less developed regions, excluding China"
948,estimates,male,5yearly,Regi,"Less developed regions, excluding China"
948,medium_variant,female,5yearly,Regi,"Less developed regions, excluding China"
948,medium_variant,male,5yearly,Regi,"Less developed regions, excluding China"
