region,variant,gender,freq,year,mortality15to50per1000aliveat15
954,estimates,female,5yearly,1950,193.159645081616
954,estimates,male,5yearly,1950,210.042871596055
954,estimates,female,5yearly,1955,176.697241639238
954,estimates,male,5yearly,1955,192.827340316838
954,estimates,female,5yearly,1960,158.863376142734
954,estimates,male,5yearly,1960,175.037003216217
954,estimates,female,5yearly,1965,140.860901475051
954,estimates,male,5yearly,1965,157.483724793798
954,estimates,female,5yearly,1970,122.414934540482
954,estimates,male,5yearly,1970,139.926172117054
954,estimates,female,5yearly,1975,107.816167109368
954,estimates,male,5yearly,1975,126.824812922429
954,estimates,female,5yearly,1980,98.0045575035808
954,estimates,male,5yearly,1980,117.691938520676
954,estimates,female,5yearly,1985,87.1309889636013
954,estimates,male,5yearly,1985,106.924083956974
954,estimates,female,5yearly,1990,75.9079317982991
954,estimates,male,5yearly,1990,95.800969919832
954,estimates,female,5yearly,1995,65.0100435085219
954,estimates,male,5yearly,1995,82.5796677106656
954,estimates,female,5yearly,2000,56.95602679402
954,estimates,male,5yearly,2000,73.6053225583452
954,estimates,female,5yearly,2005,51.3162381416554
954,estimates,male,5yearly,2005,68.8211701757376
954,estimates,female,5yearly,2010,47.8772824578879
954,estimates,male,5yearly,2010,65.7771467935528
954,medium_variant,female,5yearly,2015,44.6345810529881
954,medium_variant,male,5yearly,2015,62.2241041384205
954,medium_variant,female,5yearly,2020,42.108447417417
954,medium_variant,male,5yearly,2020,59.4119645465163
954,medium_variant,female,5yearly,2025,40.3545293794717
954,medium_variant,male,5yearly,2025,57.2892125501939
954,medium_variant,female,5yearly,2030,37.3681519099689
954,medium_variant,male,5yearly,2030,54.2073407307815
954,medium_variant,female,5yearly,2035,34.1523138485107
954,medium_variant,male,5yearly,2035,50.42769990775
954,medium_variant,female,5yearly,2040,31.4426014794218
954,medium_variant,male,5yearly,2040,47.299316111013
954,medium_variant,female,5yearly,2045,29.2315832294997
954,medium_variant,male,5yearly,2045,45.0606123843071
954,medium_variant,female,5yearly,2050,27.72288623748
954,medium_variant,male,5yearly,2050,43.7577838690524
954,medium_variant,female,5yearly,2055,26.6893714422712
954,medium_variant,male,5yearly,2055,42.6193267519917
954,medium_variant,female,5yearly,2060,25.1657903485774
954,medium_variant,male,5yearly,2060,40.4871650298576
954,medium_variant,female,5yearly,2065,23.4445530977758
954,medium_variant,male,5yearly,2065,37.8114725305256
954,medium_variant,female,5yearly,2070,21.7213935905942
954,medium_variant,male,5yearly,2070,35.0393263694554
954,medium_variant,female,5yearly,2075,20.4011472642256
954,medium_variant,male,5yearly,2075,32.4883661445142
954,medium_variant,female,5yearly,2080,19.2312653603781
954,medium_variant,male,5yearly,2080,30.2725592879877
954,medium_variant,female,5yearly,2085,18.2101233001339
954,medium_variant,male,5yearly,2085,28.2419690790578
954,medium_variant,female,5yearly,2090,17.252005048861
954,medium_variant,male,5yearly,2090,26.2518587920295
954,medium_variant,female,5yearly,2095,16.1477136850969
954,medium_variant,male,5yearly,2095,24.1403721516518
954,estimates,female,5yearly,Regi,Micronesia
954,estimates,male,5yearly,Regi,Micronesia
954,medium_variant,female,5yearly,Regi,Micronesia
954,medium_variant,male,5yearly,Regi,Micronesia
