region,variant,gender,freq,year,mortality15to50per1000aliveat15
957,estimates,female,5yearly,1950,263.332090584758
957,estimates,male,5yearly,1950,303.675013019643
957,estimates,female,5yearly,1955,215.755095241124
957,estimates,male,5yearly,1955,259.416562064814
957,estimates,female,5yearly,1960,189.597464684577
957,estimates,male,5yearly,1960,234.853202989662
957,estimates,female,5yearly,1965,162.428554844523
957,estimates,male,5yearly,1965,207.682796552549
957,estimates,female,5yearly,1970,140.601532616622
957,estimates,male,5yearly,1970,183.740536710562
957,estimates,female,5yearly,1975,121.040688292739
957,estimates,male,5yearly,1975,163.992888478194
957,estimates,female,5yearly,1980,97.4295344247078
957,estimates,male,5yearly,1980,143.440551781143
957,estimates,female,5yearly,1985,83.0367292172293
957,estimates,male,5yearly,1985,129.869630561259
957,estimates,female,5yearly,1990,71.6548159146757
957,estimates,male,5yearly,1990,107.966488891158
957,estimates,female,5yearly,1995,57.5519117778721
957,estimates,male,5yearly,1995,96.5464459580133
957,estimates,female,5yearly,2000,47.4825746478938
957,estimates,male,5yearly,2000,82.9406851400868
957,estimates,female,5yearly,2005,39.5554648423905
957,estimates,male,5yearly,2005,67.2307729009827
957,estimates,female,5yearly,2010,34.8454229128301
957,estimates,male,5yearly,2010,59.8969940248284
957,medium_variant,female,5yearly,2015,31.8718287047492
957,medium_variant,male,5yearly,2015,54.6539906051071
957,medium_variant,female,5yearly,2020,29.3131586149097
957,medium_variant,male,5yearly,2020,48.7171500933364
957,medium_variant,female,5yearly,2025,27.1021316095674
957,medium_variant,male,5yearly,2025,43.1835571985548
957,medium_variant,female,5yearly,2030,25.177681891923
957,medium_variant,male,5yearly,2030,38.4009952319089
957,medium_variant,female,5yearly,2035,23.4343936620991
957,medium_variant,male,5yearly,2035,34.1029494075474
957,medium_variant,female,5yearly,2040,21.8713054341467
957,medium_variant,male,5yearly,2040,30.6785101706398
957,medium_variant,female,5yearly,2045,20.363205514769
957,medium_variant,male,5yearly,2045,27.5348663475262
957,medium_variant,female,5yearly,2050,18.9433207236168
957,medium_variant,male,5yearly,2050,24.7350033959876
957,medium_variant,female,5yearly,2055,17.6234215011163
957,medium_variant,male,5yearly,2055,22.21510705691
957,medium_variant,female,5yearly,2060,16.437697733131
957,medium_variant,male,5yearly,2060,20.0861718577234
957,medium_variant,female,5yearly,2065,15.3830797475758
957,medium_variant,male,5yearly,2065,18.3163933434249
957,medium_variant,female,5yearly,2070,14.3557508345799
957,medium_variant,male,5yearly,2070,16.8333449113675
957,medium_variant,female,5yearly,2075,13.3485561619955
957,medium_variant,male,5yearly,2075,15.410247736199
957,medium_variant,female,5yearly,2080,12.3918487372553
957,medium_variant,male,5yearly,2080,14.1053111621164
957,medium_variant,female,5yearly,2085,11.5025105916853
957,medium_variant,male,5yearly,2085,12.8767328595005
957,medium_variant,female,5yearly,2090,10.6644243332307
957,medium_variant,male,5yearly,2090,11.7839073645435
957,medium_variant,female,5yearly,2095,9.88226357566335
957,medium_variant,male,5yearly,2095,10.8150123640235
