region,variant,gender,freq,year,mortality15to50per1000aliveat15
914,estimates,female,5yearly,1950,358.325370438217
914,estimates,male,5yearly,1950,394.212831380403
914,estimates,female,5yearly,1955,338.368204142961
914,estimates,male,5yearly,1955,372.150665578801
914,estimates,female,5yearly,1960,317.571668991488
914,estimates,male,5yearly,1960,349.920063541631
914,estimates,female,5yearly,1965,299.206163056225
914,estimates,male,5yearly,1965,329.538842767308
914,estimates,female,5yearly,1970,276.466870712666
914,estimates,male,5yearly,1970,305.688084553397
914,estimates,female,5yearly,1975,251.475503320869
914,estimates,male,5yearly,1975,279.625311353272
914,estimates,female,5yearly,1980,230.314067927209
914,estimates,male,5yearly,1980,256.980818310133
914,estimates,female,5yearly,1985,220.924848102366
914,estimates,male,5yearly,1985,246.189718226973
914,estimates,female,5yearly,1990,219.339192160822
914,estimates,male,5yearly,1990,244.541443326928
914,estimates,female,5yearly,1995,236.337990635732
914,estimates,male,5yearly,1995,252.831972318796
914,estimates,female,5yearly,2000,243.240339828131
914,estimates,male,5yearly,2000,257.994907460727
914,estimates,female,5yearly,2005,222.833236972959
914,estimates,male,5yearly,2005,233.479429854814
914,estimates,female,5yearly,2010,206.022732010373
914,estimates,male,5yearly,2010,219.626851670241
914,medium_variant,female,5yearly,2015,188.087354459807
914,medium_variant,male,5yearly,2015,205.228762002126
914,medium_variant,female,5yearly,2020,168.424206904572
914,medium_variant,male,5yearly,2020,185.098623403922
914,medium_variant,female,5yearly,2025,149.855217096596
914,medium_variant,male,5yearly,2025,166.933805761422
914,medium_variant,female,5yearly,2030,132.640502529634
914,medium_variant,male,5yearly,2030,150.804270696909
914,medium_variant,female,5yearly,2035,117.446760257526
914,medium_variant,male,5yearly,2035,137.483939811875
914,medium_variant,female,5yearly,2040,103.542295670046
914,medium_variant,male,5yearly,2040,126.020747235021
914,medium_variant,female,5yearly,2045,91.5111885485167
914,medium_variant,male,5yearly,2045,116.295910221294
914,medium_variant,female,5yearly,2050,81.0467421854533
914,medium_variant,male,5yearly,2050,109.306888339619
914,medium_variant,female,5yearly,2055,72.5526221443015
914,medium_variant,male,5yearly,2055,103.079858075579
914,medium_variant,female,5yearly,2060,65.4240018445541
914,medium_variant,male,5yearly,2060,97.5645515687897
914,medium_variant,female,5yearly,2065,59.0821278064732
914,medium_variant,male,5yearly,2065,92.5920906863578
914,medium_variant,female,5yearly,2070,53.9795708309668
914,medium_variant,male,5yearly,2070,88.0631266322749
914,medium_variant,female,5yearly,2075,49.475664368958
914,medium_variant,male,5yearly,2075,83.8128852606668
914,medium_variant,female,5yearly,2080,46.3382267626119
914,medium_variant,male,5yearly,2080,80.3325968652942
914,medium_variant,female,5yearly,2085,43.598019505498
914,medium_variant,male,5yearly,2085,76.8782880659048
914,medium_variant,female,5yearly,2090,41.1321207053194
914,medium_variant,male,5yearly,2090,73.2995108926507
914,medium_variant,female,5yearly,2095,38.8504896325673
914,medium_variant,male,5yearly,2095,69.8145699299268
