region,variant,gender,freq,year,mortality15to50per1000aliveat15
1503,estimates,female,5yearly,1950,83.9929365378751
1503,estimates,male,5yearly,1950,117.833326706782
1503,estimates,female,5yearly,1955,68.1519447670789
1503,estimates,male,5yearly,1955,103.753455195887
1503,estimates,female,5yearly,1960,60.2284747134855
1503,estimates,male,5yearly,1960,97.9875942518808
1503,estimates,female,5yearly,1965,55.6414752242993
1503,estimates,male,5yearly,1965,96.527163129927
1503,estimates,female,5yearly,1970,50.562073382548
1503,estimates,male,5yearly,1970,93.3829378232924
1503,estimates,female,5yearly,1975,43.9006287033016
1503,estimates,male,5yearly,1975,86.9132023252208
1503,estimates,female,5yearly,1980,38.5866942398539
1503,estimates,male,5yearly,1980,79.6313018759214
1503,estimates,female,5yearly,1985,35.3540674682191
1503,estimates,male,5yearly,1985,74.9435218141017
1503,estimates,female,5yearly,1990,33.490579721317
1503,estimates,male,5yearly,1990,74.397898316653
1503,estimates,female,5yearly,1995,31.1817182157212
1503,estimates,male,5yearly,1995,66.4344680158168
1503,estimates,female,5yearly,2000,29.0460341564381
1503,estimates,male,5yearly,2000,59.5814273880916
1503,estimates,female,5yearly,2005,26.9229535337358
1503,estimates,male,5yearly,2005,53.5396007516493
1503,estimates,female,5yearly,2010,24.6471115678002
1503,estimates,male,5yearly,2010,46.7695826931562
1503,medium_variant,female,5yearly,2015,23.1221915826151
1503,medium_variant,male,5yearly,2015,43.3968273544442
1503,medium_variant,female,5yearly,2020,21.8021897972758
1503,medium_variant,male,5yearly,2020,40.3135497615661
1503,medium_variant,female,5yearly,2025,20.6424745252438
1503,medium_variant,male,5yearly,2025,37.4105287331513
1503,medium_variant,female,5yearly,2030,19.4689566062554
1503,medium_variant,male,5yearly,2030,34.5071591557433
1503,medium_variant,female,5yearly,2035,18.2377305380346
1503,medium_variant,male,5yearly,2035,31.667246030763
1503,medium_variant,female,5yearly,2040,16.9617926816963
1503,medium_variant,male,5yearly,2040,29.094680158257
1503,medium_variant,female,5yearly,2045,15.7903458360419
1503,medium_variant,male,5yearly,2045,26.7593890352847
1503,medium_variant,female,5yearly,2050,14.6788770921634
1503,medium_variant,male,5yearly,2050,24.7607220480334
1503,medium_variant,female,5yearly,2055,13.6656120594717
1503,medium_variant,male,5yearly,2055,22.9484179365165
1503,medium_variant,female,5yearly,2060,12.6620367355753
1503,medium_variant,male,5yearly,2060,21.2859308649076
1503,medium_variant,female,5yearly,2065,11.6420305372608
1503,medium_variant,male,5yearly,2065,19.7662576906745
1503,medium_variant,female,5yearly,2070,10.6704123246358
1503,medium_variant,male,5yearly,2070,18.3607226185668
1503,medium_variant,female,5yearly,2075,9.73749727587458
1503,medium_variant,male,5yearly,2075,16.948064018665
1503,medium_variant,female,5yearly,2080,8.87887603407167
1503,medium_variant,male,5yearly,2080,15.6771342243187
1503,medium_variant,female,5yearly,2085,8.09751271659776
1503,medium_variant,male,5yearly,2085,14.4872167373984
1503,medium_variant,female,5yearly,2090,7.34922679758021
1503,medium_variant,male,5yearly,2090,13.2937757698159
1503,medium_variant,female,5yearly,2095,6.62379997158313
1503,medium_variant,male,5yearly,2095,12.1866573351693
1503,estimates,female,5yearly,Regi,High-income countries
1503,estimates,male,5yearly,Regi,High-income countries
1503,medium_variant,female,5yearly,Regi,High-income countries
1503,medium_variant,male,5yearly,Regi,High-income countries
