region,variant,gender,freq,year,mortality15to50per1000aliveat15
913,estimates,female,5yearly,1950,235.189152371468
913,estimates,male,5yearly,1950,279.597109602691
913,estimates,female,5yearly,1955,213.646910221852
913,estimates,male,5yearly,1955,252.79832761957
913,estimates,female,5yearly,1960,198.1914036701
913,estimates,male,5yearly,1960,235.070335384981
913,estimates,female,5yearly,1965,183.347875566446
913,estimates,male,5yearly,1965,217.773354294334
913,estimates,female,5yearly,1970,156.534774503712
913,estimates,male,5yearly,1970,218.964020921518
913,estimates,female,5yearly,1975,153.512826619626
913,estimates,male,5yearly,1975,217.326506387629
913,estimates,female,5yearly,1980,150.906605082227
913,estimates,male,5yearly,1980,215.130789241492
913,estimates,female,5yearly,1985,123.641522074515
913,estimates,male,5yearly,1985,187.386536089031
913,estimates,female,5yearly,1990,118.822689123056
913,estimates,male,5yearly,1990,183.368418076077
913,estimates,female,5yearly,1995,197.680912114463
913,estimates,male,5yearly,1995,268.551153764842
913,estimates,female,5yearly,2000,334.527778446722
913,estimates,male,5yearly,2000,394.474166798244
913,estimates,female,5yearly,2005,365.657865833199
913,estimates,male,5yearly,2005,417.241694514591
913,estimates,female,5yearly,2010,239.861505157387
913,estimates,male,5yearly,2010,308.910800056528
913,medium_variant,female,5yearly,2015,171.019866329365
913,medium_variant,male,5yearly,2015,224.385268853914
913,medium_variant,female,5yearly,2020,162.048653299029
913,medium_variant,male,5yearly,2020,204.543899376583
913,medium_variant,female,5yearly,2025,147.822056201855
913,medium_variant,male,5yearly,2025,182.71464571215
913,medium_variant,female,5yearly,2030,131.610775758697
913,medium_variant,male,5yearly,2030,161.507367138399
913,medium_variant,female,5yearly,2035,116.205843568382
913,medium_variant,male,5yearly,2035,142.248167532427
913,medium_variant,female,5yearly,2040,102.821283246899
913,medium_variant,male,5yearly,2040,126.041468077974
913,medium_variant,female,5yearly,2045,90.7589499765227
913,medium_variant,male,5yearly,2045,111.701971995785
913,medium_variant,female,5yearly,2050,80.2644684253836
913,medium_variant,male,5yearly,2050,98.5865040068374
913,medium_variant,female,5yearly,2055,71.8444869431812
913,medium_variant,male,5yearly,2055,87.5298935255786
913,medium_variant,female,5yearly,2060,64.5135485246232
913,medium_variant,male,5yearly,2060,77.8000261858434
913,medium_variant,female,5yearly,2065,58.5358257326444
913,medium_variant,male,5yearly,2065,69.1279491251954
913,medium_variant,female,5yearly,2070,53.3134310465041
913,medium_variant,male,5yearly,2070,62.2873821391411
913,medium_variant,female,5yearly,2075,48.4909379925231
913,medium_variant,male,5yearly,2075,56.5006044166161
913,medium_variant,female,5yearly,2080,44.1011813484605
913,medium_variant,male,5yearly,2080,51.2465100988861
913,medium_variant,female,5yearly,2085,40.0633330151995
913,medium_variant,male,5yearly,2085,46.3948615450375
913,medium_variant,female,5yearly,2090,36.3202185284682
913,medium_variant,male,5yearly,2090,41.9592481180007
913,medium_variant,female,5yearly,2095,32.8692713905046
913,medium_variant,male,5yearly,2095,37.9522736339991
