region,variant,gender,freq,year,mortality15to50per1000aliveat15
1500,estimates,female,5yearly,1950,354.248767511835
1500,estimates,male,5yearly,1950,403.498868280702
1500,estimates,female,5yearly,1955,325.707608697004
1500,estimates,male,5yearly,1955,361.690397325286
1500,estimates,female,5yearly,1960,304.267033659766
1500,estimates,male,5yearly,1960,340.320070925135
1500,estimates,female,5yearly,1965,281.717267189206
1500,estimates,male,5yearly,1965,317.134642835585
1500,estimates,female,5yearly,1970,259.845875564102
1500,estimates,male,5yearly,1970,293.821873492354
1500,estimates,female,5yearly,1975,240.021976871552
1500,estimates,male,5yearly,1975,272.897975594961
1500,estimates,female,5yearly,1980,226.152457947178
1500,estimates,male,5yearly,1980,259.078610873919
1500,estimates,female,5yearly,1985,215.476013751042
1500,estimates,male,5yearly,1985,253.460601340095
1500,estimates,female,5yearly,1990,226.172312541412
1500,estimates,male,5yearly,1990,272.101862072656
1500,estimates,female,5yearly,1995,241.365212005875
1500,estimates,male,5yearly,1995,282.907593902962
1500,estimates,female,5yearly,2000,240.798611402242
1500,estimates,male,5yearly,2000,268.074579004484
1500,estimates,female,5yearly,2005,198.975052753128
1500,estimates,male,5yearly,2005,220.952753341915
1500,estimates,female,5yearly,2010,155.632147490852
1500,estimates,male,5yearly,2010,184.368954622313
1500,medium_variant,female,5yearly,2015,131.500130515528
1500,medium_variant,male,5yearly,2015,158.816350285571
1500,medium_variant,female,5yearly,2020,117.894073100024
1500,medium_variant,male,5yearly,2020,145.470958265077
1500,medium_variant,female,5yearly,2025,104.626120086754
1500,medium_variant,male,5yearly,2025,132.482369979264
1500,medium_variant,female,5yearly,2030,92.2460655042926
1500,medium_variant,male,5yearly,2030,120.878137145085
1500,medium_variant,female,5yearly,2035,81.8927785532874
1500,medium_variant,male,5yearly,2035,111.168932018336
1500,medium_variant,female,5yearly,2040,73.7305243618203
1500,medium_variant,male,5yearly,2040,103.318618895835
1500,medium_variant,female,5yearly,2045,66.8363871832861
1500,medium_variant,male,5yearly,2045,96.2160562047779
1500,medium_variant,female,5yearly,2050,60.9020225899939
1500,medium_variant,male,5yearly,2050,89.9452186520077
1500,medium_variant,female,5yearly,2055,55.9309341766738
1500,medium_variant,male,5yearly,2055,84.3547354397702
1500,medium_variant,female,5yearly,2060,51.6023413832519
1500,medium_variant,male,5yearly,2060,79.0328263994492
1500,medium_variant,female,5yearly,2065,47.7362452079557
1500,medium_variant,male,5yearly,2065,74.1308282522276
1500,medium_variant,female,5yearly,2070,44.4753014804322
1500,medium_variant,male,5yearly,2070,69.6003443388446
1500,medium_variant,female,5yearly,2075,41.572537122435
1500,medium_variant,male,5yearly,2075,65.4275738176042
1500,medium_variant,female,5yearly,2080,38.948787294465
1500,medium_variant,male,5yearly,2080,61.6999854100987
1500,medium_variant,female,5yearly,2085,36.5457117292652
1500,medium_variant,male,5yearly,2085,58.07740717056
1500,medium_variant,female,5yearly,2090,34.2797977090052
1500,medium_variant,male,5yearly,2090,54.6302789491706
1500,medium_variant,female,5yearly,2095,32.2408640265738
1500,medium_variant,male,5yearly,2095,51.2938477300629
