region,variant,gender,freq,year,mortality15to50per1000aliveat15
5501,estimates,female,5yearly,1950,390.247524867767
5501,estimates,male,5yearly,1950,362.431901337361
5501,estimates,female,5yearly,1955,350.476453474588
5501,estimates,male,5yearly,1955,319.122891592508
5501,estimates,female,5yearly,1960,305.178702292846
5501,estimates,male,5yearly,1960,273.359757151631
5501,estimates,female,5yearly,1965,251.567096000713
5501,estimates,male,5yearly,1965,226.657631501636
5501,estimates,female,5yearly,1970,202.455863479432
5501,estimates,male,5yearly,1970,188.363435536989
5501,estimates,female,5yearly,1975,167.349030886878
5501,estimates,male,5yearly,1975,165.372414109057
5501,estimates,female,5yearly,1980,147.611591485289
5501,estimates,male,5yearly,1980,167.172486247779
5501,estimates,female,5yearly,1985,134.985984589477
5501,estimates,male,5yearly,1985,150.689797108892
5501,estimates,female,5yearly,1990,117.737538386635
5501,estimates,male,5yearly,1990,132.104807983499
5501,estimates,female,5yearly,1995,103.721629968311
5501,estimates,male,5yearly,1995,125.286417344631
5501,estimates,female,5yearly,2000,94.1397907619549
5501,estimates,male,5yearly,2000,119.020023745653
5501,estimates,female,5yearly,2005,83.6928961213834
5501,estimates,male,5yearly,2005,111.997184716476
5501,estimates,female,5yearly,2010,71.1928292663309
5501,estimates,male,5yearly,2010,105.388921625123
5501,medium_variant,female,5yearly,2015,63.2198036136996
5501,medium_variant,male,5yearly,2015,97.9338423990832
5501,medium_variant,female,5yearly,2020,56.8616608614095
5501,medium_variant,male,5yearly,2020,91.2005354092688
5501,medium_variant,female,5yearly,2025,51.4426572648854
5501,medium_variant,male,5yearly,2025,85.2882342567073
5501,medium_variant,female,5yearly,2030,46.7992099292366
5501,medium_variant,male,5yearly,2030,81.460926506465
5501,medium_variant,female,5yearly,2035,42.8144147271814
5501,medium_variant,male,5yearly,2035,77.8404240958669
5501,medium_variant,female,5yearly,2040,40.3109566079205
5501,medium_variant,male,5yearly,2040,73.8956687750124
5501,medium_variant,female,5yearly,2045,37.9842592862821
5501,medium_variant,male,5yearly,2045,69.7421945066523
5501,medium_variant,female,5yearly,2050,35.6086698373174
5501,medium_variant,male,5yearly,2050,65.5367060294646
5501,medium_variant,female,5yearly,2055,33.4063684834895
5501,medium_variant,male,5yearly,2055,61.5635394029882
5501,medium_variant,female,5yearly,2060,31.4208903639086
5501,medium_variant,male,5yearly,2060,57.5538005170761
5501,medium_variant,female,5yearly,2065,29.6526226958737
5501,medium_variant,male,5yearly,2065,53.6677147489963
5501,medium_variant,female,5yearly,2070,27.9872377586857
5501,medium_variant,male,5yearly,2070,49.4168555131241
5501,medium_variant,female,5yearly,2075,26.2913935149941
5501,medium_variant,male,5yearly,2075,45.2647285297654
5501,medium_variant,female,5yearly,2080,24.6929439010545
5501,medium_variant,male,5yearly,2080,41.2749518618247
5501,medium_variant,female,5yearly,2085,23.1726978397555
5501,medium_variant,male,5yearly,2085,37.4481083832551
5501,medium_variant,female,5yearly,2090,21.721450315867
5501,medium_variant,male,5yearly,2090,33.8765315767982
5501,medium_variant,female,5yearly,2095,20.265088484593
5501,medium_variant,male,5yearly,2095,30.3684557113253
