country,variant,gender,freq,year,under40mortalityper1000livebirth
148,estimates,female,5yearly,1950,488.77286
148,estimates,male,5yearly,1950,556.80042
148,estimates,female,5yearly,1955,477.49634
148,estimates,male,5yearly,1955,533.08541
148,estimates,female,5yearly,1960,465.6736
148,estimates,male,5yearly,1960,508.54591
148,estimates,female,5yearly,1965,453.09074
148,estimates,male,5yearly,1965,482.14084
148,estimates,female,5yearly,1970,422.55844
148,estimates,male,5yearly,1970,448.56191
148,estimates,female,5yearly,1975,407.12359
148,estimates,male,5yearly,1975,425.37161
148,estimates,female,5yearly,1980,387.77475
148,estimates,male,5yearly,1980,408.48814
148,estimates,female,5yearly,1985,373.61017
148,estimates,male,5yearly,1985,392.81624
148,estimates,female,5yearly,1990,369.14336
148,estimates,male,5yearly,1990,390.71472
148,estimates,female,5yearly,1995,369.55459
148,estimates,male,5yearly,1995,386.47961
148,estimates,female,5yearly,2000,380.59033
148,estimates,male,5yearly,2000,385.45623
148,estimates,female,5yearly,2005,363.93576
148,estimates,male,5yearly,2005,367.14502
148,estimates,female,5yearly,2010,316.62318
148,estimates,male,5yearly,2010,331.42581
148,medium_variant,female,5yearly,2015,294.99961
148,medium_variant,male,5yearly,2015,311.49522
148,medium_variant,female,5yearly,2020,271.02792
148,medium_variant,male,5yearly,2020,291.73445
148,medium_variant,female,5yearly,2025,247.34917
148,medium_variant,male,5yearly,2025,269.81628
148,medium_variant,female,5yearly,2030,224.63423
148,medium_variant,male,5yearly,2030,248.92267
148,medium_variant,female,5yearly,2035,203.58239
148,medium_variant,male,5yearly,2035,229.3671
148,medium_variant,female,5yearly,2040,183.52332
148,medium_variant,male,5yearly,2040,210.76249
148,medium_variant,female,5yearly,2045,165.26809
148,medium_variant,male,5yearly,2045,193.37656
148,medium_variant,female,5yearly,2050,146.60682
148,medium_variant,male,5yearly,2050,177.27283
148,medium_variant,female,5yearly,2055,130.04796
148,medium_variant,male,5yearly,2055,162.75446
148,medium_variant,female,5yearly,2060,115.02953
148,medium_variant,male,5yearly,2060,149.68763
148,medium_variant,female,5yearly,2065,101.25376
148,medium_variant,male,5yearly,2065,138.44772
148,medium_variant,female,5yearly,2070,90.3374
148,medium_variant,male,5yearly,2070,128.02974
148,medium_variant,female,5yearly,2075,80.51314
148,medium_variant,male,5yearly,2075,118.84482
148,medium_variant,female,5yearly,2080,71.6079300000001
148,medium_variant,male,5yearly,2080,110.48744
148,medium_variant,female,5yearly,2085,64.24956
148,medium_variant,male,5yearly,2085,102.71544
148,medium_variant,female,5yearly,2090,57.91857
148,medium_variant,male,5yearly,2090,95.54849
148,medium_variant,female,5yearly,2095,53.30923
148,medium_variant,male,5yearly,2095,88.71145
