country,variant,gender,freq,year,under40mortalityper1000livebirth
242,estimates,female,5yearly,1950,253.75916
242,estimates,male,5yearly,1950,314.73337
242,estimates,female,5yearly,1955,221.09745
242,estimates,male,5yearly,1955,275.75717
242,estimates,female,5yearly,1960,192.80388
242,estimates,male,5yearly,1960,241.58759
242,estimates,female,5yearly,1965,168.3457
242,estimates,male,5yearly,1965,211.75983
242,estimates,female,5yearly,1970,147.21976
242,estimates,male,5yearly,1970,185.78795
242,estimates,female,5yearly,1975,127.9625
242,estimates,male,5yearly,1975,162.12114
242,estimates,female,5yearly,1980,109.66722
242,estimates,male,5yearly,1980,141.33791
242,estimates,female,5yearly,1985,94.2385400000001
242,estimates,male,5yearly,1985,123.95699
242,estimates,female,5yearly,1990,81.1925
242,estimates,male,5yearly,1990,109.31169
242,estimates,female,5yearly,1995,70.12823
242,estimates,male,5yearly,1995,96.87614
242,estimates,female,5yearly,2000,60.71553
242,estimates,male,5yearly,2000,86.23755
242,estimates,female,5yearly,2005,55.49072
242,estimates,male,5yearly,2005,82.6604799999999
242,estimates,female,5yearly,2010,48.4734699999999
242,estimates,male,5yearly,2010,75.2738099999999
242,medium_variant,female,5yearly,2015,42.40059
242,medium_variant,male,5yearly,2015,68.1442
242,medium_variant,female,5yearly,2020,37.60852
242,medium_variant,male,5yearly,2020,62.87683
242,medium_variant,female,5yearly,2025,35.03117
242,medium_variant,male,5yearly,2025,58.22116
242,medium_variant,female,5yearly,2030,32.7924199999999
242,medium_variant,male,5yearly,2030,53.17636
242,medium_variant,female,5yearly,2035,30.7744
242,medium_variant,male,5yearly,2035,51.1204300000001
242,medium_variant,female,5yearly,2040,28.91212
242,medium_variant,male,5yearly,2040,48.83302
242,medium_variant,female,5yearly,2045,27.28014
242,medium_variant,male,5yearly,2045,46.45417
242,medium_variant,female,5yearly,2050,25.8048200000001
242,medium_variant,male,5yearly,2050,44.08021
242,medium_variant,female,5yearly,2055,24.46315
242,medium_variant,male,5yearly,2055,41.74823
242,medium_variant,female,5yearly,2060,23.2306200000001
242,medium_variant,male,5yearly,2060,39.32704
242,medium_variant,female,5yearly,2065,22.19131
242,medium_variant,male,5yearly,2065,36.9451799999999
242,medium_variant,female,5yearly,2070,21.17503
242,medium_variant,male,5yearly,2070,34.53188
242,medium_variant,female,5yearly,2075,20.25154
242,medium_variant,male,5yearly,2075,32.35731
242,medium_variant,female,5yearly,2080,19.3339699999999
242,medium_variant,male,5yearly,2080,30.0466199999999
242,medium_variant,female,5yearly,2085,18.48277
242,medium_variant,male,5yearly,2085,27.98557
242,medium_variant,female,5yearly,2090,17.62245
242,medium_variant,male,5yearly,2090,25.92124
242,medium_variant,female,5yearly,2095,16.81299
242,medium_variant,male,5yearly,2095,23.9864
