country,variant,gender,freq,year,under40mortalityper1000livebirth
40,estimates,female,5yearly,1950,90.16274
40,estimates,male,5yearly,1950,123.21755
40,estimates,female,5yearly,1955,73.1613499999999
40,estimates,male,5yearly,1955,112.17093
40,estimates,female,5yearly,1960,57.1361500000001
40,estimates,male,5yearly,1960,91.15935
40,estimates,female,5yearly,1965,49.06495
40,estimates,male,5yearly,1965,85.5523699999999
40,estimates,female,5yearly,1970,45.0441700000001
40,estimates,male,5yearly,1970,83.3589500000001
40,estimates,female,5yearly,1975,36.6049700000001
40,estimates,male,5yearly,1975,69.7463899999999
40,estimates,female,5yearly,1980,31.00115
40,estimates,male,5yearly,1980,61.7708800000001
40,estimates,female,5yearly,1985,24.78322
40,estimates,male,5yearly,1985,50.13986
40,estimates,female,5yearly,1990,21.4060899999999
40,estimates,male,5yearly,1990,44.3160300000001
40,estimates,female,5yearly,1995,17.24356
40,estimates,male,5yearly,1995,35.643
40,estimates,female,5yearly,2000,15.34398
40,estimates,male,5yearly,2000,30.83819
40,estimates,female,5yearly,2005,12.9913
40,estimates,male,5yearly,2005,26.2081200000001
40,estimates,female,5yearly,2010,11.7833100000001
40,estimates,male,5yearly,2010,21.9550900000001
40,medium_variant,female,5yearly,2015,9.41017999999993
40,medium_variant,male,5yearly,2015,19.65038
40,medium_variant,female,5yearly,2020,8.49767000000012
40,medium_variant,male,5yearly,2020,17.19273
40,medium_variant,female,5yearly,2025,7.66641000000001
40,medium_variant,male,5yearly,2025,15.14284
40,medium_variant,female,5yearly,2030,6.92990999999998
40,medium_variant,male,5yearly,2030,13.76792
40,medium_variant,female,5yearly,2035,6.24782000000002
40,medium_variant,male,5yearly,2035,12.65449
40,medium_variant,female,5yearly,2040,5.6319199999999
40,medium_variant,male,5yearly,2040,11.68492
40,medium_variant,female,5yearly,2045,5.05734000000002
40,medium_variant,male,5yearly,2045,10.83053
40,medium_variant,female,5yearly,2050,4.55301999999991
40,medium_variant,male,5yearly,2050,10.0315200000001
40,medium_variant,female,5yearly,2055,4.10029999999995
40,medium_variant,male,5yearly,2055,9.29036999999999
40,medium_variant,female,5yearly,2060,3.66691000000008
40,medium_variant,male,5yearly,2060,8.58740999999996
40,medium_variant,female,5yearly,2065,3.25838000000001
40,medium_variant,male,5yearly,2065,7.95060999999997
40,medium_variant,female,5yearly,2070,2.90301000000004
40,medium_variant,male,5yearly,2070,7.35591000000002
40,medium_variant,female,5yearly,2075,2.56299000000004
40,medium_variant,male,5yearly,2075,6.76160000000003
40,medium_variant,female,5yearly,2080,2.26022999999997
40,medium_variant,male,5yearly,2080,6.20684999999999
40,medium_variant,female,5yearly,2085,1.97463000000009
40,medium_variant,male,5yearly,2085,5.67418000000008
40,medium_variant,female,5yearly,2090,1.71116999999998
40,medium_variant,male,5yearly,2090,5.17142999999998
40,medium_variant,female,5yearly,2095,1.47539000000008
40,medium_variant,male,5yearly,2095,4.70272999999999
