country,variant,gender,freq,year,under40mortalityper1000livebirth
484,estimates,female,5yearly,1950,303.69
484,estimates,male,5yearly,1950,342.54
484,estimates,female,5yearly,1955,248
484,estimates,male,5yearly,1955,290.02
484,estimates,female,5yearly,1960,209.43
484,estimates,male,5yearly,1960,252.8
484,estimates,female,5yearly,1965,186.1
484,estimates,male,5yearly,1965,228.47
484,estimates,female,5yearly,1970,155.59
484,estimates,male,5yearly,1970,204.57
484,estimates,female,5yearly,1975,118.59
484,estimates,male,5yearly,1975,181.3
484,estimates,female,5yearly,1980,92.34
484,estimates,male,5yearly,1980,156.69
484,estimates,female,5yearly,1985,76.48
484,estimates,male,5yearly,1985,131.19
484,estimates,female,5yearly,1990,62.67
484,estimates,male,5yearly,1990,109.06
484,estimates,female,5yearly,1995,50.81
484,estimates,male,5yearly,1995,90.26
484,estimates,female,5yearly,2000,40.2400000000001
484,estimates,male,5yearly,2000,79.02
484,estimates,female,5yearly,2005,40.93014
484,estimates,male,5yearly,2005,77.26848
484,estimates,female,5yearly,2010,38.30972
484,estimates,male,5yearly,2010,73.18274
484,medium_variant,female,5yearly,2015,34.38537
484,medium_variant,male,5yearly,2015,67.1185400000001
484,medium_variant,female,5yearly,2020,31.10587
484,medium_variant,male,5yearly,2020,59.87012
484,medium_variant,female,5yearly,2025,28.2400900000001
484,medium_variant,male,5yearly,2025,53.18954
484,medium_variant,female,5yearly,2030,25.69935
484,medium_variant,male,5yearly,2030,46.90765
484,medium_variant,female,5yearly,2035,23.4466800000001
484,medium_variant,male,5yearly,2035,41.18058
484,medium_variant,female,5yearly,2040,21.3702800000001
484,medium_variant,male,5yearly,2040,36.15324
484,medium_variant,female,5yearly,2045,19.54651
484,medium_variant,male,5yearly,2045,31.9123
484,medium_variant,female,5yearly,2050,17.86985
484,medium_variant,male,5yearly,2050,28.1383000000001
484,medium_variant,female,5yearly,2055,16.4498
484,medium_variant,male,5yearly,2055,25.0469
484,medium_variant,female,5yearly,2060,15.13022
484,medium_variant,male,5yearly,2060,22.40891
484,medium_variant,female,5yearly,2065,13.92268
484,medium_variant,male,5yearly,2065,20.0932399999999
484,medium_variant,female,5yearly,2070,12.7975699999999
484,medium_variant,male,5yearly,2070,18.0757
484,medium_variant,female,5yearly,2075,11.747
484,medium_variant,male,5yearly,2075,16.29289
484,medium_variant,female,5yearly,2080,10.7722199999999
484,medium_variant,male,5yearly,2080,14.76191
484,medium_variant,female,5yearly,2085,9.87865999999993
484,medium_variant,male,5yearly,2085,13.3600599999999
484,medium_variant,female,5yearly,2090,9.00070000000008
484,medium_variant,male,5yearly,2090,12.0232499999999
484,medium_variant,female,5yearly,2095,8.2588400000001
484,medium_variant,male,5yearly,2095,10.8228
