country,variant,gender,freq,year,under40mortalityper1000livebirth
686,estimates,female,5yearly,1950,528.57671
686,estimates,male,5yearly,1950,536.20471
686,estimates,female,5yearly,1955,498.38689
686,estimates,male,5yearly,1955,507.43281
686,estimates,female,5yearly,1960,481.55979
686,estimates,male,5yearly,1960,491.64094
686,estimates,female,5yearly,1965,483.46046
686,estimates,male,5yearly,1965,495.49398
686,estimates,female,5yearly,1970,446.79682
686,estimates,male,5yearly,1970,461.00713
686,estimates,female,5yearly,1975,367.85199
686,estimates,male,5yearly,1975,384.19804
686,estimates,female,5yearly,1980,301.60268
686,estimates,male,5yearly,1980,320.82225
686,estimates,female,5yearly,1985,238.71149
686,estimates,male,5yearly,1985,259.57582
686,estimates,female,5yearly,1990,219.09391
686,estimates,male,5yearly,1990,240.25761
686,estimates,female,5yearly,1995,224.21949
686,estimates,male,5yearly,1995,243.97374
686,estimates,female,5yearly,2000,200.16635
686,estimates,male,5yearly,2000,222.04322
686,estimates,female,5yearly,2005,159.54006
686,estimates,male,5yearly,2005,173.21145
686,estimates,female,5yearly,2010,114.88309
686,estimates,male,5yearly,2010,137.66106
686,medium_variant,female,5yearly,2015,91.32989
686,medium_variant,male,5yearly,2015,115.36306
686,medium_variant,female,5yearly,2020,75.14745
686,medium_variant,male,5yearly,2020,98.9594700000001
686,medium_variant,female,5yearly,2025,62.5657799999999
686,medium_variant,male,5yearly,2025,86.17409
686,medium_variant,female,5yearly,2030,52.4405999999999
686,medium_variant,male,5yearly,2030,75.5661
686,medium_variant,female,5yearly,2035,44.47966
686,medium_variant,male,5yearly,2035,66.98434
686,medium_variant,female,5yearly,2040,39.7698299999999
686,medium_variant,male,5yearly,2040,62.2753599999999
686,medium_variant,female,5yearly,2045,36.0897100000001
686,medium_variant,male,5yearly,2045,58.19915
686,medium_variant,female,5yearly,2050,32.9530100000001
686,medium_variant,male,5yearly,2050,54.22702
686,medium_variant,female,5yearly,2055,30.25562
686,medium_variant,male,5yearly,2055,50.3058000000001
686,medium_variant,female,5yearly,2060,27.89276
686,medium_variant,male,5yearly,2060,46.7601200000001
686,medium_variant,female,5yearly,2065,25.86693
686,medium_variant,male,5yearly,2065,43.25987
686,medium_variant,female,5yearly,2070,24.26368
686,medium_variant,male,5yearly,2070,39.94792
686,medium_variant,female,5yearly,2075,22.73299
686,medium_variant,male,5yearly,2075,36.93451
686,medium_variant,female,5yearly,2080,21.4132
686,medium_variant,male,5yearly,2080,33.98674
686,medium_variant,female,5yearly,2085,20.20419
686,medium_variant,male,5yearly,2085,31.14951
686,medium_variant,female,5yearly,2090,19.0643700000001
686,medium_variant,male,5yearly,2090,28.62325
686,medium_variant,female,5yearly,2095,18.01392
686,medium_variant,male,5yearly,2095,26.19701
