country,variant,gender,freq,year,under40mortalityper1000livebirth
604,estimates,female,5yearly,1950,403.2474
604,estimates,male,5yearly,1950,418.03642
604,estimates,female,5yearly,1955,369.53536
604,estimates,male,5yearly,1955,386.40382
604,estimates,female,5yearly,1960,330.12514
604,estimates,male,5yearly,1960,349.24051
604,estimates,female,5yearly,1965,297.95804
604,estimates,male,5yearly,1965,318.77244
604,estimates,female,5yearly,1970,244.91819
604,estimates,male,5yearly,1970,268.38309
604,estimates,female,5yearly,1975,206.62348
604,estimates,male,5yearly,1975,232.9803
604,estimates,female,5yearly,1980,168.08177
604,estimates,male,5yearly,1980,200.50121
604,estimates,female,5yearly,1985,136.49648
604,estimates,male,5yearly,1985,173.08804
604,estimates,female,5yearly,1990,111.43
604,estimates,male,5yearly,1990,148.3
604,estimates,female,5yearly,1995,88.74
604,estimates,male,5yearly,1995,124.48
604,estimates,female,5yearly,2000,68.56
604,estimates,male,5yearly,2000,102.61
604,estimates,female,5yearly,2005,58.52
604,estimates,male,5yearly,2005,89.13
604,estimates,female,5yearly,2010,53.16
604,estimates,male,5yearly,2010,80.83
604,medium_variant,female,5yearly,2015,46.9714999999999
604,medium_variant,male,5yearly,2015,72.8620200000001
604,medium_variant,female,5yearly,2020,41.0994100000001
604,medium_variant,male,5yearly,2020,64.39878
604,medium_variant,female,5yearly,2025,36.6197500000001
604,medium_variant,male,5yearly,2025,56.59067
604,medium_variant,female,5yearly,2030,32.81986
604,medium_variant,male,5yearly,2030,49.8067299999999
604,medium_variant,female,5yearly,2035,29.49817
604,medium_variant,male,5yearly,2035,43.56143
604,medium_variant,female,5yearly,2040,26.6455
604,medium_variant,male,5yearly,2040,38.01161
604,medium_variant,female,5yearly,2045,24.0817299999999
604,medium_variant,male,5yearly,2045,32.99696
604,medium_variant,female,5yearly,2050,21.80896
604,medium_variant,male,5yearly,2050,28.75558
604,medium_variant,female,5yearly,2055,19.7447599999999
604,medium_variant,male,5yearly,2055,24.9625800000001
604,medium_variant,female,5yearly,2060,18.03091
604,medium_variant,male,5yearly,2060,21.86248
604,medium_variant,female,5yearly,2065,16.4861500000001
604,medium_variant,male,5yearly,2065,19.26777
604,medium_variant,female,5yearly,2070,15.0242999999999
604,medium_variant,male,5yearly,2070,17.1412200000001
604,medium_variant,female,5yearly,2075,13.72613
604,medium_variant,male,5yearly,2075,15.38367
604,medium_variant,female,5yearly,2080,12.4964200000001
604,medium_variant,male,5yearly,2080,13.91164
604,medium_variant,female,5yearly,2085,11.41954
604,medium_variant,male,5yearly,2085,12.6012600000001
604,medium_variant,female,5yearly,2090,10.37641
604,medium_variant,male,5yearly,2090,11.4002599999999
604,medium_variant,female,5yearly,2095,9.43479999999997
604,medium_variant,male,5yearly,2095,10.31432
