country,variant,gender,freq,year,under40mortalityper1000livebirth
694,estimates,female,5yearly,1950,607.25007
694,estimates,male,5yearly,1950,643.76128
694,estimates,female,5yearly,1955,592.9738
694,estimates,male,5yearly,1955,627.96658
694,estimates,female,5yearly,1960,580.01186
694,estimates,male,5yearly,1960,608.27445
694,estimates,female,5yearly,1965,559.80304
694,estimates,male,5yearly,1965,580.89326
694,estimates,female,5yearly,1970,517.56901
694,estimates,male,5yearly,1970,504.59521
694,estimates,female,5yearly,1975,472.55603
694,estimates,male,5yearly,1975,467.09304
694,estimates,female,5yearly,1980,458.17299
694,estimates,male,5yearly,1980,449.64433
694,estimates,female,5yearly,1985,483.39457
694,estimates,male,5yearly,1985,475.95922
694,estimates,female,5yearly,1990,523.47937
694,estimates,male,5yearly,1990,531.88829
694,estimates,female,5yearly,1995,513.62443
694,estimates,male,5yearly,1995,524.20844
694,estimates,female,5yearly,2000,424.4714
694,estimates,male,5yearly,2000,460.43507
694,estimates,female,5yearly,2005,364.71647
694,estimates,male,5yearly,2005,388.15962
694,estimates,female,5yearly,2010,308.06333
694,estimates,male,5yearly,2010,323.3048
694,medium_variant,female,5yearly,2015,279.00437
694,medium_variant,male,5yearly,2015,296.88791
694,medium_variant,female,5yearly,2020,249.1498
694,medium_variant,male,5yearly,2020,272.5941
694,medium_variant,female,5yearly,2025,221.46905
694,medium_variant,male,5yearly,2025,247.21205
694,medium_variant,female,5yearly,2030,196.87624
694,medium_variant,male,5yearly,2030,224.39464
694,medium_variant,female,5yearly,2035,175.88332
694,medium_variant,male,5yearly,2035,204.85588
694,medium_variant,female,5yearly,2040,157.87267
694,medium_variant,male,5yearly,2040,188.00793
694,medium_variant,female,5yearly,2045,142.21297
694,medium_variant,male,5yearly,2045,173.32804
694,medium_variant,female,5yearly,2050,129.04561
694,medium_variant,male,5yearly,2050,161.33197
694,medium_variant,female,5yearly,2055,116.58777
694,medium_variant,male,5yearly,2055,151.17669
694,medium_variant,female,5yearly,2060,105.91582
694,medium_variant,male,5yearly,2060,142.56898
694,medium_variant,female,5yearly,2065,96.21451
694,medium_variant,male,5yearly,2065,134.87173
694,medium_variant,female,5yearly,2070,87.8640700000001
694,medium_variant,male,5yearly,2070,128.1265
694,medium_variant,female,5yearly,2075,80.54491
694,medium_variant,male,5yearly,2075,122.79903
694,medium_variant,female,5yearly,2080,74.3736199999999
694,medium_variant,male,5yearly,2080,117.57031
694,medium_variant,female,5yearly,2085,68.84513
694,medium_variant,male,5yearly,2085,112.46148
694,medium_variant,female,5yearly,2090,63.7083199999999
694,medium_variant,male,5yearly,2090,108.14322
694,medium_variant,female,5yearly,2095,59.1153
694,medium_variant,male,5yearly,2095,103.96661
