country,variant,gender,freq,year,under40mortalityper1000livebirth
540,estimates,female,5yearly,1950,305.84101
540,estimates,male,5yearly,1950,319.02304
540,estimates,female,5yearly,1955,253.45348
540,estimates,male,5yearly,1955,266.57646
540,estimates,female,5yearly,1960,202.71667
540,estimates,male,5yearly,1960,226.34791
540,estimates,female,5yearly,1965,160.10285
540,estimates,male,5yearly,1965,191.49915
540,estimates,female,5yearly,1970,124.46334
540,estimates,male,5yearly,1970,161.06624
540,estimates,female,5yearly,1975,94.93921
540,estimates,male,5yearly,1975,134.67274
540,estimates,female,5yearly,1980,72.1509699999999
540,estimates,male,5yearly,1980,112.18426
540,estimates,female,5yearly,1985,55.99005
540,estimates,male,5yearly,1985,93.36886
540,estimates,female,5yearly,1990,45.5289299999999
540,estimates,male,5yearly,1990,77.84472
540,estimates,female,5yearly,1995,38.62845
540,estimates,male,5yearly,1995,65.01551
540,estimates,female,5yearly,2000,33.5649099999999
540,estimates,male,5yearly,2000,54.7142900000001
540,estimates,female,5yearly,2005,30.07878
540,estimates,male,5yearly,2005,46.2560799999999
540,estimates,female,5yearly,2010,27.25828
540,estimates,male,5yearly,2010,38.7335099999999
540,medium_variant,female,5yearly,2015,25.00424
540,medium_variant,male,5yearly,2015,33.3954399999999
540,medium_variant,female,5yearly,2020,22.93751
540,medium_variant,male,5yearly,2020,29.17625
540,medium_variant,female,5yearly,2025,21.10871
540,medium_variant,male,5yearly,2025,25.55305
540,medium_variant,female,5yearly,2030,19.4852599999999
540,medium_variant,male,5yearly,2030,22.4190200000001
540,medium_variant,female,5yearly,2035,17.93203
540,medium_variant,male,5yearly,2035,20.04184
540,medium_variant,female,5yearly,2040,16.52599
540,medium_variant,male,5yearly,2040,17.84198
540,medium_variant,female,5yearly,2045,15.2547199999999
540,medium_variant,male,5yearly,2045,15.88682
540,medium_variant,female,5yearly,2050,14.08615
540,medium_variant,male,5yearly,2050,14.2133
540,medium_variant,female,5yearly,2055,12.9869899999999
540,medium_variant,male,5yearly,2055,12.8391099999999
540,medium_variant,female,5yearly,2060,11.9870200000001
540,medium_variant,male,5yearly,2060,11.7041400000001
540,medium_variant,female,5yearly,2065,11.06663
540,medium_variant,male,5yearly,2065,10.74664
540,medium_variant,female,5yearly,2070,10.1794000000001
540,medium_variant,male,5yearly,2070,9.92875000000004
540,medium_variant,female,5yearly,2075,9.37426000000008
540,medium_variant,male,5yearly,2075,9.16360000000005
540,medium_variant,female,5yearly,2080,8.62376999999992
540,medium_variant,male,5yearly,2080,8.49410999999989
540,medium_variant,female,5yearly,2085,7.92517999999998
540,medium_variant,male,5yearly,2085,7.8505499999999
540,medium_variant,female,5yearly,2090,7.28817999999998
540,medium_variant,male,5yearly,2090,7.25456000000002
540,medium_variant,female,5yearly,2095,6.68161999999994
540,medium_variant,male,5yearly,2095,6.69585000000006
