country,variant,gender,freq,year,under40mortalityper1000livebirth
748,estimates,female,5yearly,1950,422.45829
748,estimates,male,5yearly,1950,461.50724
748,estimates,female,5yearly,1955,395.1622
748,estimates,male,5yearly,1955,432.07328
748,estimates,female,5yearly,1960,374.08661
748,estimates,male,5yearly,1960,409.71988
748,estimates,female,5yearly,1965,352.49692
748,estimates,male,5yearly,1965,386.71866
748,estimates,female,5yearly,1970,313.38602
748,estimates,male,5yearly,1970,346.6971
748,estimates,female,5yearly,1975,273.60075
748,estimates,male,5yearly,1975,304.30264
748,estimates,female,5yearly,1980,226.454
748,estimates,male,5yearly,1980,256.88307
748,estimates,female,5yearly,1985,180.33306
748,estimates,male,5yearly,1985,212.5749
748,estimates,female,5yearly,1990,186.58056
748,estimates,male,5yearly,1990,223.42912
748,estimates,female,5yearly,1995,299.61005
748,estimates,male,5yearly,1995,332.22562
748,estimates,female,5yearly,2000,432.76209
748,estimates,male,5yearly,2000,431.55747
748,estimates,female,5yearly,2005,391.10744
748,estimates,male,5yearly,2005,387.71296
748,estimates,female,5yearly,2010,251.22069
748,estimates,male,5yearly,2010,294.83121
748,medium_variant,female,5yearly,2015,192.07511
748,medium_variant,male,5yearly,2015,226.50399
748,medium_variant,female,5yearly,2020,165.30893
748,medium_variant,male,5yearly,2020,195.82308
748,medium_variant,female,5yearly,2025,144.48276
748,medium_variant,male,5yearly,2025,167.44768
748,medium_variant,female,5yearly,2030,126.16598
748,medium_variant,male,5yearly,2030,143.12233
748,medium_variant,female,5yearly,2035,109.68821
748,medium_variant,male,5yearly,2035,121.83748
748,medium_variant,female,5yearly,2040,94.7189999999999
748,medium_variant,male,5yearly,2040,103.3273
748,medium_variant,female,5yearly,2045,83.48375
748,medium_variant,male,5yearly,2045,89.10193
748,medium_variant,female,5yearly,2050,74.89323
748,medium_variant,male,5yearly,2050,77.4313099999999
748,medium_variant,female,5yearly,2055,68.3991099999999
748,medium_variant,male,5yearly,2055,68.27363
748,medium_variant,female,5yearly,2060,62.37852
748,medium_variant,male,5yearly,2060,60.1316599999999
748,medium_variant,female,5yearly,2065,56.6909799999999
748,medium_variant,male,5yearly,2065,52.63886
748,medium_variant,female,5yearly,2070,51.4691199999999
748,medium_variant,male,5yearly,2070,46.69965
748,medium_variant,female,5yearly,2075,47.3249400000001
748,medium_variant,male,5yearly,2075,42.9292
748,medium_variant,female,5yearly,2080,43.6403900000001
748,medium_variant,male,5yearly,2080,39.48181
748,medium_variant,female,5yearly,2085,40.19914
748,medium_variant,male,5yearly,2085,36.2877800000001
748,medium_variant,female,5yearly,2090,36.91704
748,medium_variant,male,5yearly,2090,33.26931
748,medium_variant,female,5yearly,2095,33.79815
748,medium_variant,male,5yearly,2095,30.4496700000001
