country,variant,gender,freq,year,under40mortalityper1000livebirth
422,estimates,female,5yearly,1950,174.2296
422,estimates,male,5yearly,1950,194.43128
422,estimates,female,5yearly,1955,149.01388
422,estimates,male,5yearly,1955,170.73867
422,estimates,female,5yearly,1960,129.56377
422,estimates,male,5yearly,1960,151.63358
422,estimates,female,5yearly,1965,113.79563
422,estimates,male,5yearly,1965,134.79062
422,estimates,female,5yearly,1970,97.97015
422,estimates,male,5yearly,1970,119.1822
422,estimates,female,5yearly,1975,88.23735
422,estimates,male,5yearly,1975,108.94472
422,estimates,female,5yearly,1980,80.8416099999999
422,estimates,male,5yearly,1980,99.8221400000001
422,estimates,female,5yearly,1985,69.9991499999999
422,estimates,male,5yearly,1985,86.4435499999999
422,estimates,female,5yearly,1990,58.65462
422,estimates,male,5yearly,1990,69.622
422,estimates,female,5yearly,1995,44.18866
422,estimates,male,5yearly,1995,51.44127
422,estimates,female,5yearly,2000,32.7839599999999
422,estimates,male,5yearly,2000,37.3385700000001
422,estimates,female,5yearly,2005,26.12739
422,estimates,male,5yearly,2005,27.7649000000001
422,estimates,female,5yearly,2010,23.17944
422,estimates,male,5yearly,2010,23.54561
422,medium_variant,female,5yearly,2015,21.3169
422,medium_variant,male,5yearly,2015,21.09502
422,medium_variant,female,5yearly,2020,19.64011
422,medium_variant,male,5yearly,2020,18.9369100000001
422,medium_variant,female,5yearly,2025,18.04116
422,medium_variant,male,5yearly,2025,16.9416899999999
422,medium_variant,female,5yearly,2030,16.5596000000001
422,medium_variant,male,5yearly,2030,15.10221
422,medium_variant,female,5yearly,2035,15.22212
422,medium_variant,male,5yearly,2035,13.4602700000001
422,medium_variant,female,5yearly,2040,14.0047999999999
422,medium_variant,male,5yearly,2040,11.9493899999999
422,medium_variant,female,5yearly,2045,12.8722999999999
422,medium_variant,male,5yearly,2045,10.75932
422,medium_variant,female,5yearly,2050,11.8321400000001
422,medium_variant,male,5yearly,2050,9.80864000000004
422,medium_variant,female,5yearly,2055,10.86801
422,medium_variant,male,5yearly,2055,9.00829000000003
422,medium_variant,female,5yearly,2060,9.96061000000004
422,medium_variant,male,5yearly,2060,8.29437000000011
422,medium_variant,female,5yearly,2065,9.11678000000005
422,medium_variant,male,5yearly,2065,7.6208900000001
422,medium_variant,female,5yearly,2070,8.36977999999999
422,medium_variant,male,5yearly,2070,7.02986999999988
422,medium_variant,female,5yearly,2075,7.64335999999999
422,medium_variant,male,5yearly,2075,6.44966000000002
422,medium_variant,female,5yearly,2080,6.98522000000001
422,medium_variant,male,5yearly,2080,5.91295000000003
422,medium_variant,female,5yearly,2085,6.36965
422,medium_variant,male,5yearly,2085,5.42187000000005
422,medium_variant,female,5yearly,2090,5.81445000000003
422,medium_variant,male,5yearly,2090,4.95876000000006
422,medium_variant,female,5yearly,2095,5.27294999999994
422,medium_variant,male,5yearly,2095,4.53410999999992
422,estimates,female,5yearly,Regi,Lebanon
422,estimates,male,5yearly,Regi,Lebanon
422,medium_variant,female,5yearly,Regi,Lebanon
422,medium_variant,male,5yearly,Regi,Lebanon
