country,variant,gender,freq,year,under40mortalityper1000livebirth
208,estimates,female,5yearly,1950,53.5822100000001
208,estimates,male,5yearly,1950,74.30109
208,estimates,female,5yearly,1955,45.32984
208,estimates,male,5yearly,1955,64.15318
208,estimates,female,5yearly,1960,41.0869
208,estimates,male,5yearly,1960,59.42606
208,estimates,female,5yearly,1965,36.01125
208,estimates,male,5yearly,1965,54.80653
208,estimates,female,5yearly,1970,31.11791
208,estimates,male,5yearly,1970,51.38626
208,estimates,female,5yearly,1975,26.98139
208,estimates,male,5yearly,1975,46.9326799999999
208,estimates,female,5yearly,1980,26.046
208,estimates,male,5yearly,1980,45.89908
208,estimates,female,5yearly,1985,24.73666
208,estimates,male,5yearly,1985,44.8994500000001
208,estimates,female,5yearly,1990,21.54249
208,estimates,male,5yearly,1990,40.3605
208,estimates,female,5yearly,1995,18.53917
208,estimates,male,5yearly,1995,34.1074499999999
208,estimates,female,5yearly,2000,16.0924800000001
208,estimates,male,5yearly,2000,29.46887
208,estimates,female,5yearly,2005,13.2055499999999
208,estimates,male,5yearly,2005,24.95852
208,estimates,female,5yearly,2010,11.208
208,estimates,male,5yearly,2010,19.15356
208,medium_variant,female,5yearly,2015,9.9098299999999
208,medium_variant,male,5yearly,2015,16.56926
208,medium_variant,female,5yearly,2020,8.82713000000002
208,medium_variant,male,5yearly,2020,14.3305800000001
208,medium_variant,female,5yearly,2025,7.88442
208,medium_variant,male,5yearly,2025,12.38759
208,medium_variant,female,5yearly,2030,7.11852000000002
208,medium_variant,male,5yearly,2030,10.7225900000001
208,medium_variant,female,5yearly,2035,6.43907999999993
208,medium_variant,male,5yearly,2035,9.32217999999996
208,medium_variant,female,5yearly,2040,5.83906000000001
208,medium_variant,male,5yearly,2040,8.28488999999999
208,medium_variant,female,5yearly,2045,5.28857999999988
208,medium_variant,male,5yearly,2045,7.52003000000001
208,medium_variant,female,5yearly,2050,4.79507000000001
208,medium_variant,male,5yearly,2050,6.88763999999997
208,medium_variant,female,5yearly,2055,4.36625000000002
208,medium_variant,male,5yearly,2055,6.34935000000003
208,medium_variant,female,5yearly,2060,3.94817999999997
208,medium_variant,male,5yearly,2060,5.85985
208,medium_variant,female,5yearly,2065,3.59854999999998
208,medium_variant,male,5yearly,2065,5.41732000000006
208,medium_variant,female,5yearly,2070,3.27688999999998
208,medium_variant,male,5yearly,2070,5.00210000000001
208,medium_variant,female,5yearly,2075,2.96827999999993
208,medium_variant,male,5yearly,2075,4.61882000000002
208,medium_variant,female,5yearly,2080,2.69017999999999
208,medium_variant,male,5yearly,2080,4.25373000000007
208,medium_variant,female,5yearly,2085,2.43782000000004
208,medium_variant,male,5yearly,2085,3.92664999999992
208,medium_variant,female,5yearly,2090,2.20759000000004
208,medium_variant,male,5yearly,2090,3.60112999999995
208,medium_variant,female,5yearly,2095,1.98259999999995
208,medium_variant,male,5yearly,2095,3.32082
208,estimates,female,5yearly,Regi,Denmark
208,estimates,male,5yearly,Regi,Denmark
208,medium_variant,female,5yearly,Regi,Denmark
208,medium_variant,male,5yearly,Regi,Denmark
