country,variant,gender,freq,year,under40mortalityper1000livebirth
454,estimates,female,5yearly,1950,516.53098
454,estimates,male,5yearly,1950,517.51749
454,estimates,female,5yearly,1955,502.71512
454,estimates,male,5yearly,1955,504.73086
454,estimates,female,5yearly,1960,484.82052
454,estimates,male,5yearly,1960,489.17517
454,estimates,female,5yearly,1965,469.13347
454,estimates,male,5yearly,1965,475.0644
454,estimates,female,5yearly,1970,437.87735
454,estimates,male,5yearly,1970,444.33293
454,estimates,female,5yearly,1975,408.65177
454,estimates,male,5yearly,1975,417.84856
454,estimates,female,5yearly,1980,381.2586
454,estimates,male,5yearly,1980,397.6322
454,estimates,female,5yearly,1985,366.34741
454,estimates,male,5yearly,1985,397.47969
454,estimates,female,5yearly,1990,361.98323
454,estimates,male,5yearly,1990,402.13076
454,estimates,female,5yearly,1995,378.02007
454,estimates,male,5yearly,1995,398.05831
454,estimates,female,5yearly,2000,383.02131
454,estimates,male,5yearly,2000,369.12174
454,estimates,female,5yearly,2005,292.97496
454,estimates,male,5yearly,2005,280.5523
454,estimates,female,5yearly,2010,188.81535
454,estimates,male,5yearly,2010,198.76988
454,medium_variant,female,5yearly,2015,143.12359
454,medium_variant,male,5yearly,2015,159.35254
454,medium_variant,female,5yearly,2020,121.87086
454,medium_variant,male,5yearly,2020,135.95009
454,medium_variant,female,5yearly,2025,102.55775
454,medium_variant,male,5yearly,2025,115.64562
454,medium_variant,female,5yearly,2030,88.24337
454,medium_variant,male,5yearly,2030,101.20971
454,medium_variant,female,5yearly,2035,78.3591
454,medium_variant,male,5yearly,2035,90.69438
454,medium_variant,female,5yearly,2040,71.0564
454,medium_variant,male,5yearly,2040,81.8255800000001
454,medium_variant,female,5yearly,2045,64.7382600000001
454,medium_variant,male,5yearly,2045,74.09148
454,medium_variant,female,5yearly,2050,58.87613
454,medium_variant,male,5yearly,2050,66.74517
454,medium_variant,female,5yearly,2055,53.7215799999999
454,medium_variant,male,5yearly,2055,59.98295
454,medium_variant,female,5yearly,2060,49.1591
454,medium_variant,male,5yearly,2060,54.3765300000001
454,medium_variant,female,5yearly,2065,45.2341000000001
454,medium_variant,male,5yearly,2065,50.8165300000001
454,medium_variant,female,5yearly,2070,42.25163
454,medium_variant,male,5yearly,2070,47.56474
454,medium_variant,female,5yearly,2075,39.5571499999999
454,medium_variant,male,5yearly,2075,44.51056
454,medium_variant,female,5yearly,2080,36.99537
454,medium_variant,male,5yearly,2080,41.62059
454,medium_variant,female,5yearly,2085,34.5978
454,medium_variant,male,5yearly,2085,38.87841
454,medium_variant,female,5yearly,2090,32.29264
454,medium_variant,male,5yearly,2090,36.24269
454,medium_variant,female,5yearly,2095,30.11123
454,medium_variant,male,5yearly,2095,33.7134699999999
