region,year,variant,freq,agebroad,totaldeaths
926,1950,estimates,5yearly,0_4,645.602
926,1950,estimates,5yearly,5_9,31.443
926,1950,estimates,5yearly,10_14,31.199
926,1950,estimates,5yearly,15_19,50.604
926,1950,estimates,5yearly,20_24,70.713
926,1950,estimates,5yearly,25_29,83.269
926,1950,estimates,5yearly,30_34,83.13
926,1950,estimates,5yearly,35_39,110.269
926,1950,estimates,5yearly,40_44,191.031
926,1950,estimates,5yearly,45_49,292.637
926,1950,estimates,5yearly,50_54,410.119
926,1950,estimates,5yearly,55_59,518.358
926,1950,estimates,5yearly,60_64,672.05
926,1950,estimates,5yearly,65_69,910.898
926,1950,estimates,5yearly,70_74,1193.114
926,1950,estimates,5yearly,75_79,1293.708
926,1950,estimates,5yearly,80_84,969.909
926,1950,estimates,5yearly,85_89,506.201
926,1950,estimates,5yearly,90_94,183.806
926,1950,estimates,5yearly,95plus,36.605
926,1950,estimates,5yearly,0_14,708.244
926,1950,estimates,5yearly,0_19,758.848
926,1950,estimates,5yearly,0_24,829.561
926,1950,estimates,5yearly,5_14,62.642
926,1950,estimates,5yearly,15plus,7576.421
926,1950,estimates,5yearly,15_24,121.317
926,1950,estimates,5yearly,15_49,881.653
926,1950,estimates,5yearly,15_59,1810.13
926,1950,estimates,5yearly,15_64,2482.18
926,1950,estimates,5yearly,20plus,7525.817
926,1950,estimates,5yearly,20_64,2431.576
926,1950,estimates,5yearly,20_69,3342.474
926,1950,estimates,5yearly,25plus,7455.104
926,1950,estimates,5yearly,25_69,3271.761
926,1950,estimates,5yearly,40plus,7178.436
926,1950,estimates,5yearly,50plus,6694.768
926,1950,estimates,5yearly,60plus,5766.291
926,1950,estimates,5yearly,65plus,5094.241
926,1950,estimates,5yearly,70plus,4183.343
926,1950,estimates,5yearly,80plus,1696.521
926,1950,estimates,5yearly,90plus,220.411
926,1955,estimates,5yearly,0_4,534.044
926,1955,estimates,5yearly,5_9,26.42
926,1955,estimates,5yearly,10_14,24.866
926,1955,estimates,5yearly,15_19,44.069
926,1955,estimates,5yearly,20_24,64.792
926,1955,estimates,5yearly,25_29,70.393
926,1955,estimates,5yearly,30_34,83.236
926,1955,estimates,5yearly,35_39,91.669
926,1955,estimates,5yearly,40_44,133.909
926,1955,estimates,5yearly,45_49,251.198
926,1955,estimates,5yearly,50_54,404.159
926,1955,estimates,5yearly,55_59,573.604
926,1955,estimates,5yearly,60_64,725.091
926,1955,estimates,5yearly,65_69,931.85
926,1955,estimates,5yearly,70_74,1196.812
926,1955,estimates,5yearly,75_79,1353.327
926,1955,estimates,5yearly,80_84,1149.333
926,1955,estimates,5yearly,85_89,605.909
926,1955,estimates,5yearly,90_94,200.895
926,1955,estimates,5yearly,95plus,43.72
926,1955,estimates,5yearly,0_14,585.33
926,1955,estimates,5yearly,0_19,629.399
926,1955,estimates,5yearly,0_24,694.191
926,1955,estimates,5yearly,5_14,51.286
926,1955,estimates,5yearly,15plus,7923.966
926,1955,estimates,5yearly,15_24,108.861
926,1955,estimates,5yearly,15_49,739.266
926,1955,estimates,5yearly,15_59,1717.029
926,1955,estimates,5yearly,15_64,2442.12
926,1955,estimates,5yearly,20plus,7879.897
926,1955,estimates,5yearly,20_64,2398.051
926,1955,estimates,5yearly,20_69,3329.901
926,1955,estimates,5yearly,25plus,7815.105
926,1955,estimates,5yearly,25_69,3265.109
926,1955,estimates,5yearly,40plus,7569.807
926,1955,estimates,5yearly,50plus,7184.7
926,1955,estimates,5yearly,60plus,6206.937
926,1955,estimates,5yearly,65plus,5481.846
926,1955,estimates,5yearly,70plus,4549.996
926,1955,estimates,5yearly,80plus,1999.857
926,1955,estimates,5yearly,90plus,244.615
926,1960,estimates,5yearly,0_4,451.131
926,1960,estimates,5yearly,5_9,24.286
926,1960,estimates,5yearly,10_14,25.034
926,1960,estimates,5yearly,15_19,41.664
926,1960,estimates,5yearly,20_24,59.956
926,1960,estimates,5yearly,25_29,66.694
926,1960,estimates,5yearly,30_34,76.762
926,1960,estimates,5yearly,35_39,105.163
926,1960,estimates,5yearly,40_44,126.735
926,1960,estimates,5yearly,45_49,196.01
926,1960,estimates,5yearly,50_54,371.047
926,1960,estimates,5yearly,55_59,590.099
926,1960,estimates,5yearly,60_64,819.973
926,1960,estimates,5yearly,65_69,1007.621
926,1960,estimates,5yearly,70_74,1226.72
926,1960,estimates,5yearly,75_79,1389.833
926,1960,estimates,5yearly,80_84,1251.641
926,1960,estimates,5yearly,85_89,749.492
926,1960,estimates,5yearly,90_94,254.111
926,1960,estimates,5yearly,95plus,48.77
926,1960,estimates,5yearly,0_14,500.451
926,1960,estimates,5yearly,0_19,542.115
926,1960,estimates,5yearly,0_24,602.071
926,1960,estimates,5yearly,5_14,49.32
926,1960,estimates,5yearly,15plus,8382.291
926,1960,estimates,5yearly,15_24,101.62
926,1960,estimates,5yearly,15_49,672.984
926,1960,estimates,5yearly,15_59,1634.13
926,1960,estimates,5yearly,15_64,2454.103
926,1960,estimates,5yearly,20plus,8340.627
926,1960,estimates,5yearly,20_64,2412.439
926,1960,estimates,5yearly,20_69,3420.06
926,1960,estimates,5yearly,25plus,8280.671
926,1960,estimates,5yearly,25_69,3360.104
926,1960,estimates,5yearly,40plus,8032.052
926,1960,estimates,5yearly,50plus,7709.307
926,1960,estimates,5yearly,60plus,6748.161
926,1960,estimates,5yearly,65plus,5928.188
926,1960,estimates,5yearly,70plus,4920.567
926,1960,estimates,5yearly,80plus,2304.014
926,1960,estimates,5yearly,90plus,302.881
926,1965,estimates,5yearly,0_4,346.266
926,1965,estimates,5yearly,5_9,24.609
926,1965,estimates,5yearly,10_14,27.29
926,1965,estimates,5yearly,15_19,47.165
926,1965,estimates,5yearly,20_24,60.883
926,1965,estimates,5yearly,25_29,63.462
926,1965,estimates,5yearly,30_34,76.461
