region,year,variant,freq,agebroad,totaldeaths
923,1975,estimates,5yearly,0_4,781.483
923,1975,estimates,5yearly,5_9,49.872
923,1975,estimates,5yearly,10_14,57.231
923,1975,estimates,5yearly,15_19,117.149
923,1975,estimates,5yearly,20_24,199.155
923,1975,estimates,5yearly,25_29,230.381
923,1975,estimates,5yearly,30_34,231.313
923,1975,estimates,5yearly,35_39,341.059
923,1975,estimates,5yearly,40_44,504.203
923,1975,estimates,5yearly,45_49,686.026
923,1975,estimates,5yearly,50_54,860.364
923,1975,estimates,5yearly,55_59,829.769
923,1975,estimates,5yearly,60_64,1131.562
923,1975,estimates,5yearly,65_69,1742.656
923,1975,estimates,5yearly,70_74,2076.71
923,1975,estimates,5yearly,75_79,2068.34
923,1975,estimates,5yearly,80_84,1647.464
923,1975,estimates,5yearly,85_89,1012.233
923,1975,estimates,5yearly,90_94,422.576
923,1975,estimates,5yearly,95plus,103.942
923,1975,estimates,5yearly,0_14,888.586
923,1975,estimates,5yearly,0_19,1005.735
923,1975,estimates,5yearly,0_24,1204.89
923,1975,estimates,5yearly,5_14,107.103
923,1975,estimates,5yearly,15plus,14204.902
923,1975,estimates,5yearly,15_24,316.304
923,1975,estimates,5yearly,15_49,2309.286
923,1975,estimates,5yearly,15_59,3999.419
923,1975,estimates,5yearly,15_64,5130.981
923,1975,estimates,5yearly,20plus,14087.753
923,1975,estimates,5yearly,20_64,5013.832
923,1975,estimates,5yearly,20_69,6756.488
923,1975,estimates,5yearly,25plus,13888.598
923,1975,estimates,5yearly,25_69,6557.333
923,1975,estimates,5yearly,40plus,13085.845
923,1975,estimates,5yearly,50plus,11895.616
923,1975,estimates,5yearly,60plus,10205.483
923,1975,estimates,5yearly,65plus,9073.921
923,1975,estimates,5yearly,70plus,7331.265
923,1975,estimates,5yearly,80plus,3186.215
923,1975,estimates,5yearly,90plus,526.518
923,1980,estimates,5yearly,0_4,714.958
923,1980,estimates,5yearly,5_9,50.58
923,1980,estimates,5yearly,10_14,53.029
923,1980,estimates,5yearly,15_19,100.132
923,1980,estimates,5yearly,20_24,188.351
923,1980,estimates,5yearly,25_29,256.674
923,1980,estimates,5yearly,30_34,298.749
923,1980,estimates,5yearly,35_39,319.181
923,1980,estimates,5yearly,40_44,484.427
923,1980,estimates,5yearly,45_49,727.628
923,1980,estimates,5yearly,50_54,992.868
923,1980,estimates,5yearly,55_59,1238.813
923,1980,estimates,5yearly,60_64,1185.768
923,1980,estimates,5yearly,65_69,1590.932
923,1980,estimates,5yearly,70_74,2328.366
923,1980,estimates,5yearly,75_79,2487.586
923,1980,estimates,5yearly,80_84,2011.083
923,1980,estimates,5yearly,85_89,1154.616
923,1980,estimates,5yearly,90_94,489.426
923,1980,estimates,5yearly,95plus,143.774
923,1980,estimates,5yearly,0_14,818.567
923,1980,estimates,5yearly,0_19,918.699
923,1980,estimates,5yearly,0_24,1107.05
923,1980,estimates,5yearly,5_14,103.609
923,1980,estimates,5yearly,15plus,15998.374
923,1980,estimates,5yearly,15_24,288.483
923,1980,estimates,5yearly,15_49,2375.142
923,1980,estimates,5yearly,15_59,4606.823
923,1980,estimates,5yearly,15_64,5792.591
923,1980,estimates,5yearly,20plus,15898.242
923,1980,estimates,5yearly,20_64,5692.459
923,1980,estimates,5yearly,20_69,7283.391
923,1980,estimates,5yearly,25plus,15709.891
923,1980,estimates,5yearly,25_69,7095.04
923,1980,estimates,5yearly,40plus,14835.287
923,1980,estimates,5yearly,50plus,13623.232
923,1980,estimates,5yearly,60plus,11391.551
923,1980,estimates,5yearly,65plus,10205.783
923,1980,estimates,5yearly,70plus,8614.851
923,1980,estimates,5yearly,80plus,3798.899
923,1980,estimates,5yearly,90plus,633.2
923,1985,estimates,5yearly,0_4,620.871
923,1985,estimates,5yearly,5_9,47.037
923,1985,estimates,5yearly,10_14,51.124
923,1985,estimates,5yearly,15_19,85.459
923,1985,estimates,5yearly,20_24,138.493
923,1985,estimates,5yearly,25_29,196.159
923,1985,estimates,5yearly,30_34,259.961
923,1985,estimates,5yearly,35_39,323.678
923,1985,estimates,5yearly,40_44,371.425
923,1985,estimates,5yearly,45_49,582.115
923,1985,estimates,5yearly,50_54,897.169
923,1985,estimates,5yearly,55_59,1254.468
923,1985,estimates,5yearly,60_64,1595.147
923,1985,estimates,5yearly,65_69,1536.139
923,1985,estimates,5yearly,70_74,1989.365
923,1985,estimates,5yearly,75_79,2691.732
923,1985,estimates,5yearly,80_84,2372.407
923,1985,estimates,5yearly,85_89,1393.748
923,1985,estimates,5yearly,90_94,551.224
923,1985,estimates,5yearly,95plus,167.43
923,1985,estimates,5yearly,0_14,719.032
923,1985,estimates,5yearly,0_19,804.491
923,1985,estimates,5yearly,0_24,942.984
923,1985,estimates,5yearly,5_14,98.161
923,1985,estimates,5yearly,15plus,16406.119
923,1985,estimates,5yearly,15_24,223.952
923,1985,estimates,5yearly,15_49,1957.29
923,1985,estimates,5yearly,15_59,4108.927
923,1985,estimates,5yearly,15_64,5704.074
923,1985,estimates,5yearly,20plus,16320.66
923,1985,estimates,5yearly,20_64,5618.615
923,1985,estimates,5yearly,20_69,7154.754
923,1985,estimates,5yearly,25plus,16182.167
923,1985,estimates,5yearly,25_69,7016.261
923,1985,estimates,5yearly,40plus,15402.369
923,1985,estimates,5yearly,50plus,14448.829
923,1985,estimates,5yearly,60plus,12297.192
923,1985,estimates,5yearly,65plus,10702.045
923,1985,estimates,5yearly,70plus,9165.906
923,1985,estimates,5yearly,80plus,4484.809
923,1985,estimates,5yearly,90plus,718.654
923,1990,estimates,5yearly,0_4,433.375
923,1990,estimates,5yearly,5_9,45.672
923,1990,estimates,5yearly,10_14,57.56
923,1990,estimates,5yearly,15_19,108.771
923,1990,estimates,5yearly,20_24,167.961
923,1990,estimates,5yearly,25_29,224.449
923,1990,estimates,5yearly,30_34,338.822
923,1990,estimates,5yearly,35_39,492.269
923,1990,estimates,5yearly,40_44,638.2
923,1990,estimates,5yearly,45_49,696.059
923,1990,estimates,5yearly,50_54,1002.811
923,1990,estimates,5yearly,55_59,1447.648
923,1990,estimates,5yearly,60_64,1893.319
923,1990,estimates,5yearly,65_69,2265.835
923,1990,estimates,5yearly,70_74,2046.239
923,1990,estimates,5yearly,75_79,2405.161
923,1990,estimates,5yearly,80_84,2714.193
923,1990,estimates,5yearly,85_89,1752.611
923,1990,estimates,5yearly,90_94,697.237
923,1990,estimates,5yearly,95plus,190.36
923,1990,estimates,5yearly,0_14,536.607
923,1990,estimates,5yearly,0_19,645.378
923,1990,estimates,5yearly,0_24,813.339
923,1990,estimates,5yearly,5_14,103.232
923,1990,estimates,5yearly,15plus,19081.945
923,1990,estimates,5yearly,15_24,276.732
923,1990,estimates,5yearly,15_49,2666.531
923,1990,estimates,5yearly,15_59,5116.99
923,1990,estimates,5yearly,15_64,7010.309
923,1990,estimates,5yearly,20plus,18973.174
923,1990,estimates,5yearly,20_64,6901.538
923,1990,estimates,5yearly,20_69,9167.373
923,1990,estimates,5yearly,25plus,18805.213
923,1990,estimates,5yearly,25_69,8999.412
923,1990,estimates,5yearly,40plus,17749.673
923,1990,estimates,5yearly,50plus,16415.414
923,1990,estimates,5yearly,60plus,13964.955
923,1990,estimates,5yearly,65plus,12071.636
923,1990,estimates,5yearly,70plus,9805.801
923,1990,estimates,5yearly,80plus,5354.401
923,1990,estimates,5yearly,90plus,887.597
923,1995,estimates,5yearly,0_4,311.138
923,1995,estimates,5yearly,5_9,37.965
923,1995,estimates,5yearly,10_14,56.673
923,1995,estimates,5yearly,15_19,120.673
923,1995,estimates,5yearly,20_24,203.299
923,1995,estimates,5yearly,25_29,244.798
923,1995,estimates,5yearly,30_34,329.357
923,1995,estimates,5yearly,35_39,512.513
923,1995,estimates,5yearly,40_44,748.329
923,1995,estimates,5yearly,45_49,940.725
923,1995,estimates,5yearly,50_54,992.423
923,1995,estimates,5yearly,55_59,1399.837
923,1995,estimates,5yearly,60_64,1946.514
923,1995,estimates,5yearly,65_69,2439.783
923,1995,estimates,5yearly,70_74,2808.609
923,1995,estimates,5yearly,75_79,2392.627
923,1995,estimates,5yearly,80_84,2375.805
923,1995,estimates,5yearly,85_89,1997.101
923,1995,estimates,5yearly,90_94,864.147
923,1995,estimates,5yearly,95plus,222.235
923,1995,estimates,5yearly,0_14,405.776
923,1995,estimates,5yearly,0_19,526.449
923,1995,estimates,5yearly,0_24,729.748
923,1995,estimates,5yearly,5_14,94.638
923,1995,estimates,5yearly,15plus,20538.775
923,1995,estimates,5yearly,15_24,323.972
923,1995,estimates,5yearly,15_49,3099.694
923,1995,estimates,5yearly,15_59,5491.954
923,1995,estimates,5yearly,15_64,7438.468
923,1995,estimates,5yearly,20plus,20418.102
923,1995,estimates,5yearly,20_64,7317.795
923,1995,estimates,5yearly,20_69,9757.578
923,1995,estimates,5yearly,25plus,20214.803
923,1995,estimates,5yearly,25_69,9554.279
923,1995,estimates,5yearly,40plus,19128.135
923,1995,estimates,5yearly,50plus,17439.081
923,1995,estimates,5yearly,60plus,15046.821
923,1995,estimates,5yearly,65plus,13100.307
923,1995,estimates,5yearly,70plus,10660.524
923,1995,estimates,5yearly,80plus,5459.288
923,1995,estimates,5yearly,90plus,1086.382
923,2000,estimates,5yearly,0_4,240.095
923,2000,estimates,5yearly,5_9,24.063
923,2000,estimates,5yearly,10_14,43.802
923,2000,estimates,5yearly,15_19,112.743
923,2000,estimates,5yearly,20_24,212.666
923,2000,estimates,5yearly,25_29,278.636
923,2000,estimates,5yearly,30_34,338.431
923,2000,estimates,5yearly,35_39,484.197
923,2000,estimates,5yearly,40_44,769.984
923,2000,estimates,5yearly,45_49,1105.346
923,2000,estimates,5yearly,50_54,1326.562
923,2000,estimates,5yearly,55_59,1326.816
923,2000,estimates,5yearly,60_64,1798.777
923,2000,estimates,5yearly,65_69,2397.765
923,2000,estimates,5yearly,70_74,2872.936
923,2000,estimates,5yearly,75_79,3116.543
923,2000,estimates,5yearly,80_84,2294.76
923,2000,estimates,5yearly,85_89,1652.037
923,2000,estimates,5yearly,90_94,942.739
923,2000,estimates,5yearly,95plus,256.615
923,2000,estimates,5yearly,0_14,307.96
923,2000,estimates,5yearly,0_19,420.703
923,2000,estimates,5yearly,0_24,633.369
923,2000,estimates,5yearly,5_14,67.865
923,2000,estimates,5yearly,15plus,21287.553
923,2000,estimates,5yearly,15_24,325.409
923,2000,estimates,5yearly,15_49,3302.003
923,2000,estimates,5yearly,15_59,5955.381
923,2000,estimates,5yearly,15_64,7754.158
923,2000,estimates,5yearly,20plus,21174.81
923,2000,estimates,5yearly,20_64,7641.415
923,2000,estimates,5yearly,20_69,10039.18
923,2000,estimates,5yearly,25plus,20962.144
923,2000,estimates,5yearly,25_69,9826.514
923,2000,estimates,5yearly,40plus,19860.88
923,2000,estimates,5yearly,50plus,17985.55
923,2000,estimates,5yearly,60plus,15332.172
923,2000,estimates,5yearly,65plus,13533.395
923,2000,estimates,5yearly,70plus,11135.63
923,2000,estimates,5yearly,80plus,5146.151
923,2000,estimates,5yearly,90plus,1199.354
923,2005,estimates,5yearly,0_4,191.284
923,2005,estimates,5yearly,5_9,16.375
923,2005,estimates,5yearly,10_14,27.25
923,2005,estimates,5yearly,15_19,81.887
923,2005,estimates,5yearly,20_24,182.446
923,2005,estimates,5yearly,25_29,282.671
923,2005,estimates,5yearly,30_34,357.647
923,2005,estimates,5yearly,35_39,427.543
923,2005,estimates,5yearly,40_44,608.386
923,2005,estimates,5yearly,45_49,945.636
923,2005,estimates,5yearly,50_54,1306.74
923,2005,estimates,5yearly,55_59,1513.595
923,2005,estimates,5yearly,60_64,1483.118
923,2005,estimates,5yearly,65_69,1973.708
923,2005,estimates,5yearly,70_74,2599.445
923,2005,estimates,5yearly,75_79,3006.385
923,2005,estimates,5yearly,80_84,2912.09
923,2005,estimates,5yearly,85_89,1673.152
923,2005,estimates,5yearly,90_94,777.588
923,2005,estimates,5yearly,95plus,293.057
923,2005,estimates,5yearly,0_14,234.909
923,2005,estimates,5yearly,0_19,316.796
923,2005,estimates,5yearly,0_24,499.242
923,2005,estimates,5yearly,5_14,43.625
923,2005,estimates,5yearly,15plus,20425.094
923,2005,estimates,5yearly,15_24,264.333
923,2005,estimates,5yearly,15_49,2886.216
923,2005,estimates,5yearly,15_59,5706.551
923,2005,estimates,5yearly,15_64,7189.669
923,2005,estimates,5yearly,20plus,20343.207
923,2005,estimates,5yearly,20_64,7107.782
923,2005,estimates,5yearly,20_69,9081.49
923,2005,estimates,5yearly,25plus,20160.761
923,2005,estimates,5yearly,25_69,8899.044
923,2005,estimates,5yearly,40plus,19092.9
923,2005,estimates,5yearly,50plus,17538.878
923,2005,estimates,5yearly,60plus,14718.543
923,2005,estimates,5yearly,65plus,13235.425
923,2005,estimates,5yearly,70plus,11261.717
923,2005,estimates,5yearly,80plus,5655.887
923,2005,estimates,5yearly,90plus,1070.645
923,2010,estimates,5yearly,0_4,159.507
923,2010,estimates,5yearly,5_9,13.685
923,2010,estimates,5yearly,10_14,18.867
923,2010,estimates,5yearly,15_19,49.089
923,2010,estimates,5yearly,20_24,118.664
923,2010,estimates,5yearly,25_29,215.99
923,2010,estimates,5yearly,30_34,310.368
923,2010,estimates,5yearly,35_39,377.657
923,2010,estimates,5yearly,40_44,439.566
923,2010,estimates,5yearly,45_49,629.071
923,2010,estimates,5yearly,50_54,987.947
923,2010,estimates,5yearly,55_59,1400.033
923,2010,estimates,5yearly,60_64,1608.868
923,2010,estimates,5yearly,65_69,1562.002
923,2010,estimates,5yearly,70_74,2117.07
923,2010,estimates,5yearly,75_79,2714.537
923,2010,estimates,5yearly,80_84,2821.412
923,2010,estimates,5yearly,85_89,2231.504
923,2010,estimates,5yearly,90_94,911.517
923,2010,estimates,5yearly,95plus,279.689
923,2010,estimates,5yearly,0_14,192.059
923,2010,estimates,5yearly,0_19,241.148
923,2010,estimates,5yearly,0_24,359.812
923,2010,estimates,5yearly,5_14,32.552
923,2010,estimates,5yearly,15plus,18774.984
923,2010,estimates,5yearly,15_24,167.753
923,2010,estimates,5yearly,15_49,2140.405
923,2010,estimates,5yearly,15_59,4528.385
923,2010,estimates,5yearly,15_64,6137.253
923,2010,estimates,5yearly,20plus,18725.895
923,2010,estimates,5yearly,20_64,6088.164
923,2010,estimates,5yearly,20_69,7650.166
923,2010,estimates,5yearly,25plus,18607.231
923,2010,estimates,5yearly,25_69,7531.502
923,2010,estimates,5yearly,40plus,17703.216
923,2010,estimates,5yearly,50plus,16634.579
923,2010,estimates,5yearly,60plus,14246.599
923,2010,estimates,5yearly,65plus,12637.731
923,2010,estimates,5yearly,70plus,11075.729
923,2010,estimates,5yearly,80plus,6244.122
923,2010,estimates,5yearly,90plus,1191.206
923,2015,constant_fertility,5yearly,0_4,125.054
923,2015,constant_mortality,5yearly,0_4,154.365
923,2015,high_variant,5yearly,0_4,148.453
923,2015,instant_replacement,5yearly,0_4,163.156
923,2015,low_variant,5yearly,0_4,113.654
923,2015,medium_variant,5yearly,0_4,131.054
923,2015,momentum,5yearly,0_4,191.954
923,2015,no_change,5yearly,0_4,147.273
923,2015,zero_migration,5yearly,0_4,130.687
923,2015,constant_fertility,5yearly,5_9,13.725
923,2015,high_variant,5yearly,5_9,13.725
923,2015,low_variant,5yearly,5_9,13.725
923,2015,medium_variant,5yearly,5_9,13.725
923,2015,constant_fertility,5yearly,10_14,18.333
923,2015,high_variant,5yearly,10_14,18.333
923,2015,low_variant,5yearly,10_14,18.333
923,2015,medium_variant,5yearly,10_14,18.333
923,2015,constant_fertility,5yearly,15_19,35.967
923,2015,high_variant,5yearly,15_19,35.967
923,2015,low_variant,5yearly,15_19,35.967
923,2015,medium_variant,5yearly,15_19,35.967
923,2015,constant_fertility,5yearly,20_24,79.276
923,2015,high_variant,5yearly,20_24,79.276
923,2015,low_variant,5yearly,20_24,79.276
923,2015,medium_variant,5yearly,20_24,79.276
923,2015,constant_fertility,5yearly,25_29,175.788
923,2015,high_variant,5yearly,25_29,175.788
923,2015,low_variant,5yearly,25_29,175.788
923,2015,medium_variant,5yearly,25_29,175.788
923,2015,constant_fertility,5yearly,30_34,298.538
923,2015,high_variant,5yearly,30_34,298.538
923,2015,low_variant,5yearly,30_34,298.538
923,2015,medium_variant,5yearly,30_34,298.538
923,2015,constant_fertility,5yearly,35_39,372.442
923,2015,high_variant,5yearly,35_39,372.443
923,2015,low_variant,5yearly,35_39,372.442
923,2015,medium_variant,5yearly,35_39,372.442
923,2015,constant_fertility,5yearly,40_44,442.25
923,2015,high_variant,5yearly,40_44,442.25
923,2015,low_variant,5yearly,40_44,442.25
923,2015,medium_variant,5yearly,40_44,442.25
923,2015,constant_fertility,5yearly,45_49,555.554
923,2015,high_variant,5yearly,45_49,555.554
923,2015,low_variant,5yearly,45_49,555.552
923,2015,medium_variant,5yearly,45_49,555.554
923,2015,constant_fertility,5yearly,50_54,827.346
923,2015,high_variant,5yearly,50_54,827.347
923,2015,low_variant,5yearly,50_54,827.346
923,2015,medium_variant,5yearly,50_54,827.346
923,2015,constant_fertility,5yearly,55_59,1303.959
923,2015,high_variant,5yearly,55_59,1303.96
923,2015,low_variant,5yearly,55_59,1303.96
923,2015,medium_variant,5yearly,55_59,1303.96
923,2015,constant_fertility,5yearly,60_64,1749.918
923,2015,high_variant,5yearly,60_64,1749.919
923,2015,low_variant,5yearly,60_64,1749.918
923,2015,medium_variant,5yearly,60_64,1749.918
923,2015,constant_fertility,5yearly,65_69,1894.664
923,2015,high_variant,5yearly,65_69,1894.664
923,2015,low_variant,5yearly,65_69,1894.662
923,2015,medium_variant,5yearly,65_69,1894.663
923,2015,constant_fertility,5yearly,70_74,1863.047
923,2015,high_variant,5yearly,70_74,1863.047
923,2015,low_variant,5yearly,70_74,1863.046
923,2015,medium_variant,5yearly,70_74,1863.047
923,2015,constant_fertility,5yearly,75_79,2495.727
923,2015,high_variant,5yearly,75_79,2495.726
923,2015,low_variant,5yearly,75_79,2495.725
923,2015,medium_variant,5yearly,75_79,2495.726
923,2015,constant_fertility,5yearly,80_84,2893.215
923,2015,high_variant,5yearly,80_84,2893.217
923,2015,low_variant,5yearly,80_84,2893.219
923,2015,medium_variant,5yearly,80_84,2893.217
923,2015,constant_fertility,5yearly,85_89,2397.746
923,2015,high_variant,5yearly,85_89,2397.746
923,2015,low_variant,5yearly,85_89,2397.744
923,2015,medium_variant,5yearly,85_89,2397.744
923,2015,constant_fertility,5yearly,90_94,1337.265
923,2015,high_variant,5yearly,90_94,1337.267
923,2015,low_variant,5yearly,90_94,1337.265
