region,year,variant,freq,agebroad,totaldeaths
901,1950,estimates,5yearly,0_4,7135.4
901,1950,estimates,5yearly,5_9,385.869
901,1950,estimates,5yearly,10_14,300.543
901,1950,estimates,5yearly,15_19,472.426
901,1950,estimates,5yearly,20_24,676.821
901,1950,estimates,5yearly,25_29,739.933
901,1950,estimates,5yearly,30_34,683.009
901,1950,estimates,5yearly,35_39,823.32
901,1950,estimates,5yearly,40_44,1183.672
901,1950,estimates,5yearly,45_49,1614.449
901,1950,estimates,5yearly,50_54,2116.99
901,1950,estimates,5yearly,55_59,2656.291
901,1950,estimates,5yearly,60_64,3418.802
901,1950,estimates,5yearly,65_69,4347.425
901,1950,estimates,5yearly,70_74,5147.651
901,1950,estimates,5yearly,75_79,5238.985
901,1950,estimates,5yearly,80_84,4009.076
901,1950,estimates,5yearly,85_89,2229.59
901,1950,estimates,5yearly,90_94,908.403
901,1950,estimates,5yearly,95plus,267.215
901,1950,estimates,5yearly,0_14,7821.812
901,1950,estimates,5yearly,0_19,8294.238
901,1950,estimates,5yearly,0_24,8971.059
901,1950,estimates,5yearly,5_14,686.412
901,1950,estimates,5yearly,15plus,36534.058
901,1950,estimates,5yearly,15_24,1149.247
901,1950,estimates,5yearly,15_49,6193.63
901,1950,estimates,5yearly,15_59,10966.911
901,1950,estimates,5yearly,15_64,14385.713
901,1950,estimates,5yearly,20plus,36061.632
901,1950,estimates,5yearly,20_64,13913.287
901,1950,estimates,5yearly,20_69,18260.712
901,1950,estimates,5yearly,25plus,35384.811
901,1950,estimates,5yearly,25_69,17583.891
901,1950,estimates,5yearly,40plus,33138.549
901,1950,estimates,5yearly,50plus,30340.428
901,1950,estimates,5yearly,60plus,25567.147
901,1950,estimates,5yearly,65plus,22148.345
901,1950,estimates,5yearly,70plus,17800.92
901,1950,estimates,5yearly,80plus,7414.284
901,1950,estimates,5yearly,90plus,1175.618
901,1955,estimates,5yearly,0_4,5022.881
901,1955,estimates,5yearly,5_9,290.329
901,1955,estimates,5yearly,10_14,224.255
901,1955,estimates,5yearly,15_19,353.673
901,1955,estimates,5yearly,20_24,516.34
901,1955,estimates,5yearly,25_29,590.603
901,1955,estimates,5yearly,30_34,657.62
901,1955,estimates,5yearly,35_39,697.909
901,1955,estimates,5yearly,40_44,948.135
901,1955,estimates,5yearly,45_49,1487.814
901,1955,estimates,5yearly,50_54,2125.585
901,1955,estimates,5yearly,55_59,2813.08
901,1955,estimates,5yearly,60_64,3546.207
901,1955,estimates,5yearly,65_69,4471.106
901,1955,estimates,5yearly,70_74,5389.98
901,1955,estimates,5yearly,75_79,5641.613
901,1955,estimates,5yearly,80_84,4675.535
901,1955,estimates,5yearly,85_89,2630.926
901,1955,estimates,5yearly,90_94,964.366
901,1955,estimates,5yearly,95plus,267.924
901,1955,estimates,5yearly,0_14,5537.465
901,1955,estimates,5yearly,0_19,5891.138
901,1955,estimates,5yearly,0_24,6407.478
901,1955,estimates,5yearly,5_14,514.584
901,1955,estimates,5yearly,15plus,37778.416
901,1955,estimates,5yearly,15_24,870.013
901,1955,estimates,5yearly,15_49,5252.094
901,1955,estimates,5yearly,15_59,10190.759
901,1955,estimates,5yearly,15_64,13736.966
901,1955,estimates,5yearly,20plus,37424.743
901,1955,estimates,5yearly,20_64,13383.293
901,1955,estimates,5yearly,20_69,17854.399
901,1955,estimates,5yearly,25plus,36908.403
901,1955,estimates,5yearly,25_69,17338.059
901,1955,estimates,5yearly,40plus,34962.271
901,1955,estimates,5yearly,50plus,32526.322
901,1955,estimates,5yearly,60plus,27587.657
901,1955,estimates,5yearly,65plus,24041.45
901,1955,estimates,5yearly,70plus,19570.344
901,1955,estimates,5yearly,80plus,8538.751
901,1955,estimates,5yearly,90plus,1232.29
901,1960,estimates,5yearly,0_4,3582.312
901,1960,estimates,5yearly,5_9,215.796
901,1960,estimates,5yearly,10_14,210.743
901,1960,estimates,5yearly,15_19,313.579
901,1960,estimates,5yearly,20_24,434.921
901,1960,estimates,5yearly,25_29,507.624
901,1960,estimates,5yearly,30_34,606.573
901,1960,estimates,5yearly,35_39,768.597
901,1960,estimates,5yearly,40_44,904.089
901,1960,estimates,5yearly,45_49,1313.805
