region,year,variant,freq,agebroad,totaldeaths
941,1950,estimates,5yearly,0_4,15721.881
941,1950,estimates,5yearly,5_9,1312.621
941,1950,estimates,5yearly,10_14,749.494
941,1950,estimates,5yearly,15_19,702.314
941,1950,estimates,5yearly,20_24,812.67
941,1950,estimates,5yearly,25_29,801.686
941,1950,estimates,5yearly,30_34,759.04
941,1950,estimates,5yearly,35_39,740.184
941,1950,estimates,5yearly,40_44,721.914
941,1950,estimates,5yearly,45_49,715.435
941,1950,estimates,5yearly,50_54,723.842
941,1950,estimates,5yearly,55_59,781.305
941,1950,estimates,5yearly,60_64,887.637
941,1950,estimates,5yearly,65_69,963.07
941,1950,estimates,5yearly,70_74,961.318
941,1950,estimates,5yearly,75_79,806.881
941,1950,estimates,5yearly,80_84,484.953
941,1950,estimates,5yearly,85_89,174.968
941,1950,estimates,5yearly,90_94,38.933
941,1950,estimates,5yearly,95plus,5.317
941,1950,estimates,5yearly,0_14,17783.996
941,1950,estimates,5yearly,0_19,18486.31
941,1950,estimates,5yearly,0_24,19298.98
941,1950,estimates,5yearly,5_14,2062.115
941,1950,estimates,5yearly,15plus,11081.467
941,1950,estimates,5yearly,15_24,1514.984
941,1950,estimates,5yearly,15_49,5253.243
941,1950,estimates,5yearly,15_59,6758.39
941,1950,estimates,5yearly,15_64,7646.027
941,1950,estimates,5yearly,20plus,10379.153
941,1950,estimates,5yearly,20_64,6943.713
941,1950,estimates,5yearly,20_69,7906.783
941,1950,estimates,5yearly,25plus,9566.483
941,1950,estimates,5yearly,25_69,7094.113
941,1950,estimates,5yearly,40plus,7265.573
941,1950,estimates,5yearly,50plus,5828.224
941,1950,estimates,5yearly,60plus,4323.077
941,1950,estimates,5yearly,65plus,3435.44
941,1950,estimates,5yearly,70plus,2472.37
941,1950,estimates,5yearly,80plus,704.171
941,1950,estimates,5yearly,90plus,44.25
941,1955,estimates,5yearly,0_4,15916.333
941,1955,estimates,5yearly,5_9,1345.945
941,1955,estimates,5yearly,10_14,764.007
941,1955,estimates,5yearly,15_19,708.631
941,1955,estimates,5yearly,20_24,811.572
941,1955,estimates,5yearly,25_29,801.385
941,1955,estimates,5yearly,30_34,760.093
941,1955,estimates,5yearly,35_39,743.397
941,1955,estimates,5yearly,40_44,727.872
941,1955,estimates,5yearly,45_49,723.823
941,1955,estimates,5yearly,50_54,747.96
941,1955,estimates,5yearly,55_59,813.097
941,1955,estimates,5yearly,60_64,910.698
941,1955,estimates,5yearly,65_69,957.45
941,1955,estimates,5yearly,70_74,912.17
941,1955,estimates,5yearly,75_79,741.133
941,1955,estimates,5yearly,80_84,449.592
941,1955,estimates,5yearly,85_89,171.756
941,1955,estimates,5yearly,90_94,38.833
941,1955,estimates,5yearly,95plus,5.311
941,1955,estimates,5yearly,0_14,18026.285
941,1955,estimates,5yearly,0_19,18734.916
941,1955,estimates,5yearly,0_24,19546.488
941,1955,estimates,5yearly,5_14,2109.952
941,1955,estimates,5yearly,15plus,11024.773
941,1955,estimates,5yearly,15_24,1520.203
941,1955,estimates,5yearly,15_49,5276.773
941,1955,estimates,5yearly,15_59,6837.83
941,1955,estimates,5yearly,15_64,7748.528
941,1955,estimates,5yearly,20plus,10316.142
941,1955,estimates,5yearly,20_64,7039.897
941,1955,estimates,5yearly,20_69,7997.347
941,1955,estimates,5yearly,25plus,9504.57
941,1955,estimates,5yearly,25_69,7185.775
941,1955,estimates,5yearly,40plus,7199.695
941,1955,estimates,5yearly,50plus,5748
941,1955,estimates,5yearly,60plus,4186.943
941,1955,estimates,5yearly,65plus,3276.245
941,1955,estimates,5yearly,70plus,2318.795
941,1955,estimates,5yearly,80plus,665.492
941,1955,estimates,5yearly,90plus,44.144
941,1960,estimates,5yearly,0_4,16367.377
941,1960,estimates,5yearly,5_9,1409.572
941,1960,estimates,5yearly,10_14,800.156
941,1960,estimates,5yearly,15_19,729.457
