region,year,variant,freq,agebroad,totaldeaths
915,1950,estimates,5yearly,"Region, subregion, country or area *",Caribbean
915,1950,estimates,5yearly,0_4,631.203
915,1950,estimates,5yearly,5_9,39.538
915,1950,estimates,5yearly,10_14,26.322
915,1950,estimates,5yearly,15_19,30.734
915,1950,estimates,5yearly,20_24,35.95
915,1950,estimates,5yearly,25_29,35.432
915,1950,estimates,5yearly,30_34,34.722
915,1950,estimates,5yearly,35_39,35.764
915,1950,estimates,5yearly,40_44,37.378
915,1950,estimates,5yearly,45_49,39.924
915,1950,estimates,5yearly,50_54,42.572
915,1950,estimates,5yearly,55_59,43.93
915,1950,estimates,5yearly,60_64,49.335
915,1950,estimates,5yearly,65_69,58.392
915,1950,estimates,5yearly,70_74,65.624
915,1950,estimates,5yearly,75_79,65.768
915,1950,estimates,5yearly,80_84,47.577
915,1950,estimates,5yearly,85_89,24.418
915,1950,estimates,5yearly,90_94,10.117
915,1950,estimates,5yearly,95plus,3.258
915,1950,estimates,5yearly,0_14,697.063
915,1950,estimates,5yearly,0_19,727.797
915,1950,estimates,5yearly,0_24,763.747
915,1950,estimates,5yearly,5_14,65.86
915,1950,estimates,5yearly,15plus,660.895
915,1950,estimates,5yearly,15_24,66.684
915,1950,estimates,5yearly,15_49,249.904
915,1950,estimates,5yearly,15_59,336.406
915,1950,estimates,5yearly,15_64,385.741
915,1950,estimates,5yearly,20plus,630.161
915,1950,estimates,5yearly,20_64,355.007
915,1950,estimates,5yearly,20_69,413.399
915,1950,estimates,5yearly,25plus,594.211
915,1950,estimates,5yearly,25_69,377.449
915,1950,estimates,5yearly,40plus,488.293
915,1950,estimates,5yearly,50plus,410.991
915,1950,estimates,5yearly,60plus,324.489
915,1950,estimates,5yearly,65plus,275.154
915,1950,estimates,5yearly,70plus,216.762
915,1950,estimates,5yearly,80plus,85.37
915,1950,estimates,5yearly,90plus,13.375
915,1955,estimates,5yearly,"Region, subregion, country or area *",Caribbean
915,1955,estimates,5yearly,0_4,594.545
915,1955,estimates,5yearly,5_9,35.521
915,1955,estimates,5yearly,10_14,22.498
915,1955,estimates,5yearly,15_19,27.719
915,1955,estimates,5yearly,20_24,33.152
915,1955,estimates,5yearly,25_29,32.125
915,1955,estimates,5yearly,30_34,30.999
915,1955,estimates,5yearly,35_39,31.953
915,1955,estimates,5yearly,40_44,34.576
915,1955,estimates,5yearly,45_49,38.67
915,1955,estimates,5yearly,50_54,43.945
915,1955,estimates,5yearly,55_59,48.174
915,1955,estimates,5yearly,60_64,51.064
915,1955,estimates,5yearly,65_69,59.073
915,1955,estimates,5yearly,70_74,68.535
915,1955,estimates,5yearly,75_79,65.322
915,1955,estimates,5yearly,80_84,49.394
915,1955,estimates,5yearly,85_89,26.417
915,1955,estimates,5yearly,90_94,9.393
915,1955,estimates,5yearly,95plus,2.944
915,1955,estimates,5yearly,0_14,652.564
915,1955,estimates,5yearly,0_19,680.283
915,1955,estimates,5yearly,0_24,713.435
915,1955,estimates,5yearly,5_14,58.019
915,1955,estimates,5yearly,15plus,653.455
915,1955,estimates,5yearly,15_24,60.871
915,1955,estimates,5yearly,15_49,229.194
915,1955,estimates,5yearly,15_59,321.313
915,1955,estimates,5yearly,15_64,372.377
915,1955,estimates,5yearly,20plus,625.736
915,1955,estimates,5yearly,20_64,344.658
915,1955,estimates,5yearly,20_69,403.731
915,1955,estimates,5yearly,25plus,592.584
915,1955,estimates,5yearly,25_69,370.579
915,1955,estimates,5yearly,40plus,497.507
915,1955,estimates,5yearly,50plus,424.261
915,1955,estimates,5yearly,60plus,332.142
915,1955,estimates,5yearly,65plus,281.078
915,1955,estimates,5yearly,70plus,222.005
915,1955,estimates,5yearly,80plus,88.148
915,1955,estimates,5yearly,90plus,12.337
915,1960,estimates,5yearly,"Region, subregion, country or area *",Caribbean
915,1960,estimates,5yearly,0_4,562.977
915,1960,estimates,5yearly,5_9,32.326
915,1960,estimates,5yearly,10_14,20.904
915,1960,estimates,5yearly,15_19,25.09
915,1960,estimates,5yearly,20_24,30.684
915,1960,estimates,5yearly,25_29,30.097
915,1960,estimates,5yearly,30_34,28.676
915,1960,estimates,5yearly,35_39,29.445
