region,year,variant,freq,agebroad,totaldeaths
924,1950,estimates,5yearly,0_4,273.815
924,1950,estimates,5yearly,5_9,17.26
924,1950,estimates,5yearly,10_14,15.153
924,1950,estimates,5yearly,15_19,22.75
924,1950,estimates,5yearly,20_24,32.398
924,1950,estimates,5yearly,25_29,39.772
924,1950,estimates,5yearly,30_34,45.308
924,1950,estimates,5yearly,35_39,58.841
924,1950,estimates,5yearly,40_44,90.37
924,1950,estimates,5yearly,45_49,138.88
924,1950,estimates,5yearly,50_54,199.504
924,1950,estimates,5yearly,55_59,271.67
924,1950,estimates,5yearly,60_64,372.176
924,1950,estimates,5yearly,65_69,499.145
924,1950,estimates,5yearly,70_74,635.277
924,1950,estimates,5yearly,75_79,690.182
924,1950,estimates,5yearly,80_84,565.435
924,1950,estimates,5yearly,85_89,322.483
924,1950,estimates,5yearly,90_94,118.769
924,1950,estimates,5yearly,95plus,25.808
924,1950,estimates,5yearly,0_14,306.228
924,1950,estimates,5yearly,0_19,328.978
924,1950,estimates,5yearly,0_24,361.376
924,1950,estimates,5yearly,5_14,32.413
924,1950,estimates,5yearly,15plus,4128.768
924,1950,estimates,5yearly,15_24,55.148
924,1950,estimates,5yearly,15_49,428.319
924,1950,estimates,5yearly,15_59,899.493
924,1950,estimates,5yearly,15_64,1271.669
924,1950,estimates,5yearly,20plus,4106.018
924,1950,estimates,5yearly,20_64,1248.919
924,1950,estimates,5yearly,20_69,1748.064
924,1950,estimates,5yearly,25plus,4073.62
924,1950,estimates,5yearly,25_69,1715.666
924,1950,estimates,5yearly,40plus,3929.699
924,1950,estimates,5yearly,50plus,3700.449
924,1950,estimates,5yearly,60plus,3229.275
924,1950,estimates,5yearly,65plus,2857.099
924,1950,estimates,5yearly,70plus,2357.954
924,1950,estimates,5yearly,80plus,1032.495
924,1950,estimates,5yearly,90plus,144.577
924,1955,estimates,5yearly,0_4,213.967
924,1955,estimates,5yearly,5_9,13.377
924,1955,estimates,5yearly,10_14,13.19
924,1955,estimates,5yearly,15_19,19.131
924,1955,estimates,5yearly,20_24,24.757
