region,year,variant,freq,agebroad,totaldeaths
948,1950,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1950,estimates,5yearly,0_4,70758.296
948,1950,estimates,5yearly,5_9,5321.225
948,1950,estimates,5yearly,10_14,3686.177
948,1950,estimates,5yearly,15_19,3706.67
948,1950,estimates,5yearly,20_24,4249.398
948,1950,estimates,5yearly,25_29,4225.028
948,1950,estimates,5yearly,30_34,4072.652
948,1950,estimates,5yearly,35_39,4073.952
948,1950,estimates,5yearly,40_44,4166.266
948,1950,estimates,5yearly,45_49,4279.342
948,1950,estimates,5yearly,50_54,4508.645
948,1950,estimates,5yearly,55_59,4779.391
948,1950,estimates,5yearly,60_64,5216.195
948,1950,estimates,5yearly,65_69,5406.295
948,1950,estimates,5yearly,70_74,5157.935
948,1950,estimates,5yearly,75_79,4442.018
948,1950,estimates,5yearly,80_84,2904.74
948,1950,estimates,5yearly,85_89,1371.546
948,1950,estimates,5yearly,90_94,477.048
948,1950,estimates,5yearly,95plus,149.466
948,1950,estimates,5yearly,0_14,79765.698
948,1950,estimates,5yearly,0_19,83472.368
948,1950,estimates,5yearly,0_24,87721.766
948,1950,estimates,5yearly,5_14,9007.402
948,1950,estimates,5yearly,15plus,63186.587
948,1950,estimates,5yearly,15_24,7956.068
948,1950,estimates,5yearly,15_49,28773.308
948,1950,estimates,5yearly,15_59,38061.344
948,1950,estimates,5yearly,15_64,43277.539
948,1950,estimates,5yearly,20plus,59479.917
948,1950,estimates,5yearly,20_64,39570.869
948,1950,estimates,5yearly,20_69,44977.164
948,1950,estimates,5yearly,25plus,55230.519
948,1950,estimates,5yearly,25_69,40727.766
948,1950,estimates,5yearly,40plus,42858.887
948,1950,estimates,5yearly,50plus,34413.279
948,1950,estimates,5yearly,60plus,25125.243
948,1950,estimates,5yearly,65plus,19909.048
948,1950,estimates,5yearly,70plus,14502.753
948,1950,estimates,5yearly,80plus,4902.8
948,1950,estimates,5yearly,90plus,626.514
948,1955,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1955,estimates,5yearly,0_4,70676.636
948,1955,estimates,5yearly,5_9,5347.08600000001
948,1955,estimates,5yearly,10_14,3464.561
948,1955,estimates,5yearly,15_19,3390.714
948,1955,estimates,5yearly,20_24,3927.036
948,1955,estimates,5yearly,25_29,3956.399
948,1955,estimates,5yearly,30_34,3880.32
948,1955,estimates,5yearly,35_39,3886.014
948,1955,estimates,5yearly,40_44,3987.278
948,1955,estimates,5yearly,45_49,4232.391
948,1955,estimates,5yearly,50_54,4487.877
948,1955,estimates,5yearly,55_59,4886.869
948,1955,estimates,5yearly,60_64,5270.725
948,1955,estimates,5yearly,65_69,5527.519
948,1955,estimates,5yearly,70_74,5282.139
948,1955,estimates,5yearly,75_79,4335.849
948,1955,estimates,5yearly,80_84,2928.579
948,1955,estimates,5yearly,85_89,1358.45
948,1955,estimates,5yearly,90_94,431.448
948,1955,estimates,5yearly,95plus,111.242
948,1955,estimates,5yearly,0_14,79488.283
948,1955,estimates,5yearly,0_19,82878.997
948,1955,estimates,5yearly,0_24,86806.033
948,1955,estimates,5yearly,5_14,8811.647
948,1955,estimates,5yearly,15plus,61880.849
948,1955,estimates,5yearly,15_24,7317.75
948,1955,estimates,5yearly,15_49,27260.152
948,1955,estimates,5yearly,15_59,36634.898
948,1955,estimates,5yearly,15_64,41905.623
948,1955,estimates,5yearly,20plus,58490.135
948,1955,estimates,5yearly,20_64,38514.909
948,1955,estimates,5yearly,20_69,44042.428
948,1955,estimates,5yearly,25plus,54563.099
948,1955,estimates,5yearly,25_69,40115.392
948,1955,estimates,5yearly,40plus,42840.366
948,1955,estimates,5yearly,50plus,34620.697
948,1955,estimates,5yearly,60plus,25245.951
948,1955,estimates,5yearly,65plus,19975.226
948,1955,estimates,5yearly,70plus,14447.707
948,1955,estimates,5yearly,80plus,4829.719
948,1955,estimates,5yearly,90plus,542.69
948,1960,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1960,estimates,5yearly,0_4,70055.214
948,1960,estimates,5yearly,5_9,5507.676
948,1960,estimates,5yearly,10_14,3524.996
948,1960,estimates,5yearly,15_19,3111.696
948,1960,estimates,5yearly,20_24,3535.036
948,1960,estimates,5yearly,25_29,3654.811
948,1960,estimates,5yearly,30_34,3682.313
948,1960,estimates,5yearly,35_39,3759.902
948,1960,estimates,5yearly,40_44,3869.425
948,1960,estimates,5yearly,45_49,4132.404
