region,year,variant,freq,agebroad,totaldeaths
1502,1950,estimates,5yearly,0_4,39066.058
1502,1950,estimates,5yearly,5_9,3004.984
1502,1950,estimates,5yearly,10_14,2215.762
1502,1950,estimates,5yearly,15_19,1985.613
1502,1950,estimates,5yearly,20_24,2199.151
1502,1950,estimates,5yearly,25_29,2242.838
1502,1950,estimates,5yearly,30_34,2263.463
1502,1950,estimates,5yearly,35_39,2613.412
1502,1950,estimates,5yearly,40_44,3247.549
1502,1950,estimates,5yearly,45_49,3692.428
1502,1950,estimates,5yearly,50_54,3891.075
1502,1950,estimates,5yearly,55_59,4711.264
1502,1950,estimates,5yearly,60_64,5937.008
1502,1950,estimates,5yearly,65_69,6395.889
1502,1950,estimates,5yearly,70_74,5864.683
1502,1950,estimates,5yearly,75_79,4574.315
1502,1950,estimates,5yearly,80_84,2642.967
1502,1950,estimates,5yearly,85_89,1006.267
1502,1950,estimates,5yearly,90_94,334.02
1502,1950,estimates,5yearly,95plus,126.741
1502,1950,estimates,5yearly,0_14,44286.804
1502,1950,estimates,5yearly,0_19,46272.417
1502,1950,estimates,5yearly,0_24,48471.568
1502,1950,estimates,5yearly,5_14,5220.746
1502,1950,estimates,5yearly,15plus,53728.683
1502,1950,estimates,5yearly,15_24,4184.764
1502,1950,estimates,5yearly,15_49,18244.454
1502,1950,estimates,5yearly,15_59,26846.793
1502,1950,estimates,5yearly,15_64,32783.801
1502,1950,estimates,5yearly,20plus,51743.07
1502,1950,estimates,5yearly,20_64,30798.188
1502,1950,estimates,5yearly,20_69,37194.077
1502,1950,estimates,5yearly,25plus,49543.919
1502,1950,estimates,5yearly,25_69,34994.926
1502,1950,estimates,5yearly,40plus,42424.206
1502,1950,estimates,5yearly,50plus,35484.229
1502,1950,estimates,5yearly,60plus,26881.89
1502,1950,estimates,5yearly,65plus,20944.882
1502,1950,estimates,5yearly,70plus,14548.993
1502,1950,estimates,5yearly,80plus,4109.995
1502,1950,estimates,5yearly,90plus,460.761
1502,1955,estimates,5yearly,0_4,37903.265
1502,1955,estimates,5yearly,5_9,3273.27
1502,1955,estimates,5yearly,10_14,2095.833
1502,1955,estimates,5yearly,15_19,1785.367
1502,1955,estimates,5yearly,20_24,2089.355
1502,1955,estimates,5yearly,25_29,2250.655
1502,1955,estimates,5yearly,30_34,2319.108
1502,1955,estimates,5yearly,35_39,2539.941
1502,1955,estimates,5yearly,40_44,3019.324
1502,1955,estimates,5yearly,45_49,3507.579
1502,1955,estimates,5yearly,50_54,4194.121
1502,1955,estimates,5yearly,55_59,5172.543
1502,1955,estimates,5yearly,60_64,6114.891
1502,1955,estimates,5yearly,65_69,6573.237
1502,1955,estimates,5yearly,70_74,6417.876
1502,1955,estimates,5yearly,75_79,5111.866
1502,1955,estimates,5yearly,80_84,2973.536
1502,1955,estimates,5yearly,85_89,1150.958
1502,1955,estimates,5yearly,90_94,322.166
1502,1955,estimates,5yearly,95plus,84.157
1502,1955,estimates,5yearly,0_14,43272.368
1502,1955,estimates,5yearly,0_19,45057.735
1502,1955,estimates,5yearly,0_24,47147.09
1502,1955,estimates,5yearly,5_14,5369.103
1502,1955,estimates,5yearly,15plus,55626.68
1502,1955,estimates,5yearly,15_24,3874.722
1502,1955,estimates,5yearly,15_49,17511.329
1502,1955,estimates,5yearly,15_59,26877.993
1502,1955,estimates,5yearly,15_64,32992.884
1502,1955,estimates,5yearly,20plus,53841.313
1502,1955,estimates,5yearly,20_64,31207.517
1502,1955,estimates,5yearly,20_69,37780.754
1502,1955,estimates,5yearly,25plus,51751.958
1502,1955,estimates,5yearly,25_69,35691.399
1502,1955,estimates,5yearly,40plus,44642.254
1502,1955,estimates,5yearly,50plus,38115.351
1502,1955,estimates,5yearly,60plus,28748.687
1502,1955,estimates,5yearly,65plus,22633.796
