region,year,variant,freq,agebroad,totaldeaths
916,1950,estimates,5yearly,"Region, subregion, country or area *",Central America
916,1950,estimates,5yearly,0_4,1942.659
916,1950,estimates,5yearly,5_9,125.77
916,1950,estimates,5yearly,10_14,70.419
916,1950,estimates,5yearly,15_19,73.348
916,1950,estimates,5yearly,20_24,91.735
916,1950,estimates,5yearly,25_29,97.14
916,1950,estimates,5yearly,30_34,91.671
916,1950,estimates,5yearly,35_39,88.226
916,1950,estimates,5yearly,40_44,90.04
916,1950,estimates,5yearly,45_49,94.303
916,1950,estimates,5yearly,50_54,102.688
916,1950,estimates,5yearly,55_59,109.236
916,1950,estimates,5yearly,60_64,117.165
916,1950,estimates,5yearly,65_69,123.427
916,1950,estimates,5yearly,70_74,120.056
916,1950,estimates,5yearly,75_79,103.546
916,1950,estimates,5yearly,80_84,87.958
916,1950,estimates,5yearly,85_89,63.694
916,1950,estimates,5yearly,90_94,30.596
916,1950,estimates,5yearly,95plus,12.925
916,1950,estimates,5yearly,0_14,2138.848
916,1950,estimates,5yearly,0_19,2212.196
916,1950,estimates,5yearly,0_24,2303.931
916,1950,estimates,5yearly,5_14,196.189
916,1950,estimates,5yearly,15plus,1497.754
916,1950,estimates,5yearly,15_24,165.083
916,1950,estimates,5yearly,15_49,626.463
916,1950,estimates,5yearly,15_59,838.387
916,1950,estimates,5yearly,15_64,955.552
916,1950,estimates,5yearly,20plus,1424.406
916,1950,estimates,5yearly,20_64,882.204
916,1950,estimates,5yearly,20_69,1005.631
916,1950,estimates,5yearly,25plus,1332.671
916,1950,estimates,5yearly,25_69,913.896
916,1950,estimates,5yearly,40plus,1055.634
916,1950,estimates,5yearly,50plus,871.291
916,1950,estimates,5yearly,60plus,659.367
916,1950,estimates,5yearly,65plus,542.202
916,1950,estimates,5yearly,70plus,418.775
916,1950,estimates,5yearly,80plus,195.173
916,1950,estimates,5yearly,90plus,43.521
916,1955,estimates,5yearly,"Region, subregion, country or area *",Central America
916,1955,estimates,5yearly,0_4,1901.135
916,1955,estimates,5yearly,5_9,122.92
916,1955,estimates,5yearly,10_14,64.449
916,1955,estimates,5yearly,15_19,65.223
916,1955,estimates,5yearly,20_24,80.978
916,1955,estimates,5yearly,25_29,89.741
916,1955,estimates,5yearly,30_34,90.395
916,1955,estimates,5yearly,35_39,84.721
916,1955,estimates,5yearly,40_44,83.123
916,1955,estimates,5yearly,45_49,88.937
916,1955,estimates,5yearly,50_54,98.754
916,1955,estimates,5yearly,55_59,112.483
916,1955,estimates,5yearly,60_64,120.938
916,1955,estimates,5yearly,65_69,124.86
916,1955,estimates,5yearly,70_74,121.209
916,1955,estimates,5yearly,75_79,110.475
916,1955,estimates,5yearly,80_84,80.775
916,1955,estimates,5yearly,85_89,44.109
916,1955,estimates,5yearly,90_94,19.891
916,1955,estimates,5yearly,95plus,6.975
916,1955,estimates,5yearly,0_14,2088.504
916,1955,estimates,5yearly,0_19,2153.727
916,1955,estimates,5yearly,0_24,2234.705
916,1955,estimates,5yearly,5_14,187.369
916,1955,estimates,5yearly,15plus,1423.587
916,1955,estimates,5yearly,15_24,146.201
916,1955,estimates,5yearly,15_49,583.118
916,1955,estimates,5yearly,15_59,794.355
916,1955,estimates,5yearly,15_64,915.293
916,1955,estimates,5yearly,20plus,1358.364
916,1955,estimates,5yearly,20_64,850.07
916,1955,estimates,5yearly,20_69,974.93
916,1955,estimates,5yearly,25plus,1277.386
916,1955,estimates,5yearly,25_69,893.952
916,1955,estimates,5yearly,40plus,1012.529
916,1955,estimates,5yearly,50plus,840.469
916,1955,estimates,5yearly,60plus,629.232
916,1955,estimates,5yearly,65plus,508.294
916,1955,estimates,5yearly,70plus,383.434
916,1955,estimates,5yearly,80plus,151.75
916,1955,estimates,5yearly,90plus,26.866
916,1960,estimates,5yearly,"Region, subregion, country or area *",Central America
916,1960,estimates,5yearly,0_4,1836.448
916,1960,estimates,5yearly,5_9,122.483
916,1960,estimates,5yearly,10_14,64.988
916,1960,estimates,5yearly,15_19,62.386
916,1960,estimates,5yearly,20_24,76.301
916,1960,estimates,5yearly,25_29,83.466
916,1960,estimates,5yearly,30_34,86.919
916,1960,estimates,5yearly,35_39,86.906
916,1960,estimates,5yearly,40_44,84.091
916,1960,estimates,5yearly,45_49,87.366
916,1960,estimates,5yearly,50_54,99.131
916,1960,estimates,5yearly,55_59,114.8
916,1960,estimates,5yearly,60_64,131.827
916,1960,estimates,5yearly,65_69,136.876
916,1960,estimates,5yearly,70_74,131.821
916,1960,estimates,5yearly,75_79,120.646
916,1960,estimates,5yearly,80_84,95.844
916,1960,estimates,5yearly,85_89,51.92
916,1960,estimates,5yearly,90_94,18.744
916,1960,estimates,5yearly,95plus,6.598
916,1960,estimates,5yearly,0_14,2023.919
916,1960,estimates,5yearly,0_19,2086.305
916,1960,estimates,5yearly,0_24,2162.606
916,1960,estimates,5yearly,5_14,187.471
916,1960,estimates,5yearly,15plus,1475.642
916,1960,estimates,5yearly,15_24,138.687
916,1960,estimates,5yearly,15_49,567.435
916,1960,estimates,5yearly,15_59,781.366
916,1960,estimates,5yearly,15_64,913.193
916,1960,estimates,5yearly,20plus,1413.256
916,1960,estimates,5yearly,20_64,850.807
916,1960,estimates,5yearly,20_69,987.683
916,1960,estimates,5yearly,25plus,1336.955
916,1960,estimates,5yearly,25_69,911.382
916,1960,estimates,5yearly,40plus,1079.664
916,1960,estimates,5yearly,50plus,908.207
916,1960,estimates,5yearly,60plus,694.276
916,1960,estimates,5yearly,65plus,562.449
916,1960,estimates,5yearly,70plus,425.573
916,1960,estimates,5yearly,80plus,173.106
916,1960,estimates,5yearly,90plus,25.342
916,1965,estimates,5yearly,"Region, subregion, country or area *",Central America
916,1965,estimates,5yearly,0_4,1829.441
916,1965,estimates,5yearly,5_9,119.884
916,1965,estimates,5yearly,10_14,68.402
916,1965,estimates,5yearly,15_19,66.924
916,1965,estimates,5yearly,20_24,77.997
916,1965,estimates,5yearly,25_29,83.495
916,1965,estimates,5yearly,30_34,85.257
916,1965,estimates,5yearly,35_39,88.789
916,1965,estimates,5yearly,40_44,92.67
916,1965,estimates,5yearly,45_49,94.93
916,1965,estimates,5yearly,50_54,103.983
916,1965,estimates,5yearly,55_59,122.125
916,1965,estimates,5yearly,60_64,142.089
916,1965,estimates,5yearly,65_69,158.037
916,1965,estimates,5yearly,70_74,154.117
916,1965,estimates,5yearly,75_79,140.246
916,1965,estimates,5yearly,80_84,113.728
916,1965,estimates,5yearly,85_89,68.704
916,1965,estimates,5yearly,90_94,25.956
916,1965,estimates,5yearly,95plus,7.406
916,1965,estimates,5yearly,0_14,2017.727
916,1965,estimates,5yearly,0_19,2084.651
916,1965,estimates,5yearly,0_24,2162.648
916,1965,estimates,5yearly,5_14,188.286
916,1965,estimates,5yearly,15plus,1626.453
916,1965,estimates,5yearly,15_24,144.921
916,1965,estimates,5yearly,15_49,590.062
916,1965,estimates,5yearly,15_59,816.17
916,1965,estimates,5yearly,15_64,958.259
916,1965,estimates,5yearly,20plus,1559.529
916,1965,estimates,5yearly,20_64,891.335
916,1965,estimates,5yearly,20_69,1049.372
916,1965,estimates,5yearly,25plus,1481.532
916,1965,estimates,5yearly,25_69,971.375
916,1965,estimates,5yearly,40plus,1223.991
916,1965,estimates,5yearly,50plus,1036.391
916,1965,estimates,5yearly,60plus,810.283
916,1965,estimates,5yearly,65plus,668.194
916,1965,estimates,5yearly,70plus,510.157
916,1965,estimates,5yearly,80plus,215.794
916,1965,estimates,5yearly,90plus,33.362
916,1970,estimates,5yearly,"Region, subregion, country or area *",Central America
916,1970,estimates,5yearly,0_4,1772.72
916,1970,estimates,5yearly,5_9,109.382
916,1970,estimates,5yearly,10_14,65.765
916,1970,estimates,5yearly,15_19,73.453
916,1970,estimates,5yearly,20_24,86.648
916,1970,estimates,5yearly,25_29,87.88
916,1970,estimates,5yearly,30_34,87.169
916,1970,estimates,5yearly,35_39,88.379
916,1970,estimates,5yearly,40_44,95.658
916,1970,estimates,5yearly,45_49,105.317
916,1970,estimates,5yearly,50_54,112.99
916,1970,estimates,5yearly,55_59,127.627
916,1970,estimates,5yearly,60_64,150.414
916,1970,estimates,5yearly,65_69,169.634
916,1970,estimates,5yearly,70_74,177.356
916,1970,estimates,5yearly,75_79,164.195
916,1970,estimates,5yearly,80_84,133.793
916,1970,estimates,5yearly,85_89,83.49
916,1970,estimates,5yearly,90_94,35.534
916,1970,estimates,5yearly,95plus,10.379
916,1970,estimates,5yearly,0_14,1947.867
916,1970,estimates,5yearly,0_19,2021.32
916,1970,estimates,5yearly,0_24,2107.968
916,1970,estimates,5yearly,5_14,175.147
916,1970,estimates,5yearly,15plus,1789.916
916,1970,estimates,5yearly,15_24,160.101
916,1970,estimates,5yearly,15_49,624.504
916,1970,estimates,5yearly,15_59,865.121
916,1970,estimates,5yearly,15_64,1015.535
916,1970,estimates,5yearly,20plus,1716.463
916,1970,estimates,5yearly,20_64,942.082
916,1970,estimates,5yearly,20_69,1111.716
916,1970,estimates,5yearly,25plus,1629.815
916,1970,estimates,5yearly,25_69,1025.068
916,1970,estimates,5yearly,40plus,1366.387
916,1970,estimates,5yearly,50plus,1165.412
916,1970,estimates,5yearly,60plus,924.795
916,1970,estimates,5yearly,65plus,774.381
916,1970,estimates,5yearly,70plus,604.747
916,1970,estimates,5yearly,80plus,263.196
916,1970,estimates,5yearly,90plus,45.913
916,1975,estimates,5yearly,"Region, subregion, country or area *",Central America
916,1975,estimates,5yearly,0_4,1458.161
916,1975,estimates,5yearly,5_9,92.9
916,1975,estimates,5yearly,10_14,62.749
916,1975,estimates,5yearly,15_19,80.255
916,1975,estimates,5yearly,20_24,103.064
