region,year,variant,freq,agebroad,totaldeaths
921,1950,estimates,5yearly,0_4,32733.829
921,1950,estimates,5yearly,5_9,2470.504
921,1950,estimates,5yearly,10_14,1972.547
921,1950,estimates,5yearly,15_19,2046.352
921,1950,estimates,5yearly,20_24,2299.307
921,1950,estimates,5yearly,25_29,2302.693
921,1950,estimates,5yearly,30_34,2271.618
921,1950,estimates,5yearly,35_39,2290.481
921,1950,estimates,5yearly,40_44,2351.029
921,1950,estimates,5yearly,45_49,2401.733
921,1950,estimates,5yearly,50_54,2494.121
921,1950,estimates,5yearly,55_59,2543.573
921,1950,estimates,5yearly,60_64,2672.647
921,1950,estimates,5yearly,65_69,2616.341
921,1950,estimates,5yearly,70_74,2375.067
921,1950,estimates,5yearly,75_79,2088.83
921,1950,estimates,5yearly,80_84,1406.797
921,1950,estimates,5yearly,85_89,683.067
921,1950,estimates,5yearly,90_94,223.383
921,1950,estimates,5yearly,95plus,53.462
921,1950,estimates,5yearly,0_14,37176.88
921,1950,estimates,5yearly,0_19,39223.232
921,1950,estimates,5yearly,0_24,41522.539
921,1950,estimates,5yearly,5_14,4443.051
921,1950,estimates,5yearly,15plus,33120.501
921,1950,estimates,5yearly,15_24,4345.659
921,1950,estimates,5yearly,15_49,15963.213
921,1950,estimates,5yearly,15_59,21000.907
921,1950,estimates,5yearly,15_64,23673.554
921,1950,estimates,5yearly,20plus,31074.149
921,1950,estimates,5yearly,20_64,21627.202
921,1950,estimates,5yearly,20_69,24243.543
921,1950,estimates,5yearly,25plus,28774.842
921,1950,estimates,5yearly,25_69,21944.236
921,1950,estimates,5yearly,40plus,21910.05
921,1950,estimates,5yearly,50plus,17157.288
921,1950,estimates,5yearly,60plus,12119.594
921,1950,estimates,5yearly,65plus,9446.947
921,1950,estimates,5yearly,70plus,6830.606
921,1950,estimates,5yearly,80plus,2366.709
921,1950,estimates,5yearly,90plus,276.845
921,1955,estimates,5yearly,0_4,32579.826
921,1955,estimates,5yearly,5_9,2473.325
921,1955,estimates,5yearly,10_14,1787.194
921,1955,estimates,5yearly,15_19,1788.605
921,1955,estimates,5yearly,20_24,2046.849
921,1955,estimates,5yearly,25_29,2087.129
921,1955,estimates,5yearly,30_34,2100.515
921,1955,estimates,5yearly,35_39,2145.07
921,1955,estimates,5yearly,40_44,2220.924
921,1955,estimates,5yearly,45_49,2351.192
921,1955,estimates,5yearly,50_54,2433.306
921,1955,estimates,5yearly,55_59,2569.309
921,1955,estimates,5yearly,60_64,2636.489
921,1955,estimates,5yearly,65_69,2644.857
921,1955,estimates,5yearly,70_74,2386.205
921,1955,estimates,5yearly,75_79,1869.765
921,1955,estimates,5yearly,80_84,1317.338
921,1955,estimates,5yearly,85_89,653.395
921,1955,estimates,5yearly,90_94,217.174
921,1955,estimates,5yearly,95plus,52.011
921,1955,estimates,5yearly,0_14,36840.345
921,1955,estimates,5yearly,0_19,38628.95
921,1955,estimates,5yearly,0_24,40675.799
921,1955,estimates,5yearly,5_14,4260.519
921,1955,estimates,5yearly,15plus,31520.133
921,1955,estimates,5yearly,15_24,3835.454
921,1955,estimates,5yearly,15_49,14740.284
921,1955,estimates,5yearly,15_59,19742.899
921,1955,estimates,5yearly,15_64,22379.388
921,1955,estimates,5yearly,20plus,29731.528
921,1955,estimates,5yearly,20_64,20590.783
921,1955,estimates,5yearly,20_69,23235.64
921,1955,estimates,5yearly,25plus,27684.679
921,1955,estimates,5yearly,25_69,21188.791
921,1955,estimates,5yearly,40plus,21351.965
921,1955,estimates,5yearly,50plus,16779.849
921,1955,estimates,5yearly,60plus,11777.234
921,1955,estimates,5yearly,65plus,9140.745
921,1955,estimates,5yearly,70plus,6495.888
921,1955,estimates,5yearly,80plus,2239.918
921,1955,estimates,5yearly,90plus,269.185
921,1960,estimates,5yearly,0_4,32312.925
921,1960,estimates,5yearly,5_9,2554.871
921,1960,estimates,5yearly,10_14,1784.522
921,1960,estimates,5yearly,15_19,1515.523
921,1960,estimates,5yearly,20_24,1685.337
921,1960,estimates,5yearly,25_29,1801.548
921,1960,estimates,5yearly,30_34,1892.113
921,1960,estimates,5yearly,35_39,1988.691
921,1960,estimates,5yearly,40_44,2097.486
921,1960,estimates,5yearly,45_49,2249.838
921,1960,estimates,5yearly,50_54,2410.952
921,1960,estimates,5yearly,55_59,2571.967
921,1960,estimates,5yearly,60_64,2787.881
921,1960,estimates,5yearly,65_69,2750.588
921,1960,estimates,5yearly,70_74,2501.263
921,1960,estimates,5yearly,75_79,1960.666
921,1960,estimates,5yearly,80_84,1234.27
921,1960,estimates,5yearly,85_89,650.969
921,1960,estimates,5yearly,90_94,224.428
921,1960,estimates,5yearly,95plus,56.033
921,1960,estimates,5yearly,0_14,36652.318
921,1960,estimates,5yearly,0_19,38167.841
921,1960,estimates,5yearly,0_24,39853.178
921,1960,estimates,5yearly,5_14,4339.393
921,1960,estimates,5yearly,15plus,30379.553
921,1960,estimates,5yearly,15_24,3200.86
921,1960,estimates,5yearly,15_49,13230.536
921,1960,estimates,5yearly,15_59,18213.455
921,1960,estimates,5yearly,15_64,21001.336
921,1960,estimates,5yearly,20plus,28864.03
921,1960,estimates,5yearly,20_64,19485.813
921,1960,estimates,5yearly,20_69,22236.401
921,1960,estimates,5yearly,25plus,27178.693
921,1960,estimates,5yearly,25_69,20551.064
921,1960,estimates,5yearly,40plus,21496.341
921,1960,estimates,5yearly,50plus,17149.017
921,1960,estimates,5yearly,60plus,12166.098
921,1960,estimates,5yearly,65plus,9378.217
921,1960,estimates,5yearly,70plus,6627.629
921,1960,estimates,5yearly,80plus,2165.7
921,1960,estimates,5yearly,90plus,280.461
921,1965,estimates,5yearly,0_4,32078.719
921,1965,estimates,5yearly,5_9,2462.179
921,1965,estimates,5yearly,10_14,1681.414
921,1965,estimates,5yearly,15_19,1378.5
921,1965,estimates,5yearly,20_24,1422.368
921,1965,estimates,5yearly,25_29,1505.32
921,1965,estimates,5yearly,30_34,1625.209
921,1965,estimates,5yearly,35_39,1739.635
921,1965,estimates,5yearly,40_44,1882.901
921,1965,estimates,5yearly,45_49,2077.984
921,1965,estimates,5yearly,50_54,2288.716
921,1965,estimates,5yearly,55_59,2593.593
921,1965,estimates,5yearly,60_64,2890.727
921,1965,estimates,5yearly,65_69,2983.943
921,1965,estimates,5yearly,70_74,2661.465
921,1965,estimates,5yearly,75_79,2098.358
921,1965,estimates,5yearly,80_84,1359.047
921,1965,estimates,5yearly,85_89,649.196
921,1965,estimates,5yearly,90_94,241.099
921,1965,estimates,5yearly,95plus,62.406
921,1965,estimates,5yearly,0_14,36222.312
921,1965,estimates,5yearly,0_19,37600.812
921,1965,estimates,5yearly,0_24,39023.18
921,1965,estimates,5yearly,5_14,4143.593
921,1965,estimates,5yearly,15plus,29460.467
921,1965,estimates,5yearly,15_24,2800.868
921,1965,estimates,5yearly,15_49,11631.917
921,1965,estimates,5yearly,15_59,16514.226
921,1965,estimates,5yearly,15_64,19404.953
921,1965,estimates,5yearly,20plus,28081.967
921,1965,estimates,5yearly,20_64,18026.453
921,1965,estimates,5yearly,20_69,21010.396
921,1965,estimates,5yearly,25plus,26659.599
921,1965,estimates,5yearly,25_69,19588.028
