region,year,variant,freq,agebroad,totaldeaths
934,1950,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding least developed countries"
934,1950,estimates,5yearly,0_4,79486.284
934,1950,estimates,5yearly,5_9,6165.605
934,1950,estimates,5yearly,10_14,4595.498
934,1950,estimates,5yearly,15_19,4404.114
934,1950,estimates,5yearly,20_24,4902.877
934,1950,estimates,5yearly,25_29,4915.425
934,1950,estimates,5yearly,30_34,4897.374
934,1950,estimates,5yearly,35_39,5224.134
934,1950,estimates,5yearly,40_44,5842.905
934,1950,estimates,5yearly,45_49,6291.888
934,1950,estimates,5yearly,50_54,6582.016
934,1950,estimates,5yearly,55_59,7481.186
934,1950,estimates,5yearly,60_64,8854.73299999999
934,1950,estimates,5yearly,65_69,9230.986
934,1950,estimates,5yearly,70_74,8377.528
934,1950,estimates,5yearly,75_79,6666.155
934,1950,estimates,5yearly,80_84,3983.509
934,1950,estimates,5yearly,85_89,1629.88
934,1950,estimates,5yearly,90_94,517.87
934,1950,estimates,5yearly,95plus,156.491
934,1950,estimates,5yearly,0_14,90247.387
934,1950,estimates,5yearly,0_19,94651.501
934,1950,estimates,5yearly,0_24,99554.378
934,1950,estimates,5yearly,5_14,10761.103
934,1950,estimates,5yearly,15plus,89959.071
934,1950,estimates,5yearly,15_24,9306.991
934,1950,estimates,5yearly,15_49,36478.717
934,1950,estimates,5yearly,15_59,50541.919
934,1950,estimates,5yearly,15_64,59396.652
934,1950,estimates,5yearly,20plus,85554.957
934,1950,estimates,5yearly,20_64,54992.538
934,1950,estimates,5yearly,20_69,64223.524
934,1950,estimates,5yearly,25plus,80652.08
934,1950,estimates,5yearly,25_69,59320.647
934,1950,estimates,5yearly,40plus,65615.147
934,1950,estimates,5yearly,50plus,53480.354
934,1950,estimates,5yearly,60plus,39417.152
934,1950,estimates,5yearly,65plus,30562.419
934,1950,estimates,5yearly,70plus,21331.433
934,1950,estimates,5yearly,80plus,6287.75
934,1950,estimates,5yearly,90plus,674.361
934,1955,estimates,5yearly,"Region, subregion, country or area *","Less developed regions, excluding least developed countries"
934,1955,estimates,5yearly,0_4,79082.871
934,1955,estimates,5yearly,5_9,6429.61900000001
934,1955,estimates,5yearly,10_14,4296.57
934,1955,estimates,5yearly,15_19,3967.095
934,1955,estimates,5yearly,20_24,4552.301
934,1955,estimates,5yearly,25_29,4696.698
934,1955,estimates,5yearly,30_34,4726.984
934,1955,estimates,5yearly,35_39,5005.858
934,1955,estimates,5yearly,40_44,5523.815
934,1955,estimates,5yearly,45_49,6077.137
934,1955,estimates,5yearly,50_54,6820.006
934,1955,estimates,5yearly,55_59,7947.647
934,1955,estimates,5yearly,60_64,9008.709
934,1955,estimates,5yearly,65_69,9486.779
934,1955,estimates,5yearly,70_74,8979.706
934,1955,estimates,5yearly,75_79,7015.564
934,1955,estimates,5yearly,80_84,4201.471
934,1955,estimates,5yearly,85_89,1709.141
934,1955,estimates,5yearly,90_94,496.349
934,1955,estimates,5yearly,95plus,118.722
934,1955,estimates,5yearly,0_14,89809.06
934,1955,estimates,5yearly,0_19,93776.155
934,1955,estimates,5yearly,0_24,98328.456
934,1955,estimates,5yearly,5_14,10726.189
934,1955,estimates,5yearly,15plus,90333.982
934,1955,estimates,5yearly,15_24,8519.396
934,1955,estimates,5yearly,15_49,34549.888
934,1955,estimates,5yearly,15_59,49317.541
934,1955,estimates,5yearly,15_64,58326.25
934,1955,estimates,5yearly,20plus,86366.887
934,1955,estimates,5yearly,20_64,54359.155
934,1955,estimates,5yearly,20_69,63845.934
