region,year,variant,freq,agebroad,totaldeaths
914,1950,estimates,5yearly,0_4,5897.249
914,1950,estimates,5yearly,5_9,543.008
914,1950,estimates,5yearly,10_14,333.334
914,1950,estimates,5yearly,15_19,324.763
914,1950,estimates,5yearly,20_24,381.283
914,1950,estimates,5yearly,25_29,358.67
914,1950,estimates,5yearly,30_34,318.875
914,1950,estimates,5yearly,35_39,294.223
914,1950,estimates,5yearly,40_44,274.754
914,1950,estimates,5yearly,45_49,265.512
914,1950,estimates,5yearly,50_54,280.047
914,1950,estimates,5yearly,55_59,317.886
914,1950,estimates,5yearly,60_64,363.407
914,1950,estimates,5yearly,65_69,392.579
914,1950,estimates,5yearly,70_74,380.053
914,1950,estimates,5yearly,75_79,297.768
914,1950,estimates,5yearly,80_84,167.698
914,1950,estimates,5yearly,85_89,47.842
914,1950,estimates,5yearly,90_94,6.821
914,1950,estimates,5yearly,95plus,0.472
914,1950,estimates,5yearly,0_14,6773.591
914,1950,estimates,5yearly,0_19,7098.354
914,1950,estimates,5yearly,0_24,7479.637
914,1950,estimates,5yearly,5_14,876.342
914,1950,estimates,5yearly,15plus,4472.653
914,1950,estimates,5yearly,15_24,706.046
914,1950,estimates,5yearly,15_49,2218.08
914,1950,estimates,5yearly,15_59,2816.013
914,1950,estimates,5yearly,15_64,3179.42
914,1950,estimates,5yearly,20plus,4147.89
914,1950,estimates,5yearly,20_64,2854.657
914,1950,estimates,5yearly,20_69,3247.236
914,1950,estimates,5yearly,25plus,3766.607
914,1950,estimates,5yearly,25_69,2865.953
914,1950,estimates,5yearly,40plus,2794.839
914,1950,estimates,5yearly,50plus,2254.573
914,1950,estimates,5yearly,60plus,1656.64
914,1950,estimates,5yearly,65plus,1293.233
914,1950,estimates,5yearly,70plus,900.654
914,1950,estimates,5yearly,80plus,222.833
914,1950,estimates,5yearly,90plus,7.293
914,1955,estimates,5yearly,0_4,6048.457
914,1955,estimates,5yearly,5_9,548.409
914,1955,estimates,5yearly,10_14,336.508
914,1955,estimates,5yearly,15_19,333.544
914,1955,estimates,5yearly,20_24,387.008
914,1955,estimates,5yearly,25_29,359.542
914,1955,estimates,5yearly,30_34,319.788
914,1955,estimates,5yearly,35_39,299.423
914,1955,estimates,5yearly,40_44,282.791
914,1955,estimates,5yearly,45_49,274.211
914,1955,estimates,5yearly,50_54,285.96
914,1955,estimates,5yearly,55_59,323.24
914,1955,estimates,5yearly,60_64,373.876
914,1955,estimates,5yearly,65_69,395.724
914,1955,estimates,5yearly,70_74,366.514
914,1955,estimates,5yearly,75_79,272.875
914,1955,estimates,5yearly,80_84,141.49
914,1955,estimates,5yearly,85_89,42.365
914,1955,estimates,5yearly,90_94,7.082
914,1955,estimates,5yearly,95plus,0.5
914,1955,estimates,5yearly,0_14,6933.374
914,1955,estimates,5yearly,0_19,7266.918
914,1955,estimates,5yearly,0_24,7653.926
914,1955,estimates,5yearly,5_14,884.917
914,1955,estimates,5yearly,15plus,4465.933
914,1955,estimates,5yearly,15_24,720.552
914,1955,estimates,5yearly,15_49,2256.307
914,1955,estimates,5yearly,15_59,2865.507
914,1955,estimates,5yearly,15_64,3239.383
914,1955,estimates,5yearly,20plus,4132.389
914,1955,estimates,5yearly,20_64,2905.839
914,1955,estimates,5yearly,20_69,3301.563
914,1955,estimates,5yearly,25plus,3745.381
914,1955,estimates,5yearly,25_69,2914.555
914,1955,estimates,5yearly,40plus,2766.628
914,1955,estimates,5yearly,50plus,2209.626
914,1955,estimates,5yearly,60plus,1600.426
914,1955,estimates,5yearly,65plus,1226.55
914,1955,estimates,5yearly,70plus,830.826
914,1955,estimates,5yearly,80plus,191.437
914,1955,estimates,5yearly,90plus,7.582
914,1960,estimates,5yearly,0_4,6226.067
914,1960,estimates,5yearly,5_9,563.621
914,1960,estimates,5yearly,10_14,339.263
914,1960,estimates,5yearly,15_19,337.882
914,1960,estimates,5yearly,20_24,396.264
914,1960,estimates,5yearly,25_29,364.62
914,1960,estimates,5yearly,30_34,321.099
914,1960,estimates,5yearly,35_39,301.061
914,1960,estimates,5yearly,40_44,289.022
914,1960,estimates,5yearly,45_49,283.925
914,1960,estimates,5yearly,50_54,297.259
914,1960,estimates,5yearly,55_59,332.169
914,1960,estimates,5yearly,60_64,383.447
914,1960,estimates,5yearly,65_69,413.737
914,1960,estimates,5yearly,70_74,380.218
914,1960,estimates,5yearly,75_79,275.618
914,1960,estimates,5yearly,80_84,139.148
914,1960,estimates,5yearly,85_89,40.379
914,1960,estimates,5yearly,90_94,6.916
914,1960,estimates,5yearly,95plus,0.567
914,1960,estimates,5yearly,0_14,7128.951
914,1960,estimates,5yearly,0_19,7466.833
914,1960,estimates,5yearly,0_24,7863.097
914,1960,estimates,5yearly,5_14,902.884
914,1960,estimates,5yearly,15plus,4563.331
914,1960,estimates,5yearly,15_24,734.146
914,1960,estimates,5yearly,15_49,2293.873
