region,year,variant,freq,agebroad,totaldeaths
906,1950,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1950,estimates,5yearly,0_4,26339.313
906,1950,estimates,5yearly,5_9,2360.563
906,1950,estimates,5yearly,10_14,1804.89
906,1950,estimates,5yearly,15_19,1581.794
906,1950,estimates,5yearly,20_24,1719.308
906,1950,estimates,5yearly,25_29,1748.711
906,1950,estimates,5yearly,30_34,1802.703
906,1950,estimates,5yearly,35_39,2096.775
906,1950,estimates,5yearly,40_44,2620.754
906,1950,estimates,5yearly,45_49,2983.146
906,1950,estimates,5yearly,50_54,3104.737
906,1950,estimates,5yearly,55_59,3857.379
906,1950,estimates,5yearly,60_64,4976.706
906,1950,estimates,5yearly,65_69,5301.162
906,1950,estimates,5yearly,70_74,4707.535
906,1950,estimates,5yearly,75_79,3477.596
906,1950,estimates,5yearly,80_84,1851.972
906,1950,estimates,5yearly,85_89,566.525
906,1950,estimates,5yearly,90_94,118.17
906,1950,estimates,5yearly,95plus,19.75
906,1950,estimates,5yearly,0_14,30504.766
906,1950,estimates,5yearly,0_19,32086.56
906,1950,estimates,5yearly,0_24,33805.868
906,1950,estimates,5yearly,5_14,4165.453
906,1950,estimates,5yearly,15plus,42534.723
906,1950,estimates,5yearly,15_24,3301.102
906,1950,estimates,5yearly,15_49,14553.191
906,1950,estimates,5yearly,15_59,21515.307
906,1950,estimates,5yearly,15_64,26492.013
906,1950,estimates,5yearly,20plus,40952.929
906,1950,estimates,5yearly,20_64,24910.219
906,1950,estimates,5yearly,20_69,30211.381
906,1950,estimates,5yearly,25plus,39233.621
906,1950,estimates,5yearly,25_69,28492.073
906,1950,estimates,5yearly,40plus,33585.432
906,1950,estimates,5yearly,50plus,27981.532
906,1950,estimates,5yearly,60plus,21019.416
906,1950,estimates,5yearly,65plus,16042.71
906,1950,estimates,5yearly,70plus,10741.548
906,1950,estimates,5yearly,80plus,2556.417
906,1950,estimates,5yearly,90plus,137.92
906,1955,estimates,5yearly,"Region, subregion, country or area *",Eastern Asia
906,1955,estimates,5yearly,0_4,25866.618
906,1955,estimates,5yearly,5_9,2566.08
906,1955,estimates,5yearly,10_14,1708.88
906,1955,estimates,5yearly,15_19,1422.903
906,1955,estimates,5yearly,20_24,1616.581
906,1955,estimates,5yearly,25_29,1715.88
906,1955,estimates,5yearly,30_34,1767.279
906,1955,estimates,5yearly,35_39,2020.599
906,1955,estimates,5yearly,40_44,2441.134
