region,year,variant,freq,agebroad,totaldeaths
910,1950,estimates,5yearly,0_4,5227.168
910,1950,estimates,5yearly,5_9,542.101
910,1950,estimates,5yearly,10_14,299.225
910,1950,estimates,5yearly,15_19,251.646
910,1950,estimates,5yearly,20_24,281.733
910,1950,estimates,5yearly,25_29,274.018
910,1950,estimates,5yearly,30_34,256.327
910,1950,estimates,5yearly,35_39,246.812
910,1950,estimates,5yearly,40_44,239.104
910,1950,estimates,5yearly,45_49,232.48
910,1950,estimates,5yearly,50_54,230.558
910,1950,estimates,5yearly,55_59,241.861
910,1950,estimates,5yearly,60_64,266.693
910,1950,estimates,5yearly,65_69,289.011
910,1950,estimates,5yearly,70_74,281.994
910,1950,estimates,5yearly,75_79,225.471
910,1950,estimates,5yearly,80_84,129.345
910,1950,estimates,5yearly,85_89,48.41
910,1950,estimates,5yearly,90_94,12.274
910,1950,estimates,5yearly,95plus,1.868
910,1950,estimates,5yearly,0_14,6068.494
910,1950,estimates,5yearly,0_19,6320.14
910,1950,estimates,5yearly,0_24,6601.873
910,1950,estimates,5yearly,5_14,841.326
910,1950,estimates,5yearly,15plus,3509.605
910,1950,estimates,5yearly,15_24,533.379
910,1950,estimates,5yearly,15_49,1782.12
910,1950,estimates,5yearly,15_59,2254.539
910,1950,estimates,5yearly,15_64,2521.232
910,1950,estimates,5yearly,20plus,3257.959
910,1950,estimates,5yearly,20_64,2269.586
910,1950,estimates,5yearly,20_69,2558.597
910,1950,estimates,5yearly,25plus,2976.226
910,1950,estimates,5yearly,25_69,2276.864
910,1950,estimates,5yearly,40plus,2199.069
910,1950,estimates,5yearly,50plus,1727.485
910,1950,estimates,5yearly,60plus,1255.066
910,1950,estimates,5yearly,65plus,988.373
910,1950,estimates,5yearly,70plus,699.362
910,1950,estimates,5yearly,80plus,191.897
910,1950,estimates,5yearly,90plus,14.142
910,1955,estimates,5yearly,0_4,5330.874
910,1955,estimates,5yearly,5_9,555.516
910,1955,estimates,5yearly,10_14,307.608
910,1955,estimates,5yearly,15_19,255.175
910,1955,estimates,5yearly,20_24,285.824
910,1955,estimates,5yearly,25_29,281.685
910,1955,estimates,5yearly,30_34,263.44
910,1955,estimates,5yearly,35_39,252.183
910,1955,estimates,5yearly,40_44,241.822
910,1955,estimates,5yearly,45_49,236.109
910,1955,estimates,5yearly,50_54,242.32
910,1955,estimates,5yearly,55_59,254.04
910,1955,estimates,5yearly,60_64,271.366
