variant,continent,year,gender,dependencyratio2564
estimates,909,1950,male,105.066
estimates,909,1951,male,106.029
estimates,909,1952,male,106.62
estimates,909,1953,male,107.243
estimates,909,1954,male,108.024
estimates,909,1955,male,108.915
estimates,909,1956,male,110.441
estimates,909,1957,male,112.273
estimates,909,1958,male,114.133
estimates,909,1959,male,115.77
estimates,909,1960,male,117.089
estimates,909,1961,male,119.251
estimates,909,1962,male,120.971
estimates,909,1963,male,122.3
estimates,909,1964,male,123.36
estimates,909,1965,male,124.208
estimates,909,1966,male,125.594
estimates,909,1967,male,126.651
estimates,909,1968,male,127.358
estimates,909,1969,male,127.621
estimates,909,1970,male,127.369
estimates,909,1971,male,126.987
estimates,909,1972,male,126.305
estimates,909,1973,male,125.374
estimates,909,1974,male,124.251
estimates,909,1975,male,122.979
estimates,909,1976,male,122.599
estimates,909,1977,male,121.787
estimates,909,1978,male,120.706
estimates,909,1979,male,119.563
estimates,909,1980,male,118.457
estimates,909,1981,male,116.997
estimates,909,1982,male,115.744
estimates,909,1983,male,114.561
estimates,909,1984,male,113.231
estimates,909,1985,male,111.704
estimates,909,1986,male,110.667
estimates,909,1987,male,109.299
estimates,909,1988,male,107.807
estimates,909,1989,male,106.457
estimates,909,1990,male,105.359
estimates,909,1991,male,104.505
estimates,909,1992,male,103.872
estimates,909,1993,male,103.355
estimates,909,1994,male,102.752
estimates,909,1995,male,101.98
estimates,909,1996,male,101.159
estimates,909,1997,male,100.17
estimates,909,1998,male,99.142
estimates,909,1999,male,98.253
estimates,909,2000,male,97.595
estimates,909,2001,male,97.26
estimates,909,2002,male,97.052
estimates,909,2003,male,96.901
estimates,909,2004,male,96.695
estimates,909,2005,male,96.377
estimates,909,2006,male,96.425
estimates,909,2007,male,96.291
estimates,909,2008,male,96.011
estimates,909,2009,male,95.618
estimates,909,2010,male,95.123
estimates,909,2011,male,95.156
estimates,909,2012,male,95.077
estimates,909,2013,male,94.971
estimates,909,2014,male,94.923
estimates,909,2015,male,94.936
medium_variant,909,2015,male,94.936
medium_variant,909,2016,male,94.912
medium_variant,909,2017,male,94.981
medium_variant,909,2018,male,95.107
medium_variant,909,2019,male,95.228
medium_variant,909,2020,male,95.323
medium_variant,909,2021,male,95.664
medium_variant,909,2022,male,95.934
medium_variant,909,2023,male,96.172
medium_variant,909,2024,male,96.44
medium_variant,909,2025,male,96.762
medium_variant,909,2026,male,97.189
medium_variant,909,2027,male,97.65
medium_variant,909,2028,male,98.091
medium_variant,909,2029,male,98.425
medium_variant,909,2030,male,98.609
medium_variant,909,2031,male,98.783
medium_variant,909,2032,male,98.789
medium_variant,909,2033,male,98.671
medium_variant,909,2034,male,98.503
medium_variant,909,2035,male,98.332
medium_variant,909,2036,male,98.241
medium_variant,909,2037,male,98.12
medium_variant,909,2038,male,97.965
medium_variant,909,2039,male,97.755
medium_variant,909,2040,male,97.485
medium_variant,909,2041,male,97.277
medium_variant,909,2042,male,96.993
medium_variant,909,2043,male,96.663
medium_variant,909,2044,male,96.328
medium_variant,909,2045,male,96.021
medium_variant,909,2046,male,95.828
medium_variant,909,2047,male,95.624
medium_variant,909,2048,male,95.436
medium_variant,909,2049,male,95.288
medium_variant,909,2050,male,95.197
medium_variant,909,2051,male,95.227
medium_variant,909,2052,male,95.279
medium_variant,909,2053,male,95.351
medium_variant,909,2054,male,95.44
medium_variant,909,2055,male,95.547
medium_variant,909,2056,male,95.739
