variant,continent,year,gender,dependencyratio2564
estimates,908,1950,male,110.936
estimates,908,1951,male,110.516
estimates,908,1952,male,109.04
estimates,908,1953,male,107.494
estimates,908,1954,male,106.279
estimates,908,1955,male,105.404
estimates,908,1956,male,104.783
estimates,908,1957,male,104.654
estimates,908,1958,male,104.67
estimates,908,1959,male,104.434
estimates,908,1960,male,103.795
estimates,908,1961,male,103.258
estimates,908,1962,male,102.294
estimates,908,1963,male,101.163
estimates,908,1964,male,100.287
estimates,908,1965,male,99.867
estimates,908,1966,male,100.21
estimates,908,1967,male,100.89
estimates,908,1968,male,101.691
estimates,908,1969,male,102.269
estimates,908,1970,male,102.424
estimates,908,1971,male,102.483
estimates,908,1972,male,102.123
estimates,908,1973,male,101.412
estimates,908,1974,male,100.481
estimates,908,1975,male,99.42
estimates,908,1976,male,98.862
estimates,908,1977,male,98.087
estimates,908,1978,male,97.084
estimates,908,1979,male,95.833
estimates,908,1980,male,94.341
estimates,908,1981,male,93.036
estimates,908,1982,male,91.57
estimates,908,1983,male,90
estimates,908,1984,male,88.36
estimates,908,1985,male,86.681
estimates,908,1986,male,85.389
estimates,908,1987,male,84.023
estimates,908,1988,male,82.661
estimates,908,1989,male,81.39
estimates,908,1990,male,80.243
estimates,908,1991,male,79.694
estimates,908,1992,male,79.134
estimates,908,1993,male,78.557
estimates,908,1994,male,77.954
estimates,908,1995,male,77.316
estimates,908,1996,male,76.748
estimates,908,1997,male,76.22
estimates,908,1998,male,75.678
estimates,908,1999,male,75.065
estimates,908,2000,male,74.375
estimates,908,2001,male,74.082
estimates,908,2002,male,73.676
estimates,908,2003,male,73.163
estimates,908,2004,male,72.554
estimates,908,2005,male,71.858
estimates,908,2006,male,71.499
estimates,908,2007,male,71.079
estimates,908,2008,male,70.62
estimates,908,2009,male,70.11
estimates,908,2010,male,69.539
estimates,908,2011,male,69.19
estimates,908,2012,male,68.739
estimates,908,2013,male,68.28
estimates,908,2014,male,67.938
estimates,908,2015,male,67.776
medium_variant,908,2015,male,67.776
medium_variant,908,2016,male,67.939
medium_variant,908,2017,male,68.26
medium_variant,908,2018,male,68.71
medium_variant,908,2019,male,69.246
medium_variant,908,2020,male,69.847
medium_variant,908,2021,male,70.75
medium_variant,908,2022,male,71.73
medium_variant,908,2023,male,72.752
medium_variant,908,2024,male,73.774
medium_variant,908,2025,male,74.771
medium_variant,908,2026,male,75.996
medium_variant,908,2027,male,77.157
medium_variant,908,2028,male,78.239
medium_variant,908,2029,male,79.228
medium_variant,908,2030,male,80.112
medium_variant,908,2031,male,81.092
medium_variant,908,2032,male,81.941
medium_variant,908,2033,male,82.665
medium_variant,908,2034,male,83.284
medium_variant,908,2035,male,83.818
medium_variant,908,2036,male,84.483
medium_variant,908,2037,male,85.048
medium_variant,908,2038,male,85.542
medium_variant,908,2039,male,85.998
medium_variant,908,2040,male,86.437
medium_variant,908,2041,male,87.083
medium_variant,908,2042,male,87.682
medium_variant,908,2043,male,88.245
medium_variant,908,2044,male,88.789
medium_variant,908,2045,male,89.333
medium_variant,908,2046,male,90.059
medium_variant,908,2047,male,90.741
medium_variant,908,2048,male,91.408
medium_variant,908,2049,male,92.096
medium_variant,908,2050,male,92.824
medium_variant,908,2051,male,93.717
medium_variant,908,2052,male,94.602
medium_variant,908,2053,male,95.465
medium_variant,908,2054,male,96.283
medium_variant,908,2055,male,97.049
medium_variant,908,2056,male,97.877
medium_variant,908,2057,male,98.609
medium_variant,908,2058,male,99.223
medium_variant,908,2059,male,99.693
medium_variant,908,2060,male,100.017
medium_variant,908,2061,male,100.299
medium_variant,908,2062,male,100.397
medium_variant,908,2063,male,100.348
medium_variant,908,2064,male,100.199
medium_variant,908,2065,male,99.991
medium_variant,908,2066,male,99.798
medium_variant,908,2067,male,99.502
medium_variant,908,2068,male,99.157
medium_variant,908,2069,male,98.829
medium_variant,908,2070,male,98.569
medium_variant,908,2071,male,98.424
medium_variant,908,2072,male,98.294
medium_variant,908,2073,male,98.209
medium_variant,908,2074,male,98.197
medium_variant,908,2075,male,98.285
medium_variant,908,2076,male,98.493
medium_variant,908,2077,male,98.741
medium_variant,908,2078,male,99.037
medium_variant,908,2079,male,99.386
medium_variant,908,2080,male,99.798
medium_variant,908,2081,male,100.249
medium_variant,908,2082,male,100.694
medium_variant,908,2083,male,101.144
medium_variant,908,2084,male,101.617
medium_variant,908,2085,male,102.135
medium_variant,908,2086,male,102.599
medium_variant,908,2087,male,103.031
medium_variant,908,2088,male,103.45
medium_variant,908,2089,male,103.876
medium_variant,908,2090,male,104.328
medium_variant,908,2091,male,104.636
medium_variant,908,2092,male,104.9
medium_variant,908,2093,male,105.144
medium_variant,908,2094,male,105.391
medium_variant,908,2095,male,105.668
medium_variant,908,2096,male,105.758
medium_variant,908,2097,male,105.812
medium_variant,908,2098,male,105.861
medium_variant,908,2099,male,105.943
medium_variant,908,2100,male,106.101
estimates,908,1950,female,92.647
estimates,908,1951,female,92.212
estimates,908,1952,female,91.15
estimates,908,1953,female,90.206
estimates,908,1954,female,89.628
estimates,908,1955,female,89.376
estimates,908,1956,female,89.189
estimates,908,1957,female,89.472
estimates,908,1958,female,89.957
estimates,908,1959,female,90.312
estimates,908,1960,female,90.383
estimates,908,1961,female,90.438
estimates,908,1962,female,90.162
estimates,908,1963,female,89.766
estimates,908,1964,female,89.608
estimates,908,1965,female,89.878
estimates,908,1966,female,90.638
estimates,908,1967,female,91.739
estimates,908,1968,female,93.017
estimates,908,1969,female,94.178
estimates,908,1970,female,95.038
estimates,908,1971,female,95.666
estimates,908,1972,female,95.979
estimates,908,1973,female,96.037
estimates,908,1974,female,95.949
estimates,908,1975,female,95.79
estimates,908,1976,female,95.915
estimates,908,1977,female,95.879
estimates,908,1978,female,95.661
estimates,908,1979,female,95.224
estimates,908,1980,female,94.554
estimates,908,1981,female,93.867
estimates,908,1982,female,92.975
estimates,908,1983,female,91.942
estimates,908,1984,female,90.824
estimates,908,1985,female,89.664
estimates,908,1986,female,88.741
estimates,908,1987,female,87.732
estimates,908,1988,female,86.724
estimates,908,1989,female,85.824
