variant,continent,year,gender,dependencyratio2564
estimates,904,1950,male,165.732
estimates,904,1951,male,166.627
estimates,904,1952,male,167.464
estimates,904,1953,male,168.163
estimates,904,1954,male,168.716
estimates,904,1955,male,169.192
estimates,904,1956,male,170.767
estimates,904,1957,male,172.032
estimates,904,1958,male,173.158
estimates,904,1959,male,174.283
estimates,904,1960,male,175.462
estimates,904,1961,male,176.826
estimates,904,1962,male,178.251
estimates,904,1963,male,179.632
estimates,904,1964,male,180.802
estimates,904,1965,male,181.701
estimates,904,1966,male,183.332
estimates,904,1967,male,184.453
estimates,904,1968,male,185.18
estimates,904,1969,male,185.677
estimates,904,1970,male,186.004
estimates,904,1971,male,186.363
estimates,904,1972,male,186.518
estimates,904,1973,male,186.386
estimates,904,1974,male,185.832
estimates,904,1975,male,184.832
estimates,904,1976,male,183.927
estimates,904,1977,male,182.612
estimates,904,1978,male,180.987
estimates,904,1979,male,179.189
estimates,904,1980,male,177.304
estimates,904,1981,male,175.68
estimates,904,1982,male,173.873
estimates,904,1983,male,171.906
estimates,904,1984,male,169.756
estimates,904,1985,male,167.421
estimates,904,1986,male,165.081
estimates,904,1987,male,162.536
estimates,904,1988,male,159.88
estimates,904,1989,male,157.228
estimates,904,1990,male,154.647
estimates,904,1991,male,152.341
estimates,904,1992,male,150.065
estimates,904,1993,male,147.795
estimates,904,1994,male,145.493
estimates,904,1995,male,143.149
estimates,904,1996,male,140.887
estimates,904,1997,male,138.618
estimates,904,1998,male,136.339
estimates,904,1999,male,134.036
estimates,904,2000,male,131.707
estimates,904,2001,male,129.436
estimates,904,2002,male,127.103
estimates,904,2003,male,124.747
estimates,904,2004,male,122.4
estimates,904,2005,male,120.084
estimates,904,2006,male,117.749
estimates,904,2007,male,115.418
estimates,904,2008,male,113.111
estimates,904,2009,male,110.857
estimates,904,2010,male,108.682
estimates,904,2011,male,106.645
estimates,904,2012,male,104.698
estimates,904,2013,male,102.834
estimates,904,2014,male,101.041
estimates,904,2015,male,99.314
medium_variant,904,2015,male,99.314
medium_variant,904,2016,male,97.819
medium_variant,904,2017,male,96.33
medium_variant,904,2018,male,94.88
medium_variant,904,2019,male,93.501
medium_variant,904,2020,male,92.206
medium_variant,904,2021,male,91
medium_variant,904,2022,male,89.86
medium_variant,904,2023,male,88.788
medium_variant,904,2024,male,87.784
medium_variant,904,2025,male,86.852
medium_variant,904,2026,male,86.048
medium_variant,904,2027,male,85.294
medium_variant,904,2028,male,84.597
medium_variant,904,2029,male,83.97
medium_variant,904,2030,male,83.42
medium_variant,904,2031,male,82.985
medium_variant,904,2032,male,82.604
medium_variant,904,2033,male,82.264
medium_variant,904,2034,male,81.945
medium_variant,904,2035,male,81.638
medium_variant,904,2036,male,81.378
medium_variant,904,2037,male,81.108
medium_variant,904,2038,male,80.849
medium_variant,904,2039,male,80.625
medium_variant,904,2040,male,80.454
medium_variant,904,2041,male,80.353
medium_variant,904,2042,male,80.277
medium_variant,904,2043,male,80.239
medium_variant,904,2044,male,80.25
medium_variant,904,2045,male,80.319
medium_variant,904,2046,male,80.465
medium_variant,904,2047,male,80.641
medium_variant,904,2048,male,80.856
medium_variant,904,2049,male,81.117
medium_variant,904,2050,male,81.433
medium_variant,904,2051,male,81.805
medium_variant,904,2052,male,82.2
medium_variant,904,2053,male,82.626
medium_variant,904,2054,male,83.088
medium_variant,904,2055,male,83.592
medium_variant,904,2056,male,84.117
medium_variant,904,2057,male,84.647
medium_variant,904,2058,male,85.191
medium_variant,904,2059,male,85.764
medium_variant,904,2060,male,86.379
medium_variant,904,2061,male,86.984
medium_variant,904,2062,male,87.587
medium_variant,904,2063,male,88.199
medium_variant,904,2064,male,88.832
medium_variant,904,2065,male,89.493
medium_variant,904,2066,male,90.114
medium_variant,904,2067,male,90.716
medium_variant,904,2068,male,91.31
medium_variant,904,2069,male,91.906
medium_variant,904,2070,male,92.516
medium_variant,904,2071,male,93.048
medium_variant,904,2072,male,93.542
medium_variant,904,2073,male,94.024
medium_variant,904,2074,male,94.519
medium_variant,904,2075,male,95.054
medium_variant,904,2076,male,95.519
medium_variant,904,2077,male,95.965
medium_variant,904,2078,male,96.417
medium_variant,904,2079,male,96.903
medium_variant,904,2080,male,97.449
medium_variant,904,2081,male,97.925
medium_variant,904,2082,male,98.398
medium_variant,904,2083,male,98.884
medium_variant,904,2084,male,99.402
medium_variant,904,2085,male,99.968
medium_variant,904,2086,male,100.433
medium_variant,904,2087,male,100.878
medium_variant,904,2088,male,101.327
medium_variant,904,2089,male,101.805
medium_variant,904,2090,male,102.336
medium_variant,904,2091,male,102.746
medium_variant,904,2092,male,103.134
medium_variant,904,2093,male,103.525
medium_variant,904,2094,male,103.946
medium_variant,904,2095,male,104.424
medium_variant,904,2096,male,104.762
medium_variant,904,2097,male,105.078
medium_variant,904,2098,male,105.403
medium_variant,904,2099,male,105.769
medium_variant,904,2100,male,106.204
estimates,904,1950,female,162.558
estimates,904,1951,female,163.108
estimates,904,1952,female,163.678
estimates,904,1953,female,164.127
estimates,904,1954,female,164.43
estimates,904,1955,female,164.663
estimates,904,1956,female,165.999
estimates,904,1957,female,167.009
estimates,904,1958,female,167.902
estimates,904,1959,female,168.85
estimates,904,1960,female,169.92
estimates,904,1961,female,171.153
estimates,904,1962,female,172.542
estimates,904,1963,female,173.955
estimates,904,1964,female,175.192
estimates,904,1965,female,176.172
estimates,904,1966,female,177.77
estimates,904,1967,female,178.891
estimates,904,1968,female,179.654
estimates,904,1969,female,180.232
estimates,904,1970,female,180.687
estimates,904,1971,female,181.032
estimates,904,1972,female,181.224
estimates,904,1973,female,181.171
estimates,904,1974,female,180.721
estimates,904,1975,female,179.831
estimates,904,1976,female,178.819
estimates,904,1977,female,177.401
estimates,904,1978,female,175.683
estimates,904,1979,female,173.803
estimates,904,1980,female,171.849
estimates,904,1981,female,170.104
estimates,904,1982,female,168.211
estimates,904,1983,female,166.183
estimates,904,1984,female,163.995
estimates,904,1985,female,161.64
estimates,904,1986,female,159.217
estimates,904,1987,female,156.609
estimates,904,1988,female,153.912
estimates,904,1989,female,151.238
estimates,904,1990,female,148.653
estimates,904,1991,female,146.226
estimates,904,1992,female,143.841
estimates,904,1993,female,141.48
estimates,904,1994,female,139.118
estimates,904,1995,female,136.745
estimates,904,1996,female,134.51
estimates,904,1997,female,132.288
estimates,904,1998,female,130.073
estimates,904,1999,female,127.842
estimates,904,2000,female,125.585
estimates,904,2001,female,123.372
estimates,904,2002,female,121.101
estimates,904,2003,female,118.815
estimates,904,2004,female,116.557
estimates,904,2005,female,114.353
estimates,904,2006,female,112.138
estimates,904,2007,female,109.957
estimates,904,2008,female,107.822
estimates,904,2009,female,105.747
estimates,904,2010,female,103.751
estimates,904,2011,female,101.905
estimates,904,2012,female,100.143
estimates,904,2013,female,98.465
estimates,904,2014,female,96.871
estimates,904,2015,female,95.363
medium_variant,904,2015,female,95.363
medium_variant,904,2016,female,94.05
medium_variant,904,2017,female,92.766
medium_variant,904,2018,female,91.538
medium_variant,904,2019,female,90.389
medium_variant,904,2020,female,89.331
medium_variant,904,2021,female,88.342
medium_variant,904,2022,female,87.424
medium_variant,904,2023,female,86.585
medium_variant,904,2024,female,85.829
medium_variant,904,2025,female,85.167
medium_variant,904,2026,female,84.606
medium_variant,904,2027,female,84.114
medium_variant,904,2028,female,83.697
medium_variant,904,2029,female,83.363
medium_variant,904,2030,female,83.116
medium_variant,904,2031,female,82.942
medium_variant,904,2032,female,82.83
medium_variant,904,2033,female,82.771
medium_variant,904,2034,female,82.747
medium_variant,904,2035,female,82.75
medium_variant,904,2036,female,82.747
medium_variant,904,2037,female,82.746
medium_variant,904,2038,female,82.766
medium_variant,904,2039,female,82.833
medium_variant,904,2040,female,82.963
medium_variant,904,2041,female,83.097
medium_variant,904,2042,female,83.264
medium_variant,904,2043,female,83.479
medium_variant,904,2044,female,83.755
medium_variant,904,2045,female,84.106
medium_variant,904,2046,female,84.457
medium_variant,904,2047,female,84.849
medium_variant,904,2048,female,85.289
medium_variant,904,2049,female,85.789
medium_variant,904,2050,female,86.362
medium_variant,904,2051,female,86.905
medium_variant,904,2052,female,87.476
medium_variant,904,2053,female,88.091
medium_variant,904,2054,female,88.759
medium_variant,904,2055,female,89.491
medium_variant,904,2056,female,90.152
medium_variant,904,2057,female,90.825
medium_variant,904,2058,female,91.525
medium_variant,904,2059,female,92.273
medium_variant,904,2060,female,93.09
medium_variant,904,2061,female,93.808
medium_variant,904,2062,female,94.536
medium_variant,904,2063,female,95.292
medium_variant,904,2064,female,96.089
medium_variant,904,2065,female,96.942
medium_variant,904,2066,female,97.654
medium_variant,904,2067,female,98.359
medium_variant,904,2068,female,99.072
medium_variant,904,2069,female,99.807
medium_variant,904,2070,female,100.585
medium_variant,904,2071,female,101.176
medium_variant,904,2072,female,101.741
medium_variant,904,2073,female,102.311
medium_variant,904,2074,female,102.92
medium_variant,904,2075,female,103.604
medium_variant,904,2076,female,104.108
medium_variant,904,2077,female,104.61
medium_variant,904,2078,female,105.141
medium_variant,904,2079,female,105.736
medium_variant,904,2080,female,106.426
medium_variant,904,2081,female,106.925
medium_variant,904,2082,female,107.44
medium_variant,904,2083,female,107.994
medium_variant,904,2084,female,108.61
medium_variant,904,2085,female,109.312
medium_variant,904,2086,female,109.783
medium_variant,904,2087,female,110.255
medium_variant,904,2088,female,110.758
medium_variant,904,2089,female,111.321
medium_variant,904,2090,female,111.972
medium_variant,904,2091,female,112.377
medium_variant,904,2092,female,112.783
medium_variant,904,2093,female,113.216
medium_variant,904,2094,female,113.708
medium_variant,904,2095,female,114.292
medium_variant,904,2096,female,114.612
medium_variant,904,2097,female,114.931
medium_variant,904,2098,female,115.285
medium_variant,904,2099,female,115.713
medium_variant,904,2100,female,116.246
