variant,continent,year,gender,dependencyratio2564
estimates,935,1950,male,140.462
estimates,935,1951,male,142.254
estimates,935,1952,male,144.258
estimates,935,1953,male,145.72
estimates,935,1954,male,146.374
estimates,935,1955,male,146.39
estimates,935,1956,male,148.132
estimates,935,1957,male,148.758
estimates,935,1958,male,148.909
estimates,935,1959,male,149.134
estimates,935,1960,male,149.634
estimates,935,1961,male,150.229
estimates,935,1962,male,151.459
estimates,935,1963,male,152.988
estimates,935,1964,male,154.367
estimates,935,1965,male,155.474
estimates,935,1966,male,157.903
estimates,935,1967,male,159.837
estimates,935,1968,male,161.379
estimates,935,1969,male,162.685
estimates,935,1970,male,163.765
estimates,935,1971,male,165.167
estimates,935,1972,male,166.105
estimates,935,1973,male,166.506
estimates,935,1974,male,166.174
estimates,935,1975,male,165.036
estimates,935,1976,male,163.781
estimates,935,1977,male,161.714
estimates,935,1978,male,159.172
estimates,935,1979,male,156.641
estimates,935,1980,male,154.406
estimates,935,1981,male,152.646
estimates,935,1982,male,151.268
estimates,935,1983,male,150.011
estimates,935,1984,male,148.539
estimates,935,1985,male,146.73
estimates,935,1986,male,145.546
estimates,935,1987,male,144.02
estimates,935,1988,male,142.202
estimates,935,1989,male,140.104
estimates,935,1990,male,137.714
estimates,935,1991,male,135.737
estimates,935,1992,male,133.168
estimates,935,1993,male,130.296
estimates,935,1994,male,127.462
estimates,935,1995,male,124.835
estimates,935,1996,male,122.128
estimates,935,1997,male,119.761
estimates,935,1998,male,117.612
estimates,935,1999,male,115.532
estimates,935,2000,male,113.498
estimates,935,2001,male,112.041
estimates,935,2002,male,110.619
estimates,935,2003,male,109.18
estimates,935,2004,male,107.68
estimates,935,2005,male,106.092
estimates,935,2006,male,104.733
estimates,935,2007,male,103.23
estimates,935,2008,male,101.599
estimates,935,2009,male,99.83
estimates,935,2010,male,97.941
estimates,935,2011,male,96.206
estimates,935,2012,male,94.321
estimates,935,2013,male,92.414
estimates,935,2014,male,90.646
estimates,935,2015,male,89.107
medium_variant,935,2015,male,89.107
medium_variant,935,2016,male,87.97
medium_variant,935,2017,male,86.99
medium_variant,935,2018,male,86.142
medium_variant,935,2019,male,85.386
medium_variant,935,2020,male,84.701
medium_variant,935,2021,male,84.297
medium_variant,935,2022,male,83.953
medium_variant,935,2023,male,83.635
medium_variant,935,2024,male,83.309
medium_variant,935,2025,male,82.96
