variant,country,year,childdependencyratio1564
estimates,499,1950,64.266
estimates,499,1951,62.975
estimates,499,1952,61.866
estimates,499,1953,60.796
estimates,499,1954,59.757
estimates,499,1955,58.819
estimates,499,1956,58.98
estimates,499,1957,58.911
estimates,499,1958,58.803
estimates,499,1959,58.824
estimates,499,1960,59.034
estimates,499,1961,59.136
estimates,499,1962,59.506
estimates,499,1963,59.919
estimates,499,1964,59.987
estimates,499,1965,59.46
estimates,499,1966,59.327
estimates,499,1967,58.611
estimates,499,1968,57.423
estimates,499,1969,56.132
estimates,499,1970,55.046
estimates,499,1971,53.428
estimates,499,1972,52.123
estimates,499,1973,51.008
estimates,499,1974,49.824
estimates,499,1975,48.435
estimates,499,1976,47.385
estimates,499,1977,46.066
estimates,499,1978,44.628
estimates,499,1979,43.329
estimates,499,1980,42.302
estimates,499,1981,41.217
estimates,499,1982,40.466
estimates,499,1983,39.924
estimates,499,1984,39.39
estimates,499,1985,38.766
estimates,499,1986,38.852
estimates,499,1987,38.762
estimates,499,1988,38.569
estimates,499,1989,38.418
estimates,499,1990,38.361
estimates,499,1991,37.524
estimates,499,1992,36.891
estimates,499,1993,36.357
estimates,499,1994,35.773
estimates,499,1995,35.078
estimates,499,1996,34.64
estimates,499,1997,34.054
estimates,499,1998,33.357
estimates,499,1999,32.651
estimates,499,2000,32.014
estimates,499,2001,31.582
estimates,499,2002,31.2
estimates,499,2003,30.873
estimates,499,2004,30.56
estimates,499,2005,30.226
estimates,499,2006,30.101
estimates,499,2007,29.975
estimates,499,2008,29.81
estimates,499,2009,29.595
estimates,499,2010,29.334
estimates,499,2011,29.042
estimates,499,2012,28.641
estimates,499,2013,28.207
estimates,499,2014,27.832
estimates,499,2015,27.555
medium_variant,499,2015,27.555
medium_variant,499,2016,27.275
medium_variant,499,2017,27.129
medium_variant,499,2018,27.052
medium_variant,499,2019,26.936
medium_variant,499,2020,26.733
medium_variant,499,2021,26.55
medium_variant,499,2022,26.281
medium_variant,499,2023,25.965
medium_variant,499,2024,25.671
medium_variant,499,2025,25.437
medium_variant,499,2026,25.265
medium_variant,499,2027,25.142
medium_variant,499,2028,25.054
medium_variant,499,2029,24.97
medium_variant,499,2030,24.871
medium_variant,499,2031,24.797
medium_variant,499,2032,24.71
medium_variant,499,2033,24.619
medium_variant,499,2034,24.538
medium_variant,499,2035,24.475
medium_variant,499,2036,24.442
medium_variant,499,2037,24.422
medium_variant,499,2038,24.409
medium_variant,499,2039,24.396
medium_variant,499,2040,24.379
medium_variant,499,2041,24.374
medium_variant,499,2042,24.364
medium_variant,499,2043,24.35
medium_variant,499,2044,24.34
medium_variant,499,2045,24.339
medium_variant,499,2046,24.362
medium_variant,499,2047,24.394
medium_variant,499,2048,24.425
medium_variant,499,2049,24.44
medium_variant,499,2050,24.432
medium_variant,499,2051,24.419
medium_variant,499,2052,24.383
medium_variant,499,2053,24.335
medium_variant,499,2054,24.292
medium_variant,499,2055,24.262
medium_variant,499,2056,24.263
medium_variant,499,2057,24.276
medium_variant,499,2058,24.301
medium_variant,499,2059,24.333
medium_variant,499,2060,24.371
medium_variant,499,2061,24.433
medium_variant,499,2062,24.499
medium_variant,499,2063,24.569
medium_variant,499,2064,24.64
medium_variant,499,2065,24.708
medium_variant,499,2066,24.785
medium_variant,499,2067,24.855
medium_variant,499,2068,24.921
medium_variant,499,2069,24.989
medium_variant,499,2070,25.062
medium_variant,499,2071,25.146
medium_variant,499,2072,25.234
medium_variant,499,2073,25.321
medium_variant,499,2074,25.397
medium_variant,499,2075,25.458
medium_variant,499,2076,25.515
medium_variant,499,2077,25.555
medium_variant,499,2078,25.583
medium_variant,499,2079,25.602
medium_variant,499,2080,25.616
medium_variant,499,2081,25.63
medium_variant,499,2082,25.641
medium_variant,499,2083,25.647
medium_variant,499,2084,25.649
medium_variant,499,2085,25.647
medium_variant,499,2086,25.653
medium_variant,499,2087,25.656
medium_variant,499,2088,25.657
medium_variant,499,2089,25.661
medium_variant,499,2090,25.669
medium_variant,499,2091,25.687
medium_variant,499,2092,25.709
medium_variant,499,2093,25.735
medium_variant,499,2094,25.764
medium_variant,499,2095,25.795
medium_variant,499,2096,25.835
medium_variant,499,2097,25.875
medium_variant,499,2098,25.914
medium_variant,499,2099,25.953
medium_variant,499,2100,25.993
high_variant,499,2015,27.5552691583226
low_variant,499,2015,27.5552691583226
constant_fertility,499,2015,27.5552691583226
instant_replacement,499,2015,27.5552691583226
zero_migration,499,2015,27.5552691583226
constant_mortality,499,2015,27.5552691583226
no_change,499,2015,27.5552691583226
high_variant,499,2020,27.9931147872961
low_variant,499,2020,25.4716708212593
constant_fertility,499,2020,26.98323537495
instant_replacement,499,2020,28.8976427307486
zero_migration,499,2020,26.6688569564884
constant_mortality,499,2020,26.7426291245178
no_change,499,2020,26.9932907602599
high_variant,499,2025,28.6924507069817
low_variant,499,2025,22.1803904300602
constant_fertility,499,2025,26.0501981505945
instant_replacement,499,2025,29.8131024022702
zero_migration,499,2025,25.3832562867585
constant_mortality,499,2025,25.463583707346
no_change,499,2025,26.0776099793364
high_variant,499,2030,30.6581405554511
low_variant,499,2030,19.0819384364617
constant_fertility,499,2030,25.8218293523917
instant_replacement,499,2030,31.4972102062567
zero_migration,499,2030,24.8796769347283
constant_mortality,499,2030,24.9175773011663
no_change,499,2030,25.8706605392835
high_variant,499,2035,31.0591901885115
low_variant,499,2035,17.7200709705534
constant_fertility,499,2035,25.3516776639057
instant_replacement,499,2035,30.3227049369001
zero_migration,499,2035,24.544694736526
constant_mortality,499,2035,24.5593171475052
no_change,499,2035,25.4397675111161
high_variant,499,2040,30.8736120016692
low_variant,499,2040,17.4834429857475
constant_fertility,499,2040,24.9712875975502
instant_replacement,499,2040,29.5194905150687
zero_migration,499,2040,24.450722951637
constant_mortality,499,2040,24.5094056579978
no_change,499,2040,25.1116368748533
high_variant,499,2045,30.4518543041259
low_variant,499,2045,17.7353878388406
constant_fertility,499,2045,24.671531270331
instant_replacement,499,2045,29.2359328123688
zero_migration,499,2045,24.367652391438
constant_mortality,499,2045,24.5206703171268
no_change,499,2045,24.8809572537623
high_variant,499,2050,30.8535763364562
low_variant,499,2050,17.6846780814808
constant_fertility,499,2050,24.6217808060977
instant_replacement,499,2050,29.8520692371077
zero_migration,499,2050,24.4055492073535
constant_mortality,499,2050,24.6539166854677
no_change,499,2050,24.9129615889504
high_variant,499,2055,31.6082123722409
low_variant,499,2055,16.9323696751195
constant_fertility,499,2055,24.3919693961326
instant_replacement,499,2055,30.6158430202005
zero_migration,499,2055,24.2334419535943
constant_mortality,499,2055,24.5299404706455
no_change,499,2055,24.7869162748055
high_variant,499,2060,32.7826165512624
low_variant,499,2060,16.1904901425783
constant_fertility,499,2060,24.397050090291
instant_replacement,499,2060,31.2994644866601
zero_migration,499,2060,24.3772221318523
constant_mortality,499,2060,24.6834925823485
no_change,499,2060,24.8880826106139
high_variant,499,2065,33.5778018656856
low_variant,499,2065,15.9292854870983
constant_fertility,499,2065,24.4782365454091
instant_replacement,499,2065,31.2712345798099
zero_migration,499,2065,24.7531356003815
constant_mortality,499,2065,25.0642690467088
no_change,499,2065,25.0417615303747
high_variant,499,2070,33.5442937163185
low_variant,499,2070,16.2978334114287
constant_fertility,499,2070,24.4563377133145
instant_replacement,499,2070,30.6164235071181
zero_migration,499,2070,25.1196493827624
constant_mortality,499,2070,25.4657293497364
no_change,499,2070,25.0740069958032
high_variant,499,2075,33.1644364743591
low_variant,499,2075,17.2265444384134
constant_fertility,499,2075,24.4663889317492
instant_replacement,499,2075,30.0772885125905
zero_migration,499,2075,25.4857895214746
constant_mortality,499,2075,25.8997246054061
no_change,499,2075,25.1281727357905
high_variant,499,2080,32.742623887411
low_variant,499,2080,18.1102719890977
constant_fertility,499,2080,24.3457779327472
instant_replacement,499,2080,29.7701931355563
zero_migration,499,2080,25.6104368404692
