variant,country,year,childdependencyratio1564
estimates,466,1950,66.74
estimates,466,1951,67.955
estimates,466,1952,69.358
estimates,466,1953,70.318
estimates,466,1954,70.649
estimates,466,1955,70.449
estimates,466,1956,71.825
estimates,466,1957,72.238
estimates,466,1958,72.124
estimates,466,1959,71.901
estimates,466,1960,71.743
estimates,466,1961,72.684
estimates,466,1962,73.578
estimates,466,1963,74.322
estimates,466,1964,74.688
estimates,466,1965,74.588
estimates,466,1966,75.729
estimates,466,1967,76.258
estimates,466,1968,76.342
estimates,466,1969,76.225
estimates,466,1970,76.049
estimates,466,1971,77.137
estimates,466,1972,77.911
estimates,466,1973,78.459
estimates,466,1974,78.82
estimates,466,1975,79.008
estimates,466,1976,80.532
estimates,466,1977,81.688
estimates,466,1978,82.548
estimates,466,1979,83.185
estimates,466,1980,83.639
estimates,466,1981,85.137
estimates,466,1982,86.304
estimates,466,1983,87.176
estimates,466,1984,87.754
estimates,466,1985,88.026
estimates,466,1986,89.912
estimates,466,1987,91.393
estimates,466,1988,92.537
estimates,466,1989,93.457
estimates,466,1990,94.226
estimates,466,1991,94.516
estimates,466,1992,94.551
estimates,466,1993,94.384
estimates,466,1994,94.027
estimates,466,1995,93.494
estimates,466,1996,93.708
estimates,466,1997,93.602
estimates,466,1998,93.301
estimates,466,1999,92.942
estimates,466,2000,92.589
estimates,466,2001,92.725
estimates,466,2002,92.738
estimates,466,2003,92.661
estimates,466,2004,92.52
estimates,466,2005,92.344
estimates,466,2006,92.946
estimates,466,2007,93.38
estimates,466,2008,93.675
estimates,466,2009,93.822
estimates,466,2010,93.805
estimates,466,2011,94.594
estimates,466,2012,95.046
estimates,466,2013,95.241
estimates,466,2014,95.262
estimates,466,2015,95.14
medium_variant,466,2015,95.14
medium_variant,466,2016,94.807
medium_variant,466,2017,94.351
medium_variant,466,2018,93.728
medium_variant,466,2019,92.884
medium_variant,466,2020,91.821
medium_variant,466,2021,90.819
medium_variant,466,2022,89.65
medium_variant,466,2023,88.364
medium_variant,466,2024,87.036
medium_variant,466,2025,85.715
medium_variant,466,2026,84.631
medium_variant,466,2027,83.51
medium_variant,466,2028,82.383
medium_variant,466,2029,81.278
medium_variant,466,2030,80.207
medium_variant,466,2031,79.33
medium_variant,466,2032,78.451
medium_variant,466,2033,77.57
medium_variant,466,2034,76.679
medium_variant,466,2035,75.774
medium_variant,466,2036,74.981
medium_variant,466,2037,74.153
medium_variant,466,2038,73.289
medium_variant,466,2039,72.394
medium_variant,466,2040,71.468
medium_variant,466,2041,70.607
medium_variant,466,2042,69.707
medium_variant,466,2043,68.772
medium_variant,466,2044,67.804
medium_variant,466,2045,66.807
medium_variant,466,2046,65.864
medium_variant,466,2047,64.89
medium_variant,466,2048,63.891
medium_variant,466,2049,62.879
medium_variant,466,2050,61.862
medium_variant,466,2051,60.899
medium_variant,466,2052,59.934
medium_variant,466,2053,58.972
medium_variant,466,2054,58.015
medium_variant,466,2055,57.067
medium_variant,466,2056,56.192
medium_variant,466,2057,55.321
medium_variant,466,2058,54.46
medium_variant,466,2059,53.615
medium_variant,466,2060,52.789
medium_variant,466,2061,52.032
medium_variant,466,2062,51.287
medium_variant,466,2063,50.556
medium_variant,466,2064,49.84
medium_variant,466,2065,49.14
medium_variant,466,2066,48.496
medium_variant,466,2067,47.863
medium_variant,466,2068,47.242
medium_variant,466,2069,46.634
medium_variant,466,2070,46.039
medium_variant,466,2071,45.494
medium_variant,466,2072,44.957
medium_variant,466,2073,44.427
medium_variant,466,2074,43.902
medium_variant,466,2075,43.382
medium_variant,466,2076,42.901
medium_variant,466,2077,42.421
medium_variant,466,2078,41.942
medium_variant,466,2079,41.466
medium_variant,466,2080,40.992
medium_variant,466,2081,40.55
medium_variant,466,2082,40.108
medium_variant,466,2083,39.667
medium_variant,466,2084,39.231
medium_variant,466,2085,38.803
medium_variant,466,2086,38.405
medium_variant,466,2087,38.015
medium_variant,466,2088,37.631
medium_variant,466,2089,37.251
medium_variant,466,2090,36.874
medium_variant,466,2091,36.534
medium_variant,466,2092,36.19
medium_variant,466,2093,35.846
medium_variant,466,2094,35.509
medium_variant,466,2095,35.185
medium_variant,466,2096,34.881
medium_variant,466,2097,34.59
medium_variant,466,2098,34.311
medium_variant,466,2099,34.04
medium_variant,466,2100,33.771
high_variant,466,2015,95.139595751895
low_variant,466,2015,95.139595751895
constant_fertility,466,2015,95.139595751895
instant_replacement,466,2015,95.139595751895
zero_migration,466,2015,95.139595751895
constant_mortality,466,2015,95.139595751895
no_change,466,2015,95.139595751895
high_variant,466,2020,93.28852736705
low_variant,466,2020,90.353977901992
constant_fertility,466,2020,94.2559101196278
instant_replacement,466,2020,71.5003499234245
zero_migration,466,2020,90.7274821036761
constant_mortality,466,2020,91.1817773003391
no_change,466,2020,93.5772127915877
high_variant,466,2025,89.271526188839
low_variant,466,2025,82.1578333558048
constant_fertility,466,2025,92.7654271398106
instant_replacement,466,2025,50.8989874842235
zero_migration,466,2025,84.4563550321478
constant_mortality,466,2025,84.0508415180781
no_change,466,2025,90.9023489730098
high_variant,466,2030,86.1479109939725
low_variant,466,2030,74.2667320306833
constant_fertility,466,2030,93.7914443740002
instant_replacement,466,2030,35.0571169055416
zero_migration,466,2030,79.1605978275571
constant_mortality,466,2030,77.4576083281668
no_change,466,2030,90.5216314263063
high_variant,466,2035,82.4314281613405
low_variant,466,2035,69.0321206982381
constant_fertility,466,2035,95.1965604761874
instant_replacement,466,2035,38.6908173785964
zero_migration,466,2035,74.797192194229
constant_mortality,466,2035,72.3538456641888
no_change,466,2035,90.8521433214702
high_variant,466,2040,78.2440412928891
low_variant,466,2040,64.5292452768436
constant_fertility,466,2040,96.2774886167986
instant_replacement,466,2040,40.2618654982539
zero_migration,466,2040,70.3866081635643
constant_mortality,466,2040,67.604132793055
no_change,466,2040,91.0250391828008
high_variant,466,2045,73.5768095588605
low_variant,466,2045,59.8662018603449
constant_fertility,466,2045,96.9073187702074
instant_replacement,466,2045,38.7918177812926
zero_migration,466,2045,65.6959200263637
constant_mortality,466,2045,62.6182984558419
no_change,466,2045,90.78524257893
high_variant,466,2050,68.9940078225622
low_variant,466,2050,54.6090889439595
constant_fertility,466,2050,97.1992944034522
instant_replacement,466,2050,35.3903229940417
zero_migration,466,2050,60.869358241718
constant_mortality,466,2050,57.5195776609721
no_change,466,2050,90.3620972310654
high_variant,466,2055,64.607580479031
low_variant,466,2055,49.4433502531351
constant_fertility,466,2055,97.307291453926
instant_replacement,466,2055,32.2347714919705
zero_migration,466,2055,56.2850346929304
constant_mortality,466,2055,52.7082934681948
no_change,466,2055,89.9391714816905
high_variant,466,2060,60.5897744760722
low_variant,466,2060,44.906528173877
constant_fertility,466,2060,97.3824715063685
instant_replacement,466,2060,30.572643001886
zero_migration,466,2060,52.2128135375972
constant_mortality,466,2060,48.5210073808929
no_change,466,2060,89.6690803037986
high_variant,466,2065,57.0227506526104
low_variant,466,2065,41.150123548055
constant_fertility,466,2065,97.4810685671944
instant_replacement,466,2065,30.4919952815462
zero_migration,466,2065,48.7110843659995
constant_mortality,466,2065,45.0081074662372
no_change,466,2065,89.5198299832952
high_variant,466,2070,53.9086536089723
low_variant,466,2070,38.0388120261632
constant_fertility,466,2070,97.6074834239344
instant_replacement,466,2070,31.2256075103501
zero_migration,466,2070,45.6948851628636
constant_mortality,466,2070,42.0711330536833
no_change,466,2070,89.4708042940378
high_variant,466,2075,51.2221282913289
low_variant,466,2075,35.4084659286392
constant_fertility,466,2075,97.7108254924038
instant_replacement,466,2075,32.2393986909365
zero_migration,466,2075,43.0863712924164
constant_mortality,466,2075,39.5939973976637
