variant,country,year,childdependencyratio1564
estimates,222,1950,80.11
estimates,222,1951,80.361
estimates,222,1952,80.829
estimates,222,1953,81.299
estimates,222,1954,81.734
estimates,222,1955,82.194
estimates,222,1956,83.386
estimates,222,1957,84.258
estimates,222,1958,85.009
estimates,222,1959,85.8
estimates,222,1960,86.667
estimates,222,1961,87.636
estimates,222,1962,88.586
estimates,222,1963,89.41
estimates,222,1964,89.917
estimates,222,1965,90.015
estimates,222,1966,90.549
estimates,222,1967,90.582
estimates,222,1968,90.259
estimates,222,1969,89.767
estimates,222,1970,89.19
estimates,222,1971,88.666
estimates,222,1972,88.132
estimates,222,1973,87.57
estimates,222,1974,86.919
estimates,222,1975,86.143
estimates,222,1976,85.561
estimates,222,1977,84.927
estimates,222,1978,84.275
estimates,222,1979,83.616
estimates,222,1980,82.914
estimates,222,1981,82.119
estimates,222,1982,81.281
estimates,222,1983,80.428
estimates,222,1984,79.582
estimates,222,1985,78.732
estimates,222,1986,77.133
estimates,222,1987,75.647
estimates,222,1988,74.242
estimates,222,1989,72.886
estimates,222,1990,71.585
estimates,222,1991,70.047
estimates,222,1992,68.628
estimates,222,1993,67.363
estimates,222,1994,66.264
estimates,222,1995,65.309
estimates,222,1996,64.537
estimates,222,1997,63.811
estimates,222,1998,63.127
estimates,222,1999,62.46
estimates,222,2000,61.766
estimates,222,2001,60.913
estimates,222,2002,60.014
estimates,222,2003,59.045
estimates,222,2004,57.991
estimates,222,2005,56.844
estimates,222,2006,55.248
estimates,222,2007,53.718
estimates,222,2008,52.211
estimates,222,2009,50.686
estimates,222,2010,49.14
estimates,222,2011,47.527
estimates,222,2012,45.881
estimates,222,2013,44.293
estimates,222,2014,42.886
estimates,222,2015,41.711
medium_variant,222,2015,41.711
medium_variant,222,2016,40.562
medium_variant,222,2017,39.642
medium_variant,222,2018,38.912
medium_variant,222,2019,38.285
medium_variant,222,2020,37.704
medium_variant,222,2021,37.146
medium_variant,222,2022,36.596
medium_variant,222,2023,36.081
medium_variant,222,2024,35.635
medium_variant,222,2025,35.262
medium_variant,222,2026,34.785
medium_variant,222,2027,34.38
medium_variant,222,2028,34.016
medium_variant,222,2029,33.645
medium_variant,222,2030,33.24
medium_variant,222,2031,32.741
medium_variant,222,2032,32.219
medium_variant,222,2033,31.683
medium_variant,222,2034,31.154
medium_variant,222,2035,30.643
medium_variant,222,2036,30.103
medium_variant,222,2037,29.585
medium_variant,222,2038,29.094
medium_variant,222,2039,28.632
medium_variant,222,2040,28.199
medium_variant,222,2041,27.754
medium_variant,222,2042,27.347
medium_variant,222,2043,26.979
medium_variant,222,2044,26.647
medium_variant,222,2045,26.347
medium_variant,222,2046,26.035
medium_variant,222,2047,25.761
medium_variant,222,2048,25.527
medium_variant,222,2049,25.333
medium_variant,222,2050,25.175
medium_variant,222,2051,25.006
medium_variant,222,2052,24.87
medium_variant,222,2053,24.77
medium_variant,222,2054,24.708
medium_variant,222,2055,24.682
medium_variant,222,2056,24.631
medium_variant,222,2057,24.615
medium_variant,222,2058,24.629
medium_variant,222,2059,24.664
medium_variant,222,2060,24.713
medium_variant,222,2061,24.716
medium_variant,222,2062,24.735
medium_variant,222,2063,24.764
medium_variant,222,2064,24.794
medium_variant,222,2065,24.817
medium_variant,222,2066,24.778
medium_variant,222,2067,24.734
medium_variant,222,2068,24.689
medium_variant,222,2069,24.65
medium_variant,222,2070,24.62
medium_variant,222,2071,24.544
medium_variant,222,2072,24.48
medium_variant,222,2073,24.432
medium_variant,222,2074,24.399
medium_variant,222,2075,24.381
medium_variant,222,2076,24.327
medium_variant,222,2077,24.291
medium_variant,222,2078,24.278
medium_variant,222,2079,24.292
medium_variant,222,2080,24.333
medium_variant,222,2081,24.346
medium_variant,222,2082,24.388
medium_variant,222,2083,24.455
medium_variant,222,2084,24.543
medium_variant,222,2085,24.644
medium_variant,222,2086,24.702
medium_variant,222,2087,24.773
medium_variant,222,2088,24.857
medium_variant,222,2089,24.95
medium_variant,222,2090,25.048
medium_variant,222,2091,25.09
medium_variant,222,2092,25.137
medium_variant,222,2093,25.189
medium_variant,222,2094,25.244
medium_variant,222,2095,25.299
medium_variant,222,2096,25.3
medium_variant,222,2097,25.304
medium_variant,222,2098,25.312
medium_variant,222,2099,25.327
medium_variant,222,2100,25.349
high_variant,222,2015,41.7110726168583
low_variant,222,2015,41.7110726168583
constant_fertility,222,2015,41.7110726168583
instant_replacement,222,2015,41.7110726168583
zero_migration,222,2015,41.7110726168583
constant_mortality,222,2015,41.7110726168583
no_change,222,2015,41.7110726168583
high_variant,222,2020,39.3734836223919
low_variant,222,2020,36.0355794618362
constant_fertility,222,2020,38.3369698821739
instant_replacement,222,2020,39.2633409600294
zero_migration,222,2020,37.086458595167
constant_mortality,222,2020,37.7288335375859
no_change,222,2020,38.3605052593812
high_variant,222,2025,39.4848710511129
low_variant,222,2025,31.0400331014202
constant_fertility,222,2025,37.0159298204181
instant_replacement,222,2025,38.7833228264575
zero_migration,222,2025,34.4426499277413
constant_mortality,222,2025,35.3131339424844
no_change,222,2025,37.0660361265422
high_variant,222,2030,40.4618578637171
low_variant,222,2030,26.0186963055694
constant_fertility,222,2030,36.4044127529236
instant_replacement,222,2030,38.9363979748253
zero_migration,222,2030,32.5063881304306
constant_mortality,222,2030,33.3245665792679
no_change,222,2030,36.4947797892564
high_variant,222,2035,38.5357675588525
low_variant,222,2035,22.5551134982051
constant_fertility,222,2035,34.575333944466
instant_replacement,222,2035,36.6125334496528
zero_migration,222,2035,30.15774477533
constant_mortality,222,2035,30.79901370178
