variant,country,year,populationgrowthrate
estimates,894,1950,2.403
estimates,894,1951,2.481
estimates,894,1952,2.611
estimates,894,1953,2.696
estimates,894,1954,2.749
estimates,894,1955,2.787
estimates,894,1956,2.82
estimates,894,1957,2.86
estimates,894,1958,2.912
estimates,894,1959,2.977
estimates,894,1960,3.049
estimates,894,1961,3.115
estimates,894,1962,3.16
estimates,894,1963,3.174
estimates,894,1964,3.16
estimates,894,1965,3.132
estimates,894,1966,3.107
estimates,894,1967,3.11
estimates,894,1968,3.156
estimates,894,1969,3.239
estimates,894,1970,3.338
estimates,894,1971,3.425
estimates,894,1972,3.485
estimates,894,1973,3.508
estimates,894,1974,3.498
estimates,894,1975,3.467
estimates,894,1976,3.432
estimates,894,1977,3.407
estimates,894,1978,3.399
estimates,894,1979,3.406
estimates,894,1980,3.416
estimates,894,1981,3.417
estimates,894,1982,3.389
estimates,894,1983,3.321
estimates,894,1984,3.219
estimates,894,1985,3.106
estimates,894,1986,3.003
estimates,894,1987,2.908
estimates,894,1988,2.817
estimates,894,1989,2.734
estimates,894,1990,2.654
estimates,894,1991,2.58
estimates,894,1992,2.54
estimates,894,1993,2.559
estimates,894,1994,2.628
estimates,894,1995,2.724
estimates,894,1996,2.817
estimates,894,1997,2.875
estimates,894,1998,2.88
estimates,894,1999,2.837
estimates,894,2000,2.775
estimates,894,2001,2.722
estimates,894,2002,2.688
estimates,894,2003,2.676
estimates,894,2004,2.685
estimates,894,2005,2.703
estimates,894,2006,2.72
estimates,894,2007,2.746
estimates,894,2008,2.791
estimates,894,2009,2.851
estimates,894,2010,2.917
estimates,894,2011,2.978
estimates,894,2012,3.021
estimates,894,2013,3.039
estimates,894,2014,3.032
estimates,894,2015,3.013
medium_variant,894,2015,3.013
medium_variant,894,2016,2.994
medium_variant,894,2017,2.977
medium_variant,894,2018,2.962
medium_variant,894,2019,2.95
medium_variant,894,2020,2.937
medium_variant,894,2021,2.923
medium_variant,894,2022,2.907
medium_variant,894,2023,2.892
medium_variant,894,2024,2.878
medium_variant,894,2025,2.863
medium_variant,894,2026,2.848
medium_variant,894,2027,2.83
medium_variant,894,2028,2.808
medium_variant,894,2029,2.784
medium_variant,894,2030,2.758
medium_variant,894,2031,2.732
medium_variant,894,2032,2.706
medium_variant,894,2033,2.679
medium_variant,894,2034,2.653
medium_variant,894,2035,2.626
medium_variant,894,2036,2.599
medium_variant,894,2037,2.573
medium_variant,894,2038,2.548
medium_variant,894,2039,2.523
medium_variant,894,2040,2.498
medium_variant,894,2041,2.474
medium_variant,894,2042,2.45
medium_variant,894,2043,2.425
medium_variant,894,2044,2.401
medium_variant,894,2045,2.377
medium_variant,894,2046,2.352
medium_variant,894,2047,2.328
medium_variant,894,2048,2.304
medium_variant,894,2049,2.281
medium_variant,894,2050,2.258
medium_variant,894,2051,2.235
medium_variant,894,2052,2.211
medium_variant,894,2053,2.186
medium_variant,894,2054,2.16
medium_variant,894,2055,2.134
medium_variant,894,2056,2.107
medium_variant,894,2057,2.081
medium_variant,894,2058,2.056
medium_variant,894,2059,2.031
medium_variant,894,2060,2.006
medium_variant,894,2061,1.982
medium_variant,894,2062,1.958
medium_variant,894,2063,1.933
medium_variant,894,2064,1.909
medium_variant,894,2065,1.885
medium_variant,894,2066,1.861
medium_variant,894,2067,1.838
medium_variant,894,2068,1.815
medium_variant,894,2069,1.792
medium_variant,894,2070,1.77
medium_variant,894,2071,1.748
medium_variant,894,2072,1.725
medium_variant,894,2073,1.703
medium_variant,894,2074,1.681
medium_variant,894,2075,1.659
medium_variant,894,2076,1.637
medium_variant,894,2077,1.615
medium_variant,894,2078,1.593
medium_variant,894,2079,1.57
medium_variant,894,2080,1.548
medium_variant,894,2081,1.525
medium_variant,894,2082,1.503
medium_variant,894,2083,1.481
medium_variant,894,2084,1.458
medium_variant,894,2085,1.436
medium_variant,894,2086,1.414
medium_variant,894,2087,1.393
medium_variant,894,2088,1.371
medium_variant,894,2089,1.35
medium_variant,894,2090,1.328
medium_variant,894,2091,1.307
medium_variant,894,2092,1.286
medium_variant,894,2093,1.266
medium_variant,894,2094,1.245
medium_variant,894,2095,1.224
medium_variant,894,2096,1.204
medium_variant,894,2097,1.184
medium_variant,894,2098,1.164
medium_variant,894,2099,1.144
