variant,country,year,populationgrowthrate
estimates,740,1950,3.508
estimates,740,1951,3.296
estimates,740,1952,2.978
estimates,740,1953,2.843
estimates,740,1954,2.826
estimates,740,1955,2.877
estimates,740,1956,2.947
estimates,740,1957,2.995
estimates,740,1958,2.998
estimates,740,1959,2.945
estimates,740,1960,2.85
estimates,740,1961,2.745
estimates,740,1962,2.667
estimates,740,1963,2.649
estimates,740,1964,2.672
estimates,740,1965,2.731
estimates,740,1966,2.778
estimates,740,1967,2.654
estimates,740,1968,2.244
estimates,740,1969,1.579
estimates,740,1970,0.781
estimates,740,1971,0.007
estimates,740,1972,-0.577
estimates,740,1973,-0.845
estimates,740,1974,-0.778
estimates,740,1975,-0.514
estimates,740,1976,-0.223
estimates,740,1977,0.013
estimates,740,1978,0.15
estimates,740,1979,0.182
estimates,740,1980,0.165
estimates,740,1981,0.173
estimates,740,1982,0.271
estimates,740,1983,0.496
estimates,740,1984,0.837
estimates,740,1985,1.237
estimates,740,1986,1.614
estimates,740,1987,1.891
estimates,740,1988,2.023
estimates,740,1989,2.013
estimates,740,1990,1.93
estimates,740,1991,1.842
estimates,740,1992,1.754
estimates,740,1993,1.66
estimates,740,1994,1.566
estimates,740,1995,1.465
estimates,740,1996,1.359
estimates,740,1997,1.264
estimates,740,1998,1.197
estimates,740,1999,1.16
estimates,740,2000,1.137
estimates,740,2001,1.115
estimates,740,2002,1.096
estimates,740,2003,1.084
estimates,740,2004,1.075
estimates,740,2005,1.07
estimates,740,2006,1.067
estimates,740,2007,1.063
estimates,740,2008,1.059
estimates,740,2009,1.052
estimates,740,2010,1.043
estimates,740,2011,1.032
estimates,740,2012,1.02
estimates,740,2013,1
estimates,740,2014,0.974
estimates,740,2015,0.944
medium_variant,740,2015,0.944
medium_variant,740,2016,0.913
medium_variant,740,2017,0.882
medium_variant,740,2018,0.852
medium_variant,740,2019,0.825
medium_variant,740,2020,0.797
medium_variant,740,2021,0.769
medium_variant,740,2022,0.74
medium_variant,740,2023,0.711
medium_variant,740,2024,0.682
medium_variant,740,2025,0.653
medium_variant,740,2026,0.623
medium_variant,740,2027,0.595
medium_variant,740,2028,0.566
medium_variant,740,2029,0.537
medium_variant,740,2030,0.508
medium_variant,740,2031,0.48
medium_variant,740,2032,0.452
medium_variant,740,2033,0.424
medium_variant,740,2034,0.396
medium_variant,740,2035,0.369
medium_variant,740,2036,0.342
medium_variant,740,2037,0.315
medium_variant,740,2038,0.29
medium_variant,740,2039,0.265
medium_variant,740,2040,0.241
medium_variant,740,2041,0.217
medium_variant,740,2042,0.195
medium_variant,740,2043,0.172
medium_variant,740,2044,0.149
medium_variant,740,2045,0.127
medium_variant,740,2046,0.106
medium_variant,740,2047,0.085
medium_variant,740,2048,0.066
medium_variant,740,2049,0.05
medium_variant,740,2050,0.034
medium_variant,740,2051,0.019
medium_variant,740,2052,0.004
medium_variant,740,2053,-0.009
medium_variant,740,2054,-0.023
medium_variant,740,2055,-0.037
medium_variant,740,2056,-0.05
medium_variant,740,2057,-0.063
medium_variant,740,2058,-0.075
medium_variant,740,2059,-0.087
medium_variant,740,2060,-0.099
medium_variant,740,2061,-0.111
medium_variant,740,2062,-0.122
medium_variant,740,2063,-0.133
medium_variant,740,2064,-0.144
medium_variant,740,2065,-0.156
medium_variant,740,2066,-0.167
medium_variant,740,2067,-0.177
medium_variant,740,2068,-0.188
medium_variant,740,2069,-0.2
medium_variant,740,2070,-0.211
medium_variant,740,2071,-0.222
medium_variant,740,2072,-0.233
medium_variant,740,2073,-0.244
medium_variant,740,2074,-0.253
medium_variant,740,2075,-0.262
medium_variant,740,2076,-0.272
medium_variant,740,2077,-0.281
medium_variant,740,2078,-0.289
medium_variant,740,2079,-0.299
medium_variant,740,2080,-0.308
medium_variant,740,2081,-0.316
medium_variant,740,2082,-0.324
medium_variant,740,2083,-0.331
medium_variant,740,2084,-0.338
medium_variant,740,2085,-0.343
medium_variant,740,2086,-0.349
medium_variant,740,2087,-0.354
medium_variant,740,2088,-0.358
medium_variant,740,2089,-0.363
medium_variant,740,2090,-0.367
medium_variant,740,2091,-0.37
medium_variant,740,2092,-0.374
medium_variant,740,2093,-0.377
medium_variant,740,2094,-0.38
medium_variant,740,2095,-0.383
medium_variant,740,2096,-0.387
medium_variant,740,2097,-0.389
medium_variant,740,2098,-0.392
medium_variant,740,2099,-0.396
