variant,country,year,populationgrowthrate
estimates,728,1950,0.722
estimates,728,1951,0.81
estimates,728,1952,0.979
estimates,728,1953,1.134
estimates,728,1954,1.274
estimates,728,1955,1.399
estimates,728,1956,1.512
estimates,728,1957,1.612
estimates,728,1958,1.699
estimates,728,1959,1.776
estimates,728,1960,1.844
estimates,728,1961,1.905
estimates,728,1962,1.961
estimates,728,1963,2.014
estimates,728,1964,2.066
estimates,728,1965,2.115
estimates,728,1966,2.161
estimates,728,1967,2.205
estimates,728,1968,2.247
estimates,728,1969,2.288
estimates,728,1970,2.329
estimates,728,1971,2.37
estimates,728,1972,2.411
estimates,728,1973,2.453
estimates,728,1974,2.495
estimates,728,1975,2.518
estimates,728,1976,2.519
estimates,728,1977,2.553
estimates,728,1978,2.665
estimates,728,1979,2.835
estimates,728,1980,3.02
estimates,728,1981,3.155
estimates,728,1982,3.16
estimates,728,1983,2.981
estimates,728,1984,2.636
estimates,728,1985,2.26
estimates,728,1986,1.94
estimates,728,1987,1.554
estimates,728,1988,0.974
estimates,728,1989,0.237
estimates,728,1990,-0.628
estimates,728,1991,-1.484
estimates,728,1992,-1.916
estimates,728,1993,-1.524
estimates,728,1994,-0.287
estimates,728,1995,1.446
estimates,728,1996,3.145
estimates,728,1997,4.355
estimates,728,1998,4.847
estimates,728,1999,4.696
estimates,728,2000,4.252
estimates,728,2001,3.852
estimates,728,2002,3.643
estimates,728,2003,3.665
estimates,728,2004,3.892
estimates,728,2005,4.189
estimates,728,2006,4.411
estimates,728,2007,4.487
estimates,728,2008,4.396
estimates,728,2009,4.162
estimates,728,2010,3.87
estimates,728,2011,3.598
estimates,728,2012,3.37
estimates,728,2013,3.19
estimates,728,2014,3.057
estimates,728,2015,2.946
medium_variant,728,2015,2.946
medium_variant,728,2016,2.837
medium_variant,728,2017,2.738
medium_variant,728,2018,2.661
medium_variant,728,2019,2.605
medium_variant,728,2020,2.562
medium_variant,728,2021,2.523
medium_variant,728,2022,2.486
medium_variant,728,2023,2.447
medium_variant,728,2024,2.407
medium_variant,728,2025,2.367
medium_variant,728,2026,2.331
medium_variant,728,2027,2.297
medium_variant,728,2028,2.263
medium_variant,728,2029,2.228
medium_variant,728,2030,2.195
medium_variant,728,2031,2.162
medium_variant,728,2032,2.132
medium_variant,728,2033,2.103
medium_variant,728,2034,2.077
medium_variant,728,2035,2.052
medium_variant,728,2036,2.027
medium_variant,728,2037,2.002
medium_variant,728,2038,1.977
medium_variant,728,2039,1.952
medium_variant,728,2040,1.926
medium_variant,728,2041,1.9
medium_variant,728,2042,1.875
medium_variant,728,2043,1.85
medium_variant,728,2044,1.825
medium_variant,728,2045,1.799
medium_variant,728,2046,1.774
medium_variant,728,2047,1.749
medium_variant,728,2048,1.724
medium_variant,728,2049,1.698
medium_variant,728,2050,1.672
medium_variant,728,2051,1.647
medium_variant,728,2052,1.621
medium_variant,728,2053,1.594
medium_variant,728,2054,1.567
medium_variant,728,2055,1.54
medium_variant,728,2056,1.513
medium_variant,728,2057,1.486
medium_variant,728,2058,1.46
medium_variant,728,2059,1.433
medium_variant,728,2060,1.406
medium_variant,728,2061,1.38
medium_variant,728,2062,1.353
medium_variant,728,2063,1.327
medium_variant,728,2064,1.3
medium_variant,728,2065,1.274
medium_variant,728,2066,1.248
medium_variant,728,2067,1.222
medium_variant,728,2068,1.197
medium_variant,728,2069,1.172
medium_variant,728,2070,1.147
medium_variant,728,2071,1.122
medium_variant,728,2072,1.097
medium_variant,728,2073,1.073
medium_variant,728,2074,1.049
medium_variant,728,2075,1.025
medium_variant,728,2076,1.002
medium_variant,728,2077,0.978
medium_variant,728,2078,0.955
medium_variant,728,2079,0.932
medium_variant,728,2080,0.909
medium_variant,728,2081,0.886
medium_variant,728,2082,0.863
medium_variant,728,2083,0.841
medium_variant,728,2084,0.818
medium_variant,728,2085,0.796
medium_variant,728,2086,0.774
medium_variant,728,2087,0.752
medium_variant,728,2088,0.73
medium_variant,728,2089,0.709
medium_variant,728,2090,0.688
medium_variant,728,2091,0.668
medium_variant,728,2092,0.648
medium_variant,728,2093,0.628
medium_variant,728,2094,0.609
medium_variant,728,2095,0.59
medium_variant,728,2096,0.572
medium_variant,728,2097,0.554
medium_variant,728,2098,0.536
medium_variant,728,2099,0.52
