variant,country,year,populationgrowthrate
estimates,132,1950,4.429
estimates,132,1951,3.644
estimates,132,1952,2.286
estimates,132,1953,1.316
estimates,132,1954,0.659
estimates,132,1955,0.27
estimates,132,1956,0.128
estimates,132,1957,0.212
estimates,132,1958,0.497
estimates,132,1959,0.941
estimates,132,1960,1.491
estimates,132,1961,2.071
estimates,132,1962,2.591
estimates,132,1963,2.987
estimates,132,1964,3.24
estimates,132,1965,3.436
estimates,132,1966,3.608
estimates,132,1967,3.569
estimates,132,1968,3.148
estimates,132,1969,2.405
estimates,132,1970,1.503
estimates,132,1971,0.635
estimates,132,1972,0.002
estimates,132,1973,-0.249
estimates,132,1974,-0.107
estimates,132,1975,0.249
estimates,132,1976,0.61
estimates,132,1977,0.921
estimates,132,1978,1.191
estimates,132,1979,1.401
estimates,132,1980,1.601
estimates,132,1981,1.82
estimates,132,1982,1.978
estimates,132,1983,1.997
estimates,132,1984,1.892
estimates,132,1985,1.713
estimates,132,1986,1.535
estimates,132,1987,1.46
estimates,132,1988,1.559
estimates,132,1989,1.819
estimates,132,1990,2.153
estimates,132,1991,2.455
estimates,132,1992,2.655
estimates,132,1993,2.719
estimates,132,1994,2.654
estimates,132,1995,2.522
estimates,132,1996,2.39
estimates,132,1997,2.273
estimates,132,1998,2.171
estimates,132,1999,2.083
estimates,132,2000,2.004
estimates,132,2001,1.919
estimates,132,2002,1.818
estimates,132,2003,1.692
estimates,132,2004,1.543
estimates,132,2005,1.385
estimates,132,2006,1.235
estimates,132,2007,1.124
estimates,132,2008,1.07
estimates,132,2009,1.072
estimates,132,2010,1.105
estimates,132,2011,1.141
estimates,132,2012,1.171
estimates,132,2013,1.197
estimates,132,2014,1.216
estimates,132,2015,1.231
medium_variant,132,2015,1.231
medium_variant,132,2016,1.249
medium_variant,132,2017,1.26
medium_variant,132,2018,1.262
medium_variant,132,2019,1.25
medium_variant,132,2020,1.231
medium_variant,132,2021,1.21
medium_variant,132,2022,1.19
medium_variant,132,2023,1.171
medium_variant,132,2024,1.152
medium_variant,132,2025,1.133
medium_variant,132,2026,1.112
medium_variant,132,2027,1.088
medium_variant,132,2028,1.063
medium_variant,132,2029,1.037
medium_variant,132,2030,1.008
medium_variant,132,2031,0.979
medium_variant,132,2032,0.95
medium_variant,132,2033,0.92
medium_variant,132,2034,0.891
medium_variant,132,2035,0.861
medium_variant,132,2036,0.832
medium_variant,132,2037,0.802
medium_variant,132,2038,0.773
medium_variant,132,2039,0.745
medium_variant,132,2040,0.717
medium_variant,132,2041,0.689
medium_variant,132,2042,0.662
medium_variant,132,2043,0.636
medium_variant,132,2044,0.612
medium_variant,132,2045,0.588
medium_variant,132,2046,0.564
medium_variant,132,2047,0.54
medium_variant,132,2048,0.516
medium_variant,132,2049,0.491
medium_variant,132,2050,0.466
medium_variant,132,2051,0.441
medium_variant,132,2052,0.417
medium_variant,132,2053,0.392
medium_variant,132,2054,0.368
medium_variant,132,2055,0.344
medium_variant,132,2056,0.321
medium_variant,132,2057,0.297
medium_variant,132,2058,0.272
medium_variant,132,2059,0.248
medium_variant,132,2060,0.223
medium_variant,132,2061,0.198
medium_variant,132,2062,0.174
medium_variant,132,2063,0.148
medium_variant,132,2064,0.123
medium_variant,132,2065,0.098
medium_variant,132,2066,0.072
medium_variant,132,2067,0.047
medium_variant,132,2068,0.023
medium_variant,132,2069,-0.002
medium_variant,132,2070,-0.025
medium_variant,132,2071,-0.049
medium_variant,132,2072,-0.071
medium_variant,132,2073,-0.092
medium_variant,132,2074,-0.112
medium_variant,132,2075,-0.13
medium_variant,132,2076,-0.148
medium_variant,132,2077,-0.165
medium_variant,132,2078,-0.18
medium_variant,132,2079,-0.195
medium_variant,132,2080,-0.209
medium_variant,132,2081,-0.222
medium_variant,132,2082,-0.234
medium_variant,132,2083,-0.245
medium_variant,132,2084,-0.255
medium_variant,132,2085,-0.264
medium_variant,132,2086,-0.273
medium_variant,132,2087,-0.28
medium_variant,132,2088,-0.288
medium_variant,132,2089,-0.295
medium_variant,132,2090,-0.303
medium_variant,132,2091,-0.309
medium_variant,132,2092,-0.315
medium_variant,132,2093,-0.321
medium_variant,132,2094,-0.327
medium_variant,132,2095,-0.333
medium_variant,132,2096,-0.338
medium_variant,132,2097,-0.343
medium_variant,132,2098,-0.349
medium_variant,132,2099,-0.356
