variant,country,year,populationgrowthrate
estimates,44,1950,1.132
estimates,44,1951,1.459
estimates,44,1952,2.073
estimates,44,1953,2.6
estimates,44,1954,3.051
estimates,44,1955,3.448
estimates,44,1956,3.794
estimates,44,1957,4.109
estimates,44,1958,4.404
estimates,44,1959,4.666
estimates,44,1960,4.88
estimates,44,1961,5.015
estimates,44,1962,5.047
estimates,44,1963,4.955
estimates,44,1964,4.761
estimates,44,1965,4.526
estimates,44,1966,4.293
estimates,44,1967,4.022
estimates,44,1968,3.675
estimates,44,1969,3.272
estimates,44,1970,2.845
estimates,44,1971,2.444
estimates,44,1972,2.146
estimates,44,1973,2.001
estimates,44,1974,1.997
estimates,44,1975,2.065
estimates,44,1976,2.132
estimates,44,1977,2.184
estimates,44,1978,2.213
estimates,44,1979,2.22
estimates,44,1980,2.222
estimates,44,1981,2.231
estimates,44,1982,2.223
estimates,44,1983,2.163
estimates,44,1984,2.066
estimates,44,1985,1.943
estimates,44,1986,1.821
estimates,44,1987,1.736
estimates,44,1988,1.708
estimates,44,1989,1.738
estimates,44,1990,1.807
estimates,44,1991,1.876
estimates,44,1992,1.888
estimates,44,1993,1.801
estimates,44,1994,1.63
estimates,44,1995,1.411
estimates,44,1996,1.203
estimates,44,1997,1.093
estimates,44,1998,1.137
estimates,44,1999,1.332
estimates,44,2000,1.603
estimates,44,2001,1.856
estimates,44,2002,2.038
estimates,44,2003,2.117
estimates,44,2004,2.094
estimates,44,2005,2.021
estimates,44,2006,1.948
estimates,44,2007,1.877
estimates,44,2008,1.797
estimates,44,2009,1.713
estimates,44,2010,1.624
estimates,44,2011,1.529
estimates,44,2012,1.435
estimates,44,2013,1.343
estimates,44,2014,1.256
estimates,44,2015,1.172
medium_variant,44,2015,1.172
medium_variant,44,2016,1.09
medium_variant,44,2017,1.019
medium_variant,44,2018,0.969
medium_variant,44,2019,0.937
medium_variant,44,2020,0.917
medium_variant,44,2021,0.9
medium_variant,44,2022,0.879
medium_variant,44,2023,0.852
medium_variant,44,2024,0.818
medium_variant,44,2025,0.783
medium_variant,44,2026,0.75
medium_variant,44,2027,0.719
medium_variant,44,2028,0.686
medium_variant,44,2029,0.652
medium_variant,44,2030,0.619
medium_variant,44,2031,0.587
medium_variant,44,2032,0.555
medium_variant,44,2033,0.525
medium_variant,44,2034,0.497
medium_variant,44,2035,0.471
medium_variant,44,2036,0.445
medium_variant,44,2037,0.42
medium_variant,44,2038,0.398
medium_variant,44,2039,0.379
medium_variant,44,2040,0.361
medium_variant,44,2041,0.345
medium_variant,44,2042,0.33
medium_variant,44,2043,0.316
medium_variant,44,2044,0.301
medium_variant,44,2045,0.289
medium_variant,44,2046,0.276
medium_variant,44,2047,0.263
medium_variant,44,2048,0.249
medium_variant,44,2049,0.234
medium_variant,44,2050,0.218
medium_variant,44,2051,0.202
medium_variant,44,2052,0.187
medium_variant,44,2053,0.173
medium_variant,44,2054,0.159
medium_variant,44,2055,0.145
medium_variant,44,2056,0.131
medium_variant,44,2057,0.118
medium_variant,44,2058,0.106
medium_variant,44,2059,0.094
medium_variant,44,2060,0.083
medium_variant,44,2061,0.071
medium_variant,44,2062,0.06
medium_variant,44,2063,0.048
medium_variant,44,2064,0.039
medium_variant,44,2065,0.029
medium_variant,44,2066,0.018
medium_variant,44,2067,0.008
medium_variant,44,2068,-0.001
medium_variant,44,2069,-0.012
medium_variant,44,2070,-0.022
medium_variant,44,2071,-0.032
medium_variant,44,2072,-0.042
medium_variant,44,2073,-0.05
medium_variant,44,2074,-0.06
medium_variant,44,2075,-0.068
medium_variant,44,2076,-0.076
medium_variant,44,2077,-0.084
medium_variant,44,2078,-0.091
medium_variant,44,2079,-0.099
medium_variant,44,2080,-0.105
medium_variant,44,2081,-0.111
medium_variant,44,2082,-0.117
medium_variant,44,2083,-0.121
medium_variant,44,2084,-0.125
medium_variant,44,2085,-0.128
medium_variant,44,2086,-0.13
medium_variant,44,2087,-0.133
medium_variant,44,2088,-0.134
medium_variant,44,2089,-0.134
medium_variant,44,2090,-0.134
medium_variant,44,2091,-0.135
medium_variant,44,2092,-0.135
medium_variant,44,2093,-0.136
medium_variant,44,2094,-0.136
medium_variant,44,2095,-0.136
medium_variant,44,2096,-0.137
medium_variant,44,2097,-0.139
medium_variant,44,2098,-0.14
medium_variant,44,2099,-0.143
