variant,country,year,populationgrowthrate
estimates,364,1950,2.294
estimates,364,1951,2.323
estimates,364,1952,2.376
estimates,364,1953,2.42
estimates,364,1954,2.457
estimates,364,1955,2.487
estimates,364,1956,2.513
estimates,364,1957,2.534
estimates,364,1958,2.551
estimates,364,1959,2.566
estimates,364,1960,2.578
estimates,364,1961,2.59
estimates,364,1962,2.6
estimates,364,1963,2.611
estimates,364,1964,2.621
estimates,364,1965,2.637
estimates,364,1966,2.659
estimates,364,1967,2.675
estimates,364,1968,2.676
estimates,364,1969,2.667
estimates,364,1970,2.658
estimates,364,1971,2.664
estimates,364,1972,2.697
estimates,364,1973,2.767
estimates,364,1974,2.871
estimates,364,1975,2.98
estimates,364,1976,3.081
estimates,364,1977,3.207
estimates,364,1978,3.39
estimates,364,1979,3.613
estimates,364,1980,3.829
estimates,364,1981,3.993
estimates,364,1982,4.089
estimates,364,1983,4.113
estimates,364,1984,4.066
estimates,364,1985,3.995
estimates,364,1986,3.914
estimates,364,1987,3.733
estimates,364,1988,3.379
estimates,364,1989,2.883
estimates,364,1990,2.317
estimates,364,1991,1.777
estimates,364,1992,1.388
estimates,364,1993,1.241
estimates,364,1994,1.325
estimates,364,1995,1.532
estimates,364,1996,1.732
estimates,364,1997,1.847
estimates,364,1998,1.841
estimates,364,1999,1.716
estimates,364,2000,1.539
estimates,364,2001,1.381
estimates,364,2002,1.263
estimates,364,2003,1.187
estimates,364,2004,1.156
estimates,364,2005,1.144
estimates,364,2006,1.13
estimates,364,2007,1.123
estimates,364,2008,1.137
estimates,364,2009,1.168
estimates,364,2010,1.209
estimates,364,2011,1.249
estimates,364,2012,1.271
estimates,364,2013,1.264
estimates,364,2014,1.228
estimates,364,2015,1.176
medium_variant,364,2015,1.176
medium_variant,364,2016,1.123
medium_variant,364,2017,1.069
medium_variant,364,2018,1.011
medium_variant,364,2019,0.951
medium_variant,364,2020,0.89
medium_variant,364,2021,0.827
medium_variant,364,2022,0.766
medium_variant,364,2023,0.706
medium_variant,364,2024,0.65
medium_variant,364,2025,0.597
medium_variant,364,2026,0.545
medium_variant,364,2027,0.499
medium_variant,364,2028,0.461
medium_variant,364,2029,0.431
medium_variant,364,2030,0.406
medium_variant,364,2031,0.384
medium_variant,364,2032,0.364
medium_variant,364,2033,0.35
medium_variant,364,2034,0.339
medium_variant,364,2035,0.331
medium_variant,364,2036,0.324
medium_variant,364,2037,0.317
medium_variant,364,2038,0.308
medium_variant,364,2039,0.299
medium_variant,364,2040,0.288
medium_variant,364,2041,0.276
medium_variant,364,2042,0.261
medium_variant,364,2043,0.242
medium_variant,364,2044,0.217
medium_variant,364,2045,0.19
medium_variant,364,2046,0.16
medium_variant,364,2047,0.129
medium_variant,364,2048,0.094
medium_variant,364,2049,0.056
medium_variant,364,2050,0.016
medium_variant,364,2051,-0.025
medium_variant,364,2052,-0.066
medium_variant,364,2053,-0.108
medium_variant,364,2054,-0.15
medium_variant,364,2055,-0.191
medium_variant,364,2056,-0.233
medium_variant,364,2057,-0.273
medium_variant,364,2058,-0.312
medium_variant,364,2059,-0.348
medium_variant,364,2060,-0.382
medium_variant,364,2061,-0.415
medium_variant,364,2062,-0.446
medium_variant,364,2063,-0.475
medium_variant,364,2064,-0.501
medium_variant,364,2065,-0.525
medium_variant,364,2066,-0.547
medium_variant,364,2067,-0.567
medium_variant,364,2068,-0.586
medium_variant,364,2069,-0.603
medium_variant,364,2070,-0.618
medium_variant,364,2071,-0.632
medium_variant,364,2072,-0.644
medium_variant,364,2073,-0.653
medium_variant,364,2074,-0.662
medium_variant,364,2075,-0.668
medium_variant,364,2076,-0.673
medium_variant,364,2077,-0.676
medium_variant,364,2078,-0.675
medium_variant,364,2079,-0.672
medium_variant,364,2080,-0.667
medium_variant,364,2081,-0.661
medium_variant,364,2082,-0.654
medium_variant,364,2083,-0.645
medium_variant,364,2084,-0.636
medium_variant,364,2085,-0.625
medium_variant,364,2086,-0.615
medium_variant,364,2087,-0.604
medium_variant,364,2088,-0.594
medium_variant,364,2089,-0.586
medium_variant,364,2090,-0.578
medium_variant,364,2091,-0.572
medium_variant,364,2092,-0.566
medium_variant,364,2093,-0.561
medium_variant,364,2094,-0.558
medium_variant,364,2095,-0.556
medium_variant,364,2096,-0.556
medium_variant,364,2097,-0.558
medium_variant,364,2098,-0.564
medium_variant,364,2099,-0.573
