variant,country,year,populationgrowthrate
estimates,144,1950,1.708
estimates,144,1951,1.759
estimates,144,1952,1.868
estimates,144,1953,1.986
estimates,144,1954,2.102
estimates,144,1955,2.207
estimates,144,1956,2.294
estimates,144,1957,2.357
estimates,144,1958,2.391
estimates,144,1959,2.398
estimates,144,1960,2.384
estimates,144,1961,2.362
estimates,144,1962,2.347
estimates,144,1963,2.348
estimates,144,1964,2.365
estimates,144,1965,2.388
estimates,144,1966,2.402
estimates,144,1967,2.389
estimates,144,1968,2.335
estimates,144,1969,2.245
estimates,144,1970,2.135
estimates,144,1971,2.027
estimates,144,1972,1.94
estimates,144,1973,1.886
estimates,144,1974,1.863
estimates,144,1975,1.857
estimates,144,1976,1.849
estimates,144,1977,1.824
estimates,144,1978,1.773
estimates,144,1979,1.699
estimates,144,1980,1.613
estimates,144,1981,1.528
estimates,144,1982,1.463
estimates,144,1983,1.427
estimates,144,1984,1.42
estimates,144,1985,1.425
estimates,144,1986,1.426
estimates,144,1987,1.41
estimates,144,1988,1.371
estimates,144,1989,1.308
estimates,144,1990,1.238
estimates,144,1991,1.172
estimates,144,1992,1.097
estimates,144,1993,0.998
estimates,144,1994,0.881
estimates,144,1995,0.751
estimates,144,1996,0.625
estimates,144,1997,0.538
estimates,144,1998,0.518
estimates,144,1999,0.566
estimates,144,2000,0.649
estimates,144,2001,0.733
estimates,144,2002,0.793
estimates,144,2003,0.815
estimates,144,2004,0.798
estimates,144,2005,0.762
estimates,144,2006,0.728
estimates,144,2007,0.696
estimates,144,2008,0.663
estimates,144,2009,0.629
estimates,144,2010,0.594
estimates,144,2011,0.557
estimates,144,2012,0.52
estimates,144,2013,0.485
estimates,144,2014,0.453
estimates,144,2015,0.422
medium_variant,144,2015,0.422
medium_variant,144,2016,0.392
medium_variant,144,2017,0.363
medium_variant,144,2018,0.339
medium_variant,144,2019,0.319
medium_variant,144,2020,0.302
medium_variant,144,2021,0.285
medium_variant,144,2022,0.266
medium_variant,144,2023,0.242
medium_variant,144,2024,0.214
medium_variant,144,2025,0.184
medium_variant,144,2026,0.153
medium_variant,144,2027,0.126
medium_variant,144,2028,0.102
medium_variant,144,2029,0.082
medium_variant,144,2030,0.063
medium_variant,144,2031,0.045
medium_variant,144,2032,0.026
medium_variant,144,2033,0.007
medium_variant,144,2034,-0.013
medium_variant,144,2035,-0.033
medium_variant,144,2036,-0.053
medium_variant,144,2037,-0.075
medium_variant,144,2038,-0.098
medium_variant,144,2039,-0.123
medium_variant,144,2040,-0.15
medium_variant,144,2041,-0.177
medium_variant,144,2042,-0.204
medium_variant,144,2043,-0.232
medium_variant,144,2044,-0.261
medium_variant,144,2045,-0.29
medium_variant,144,2046,-0.318
medium_variant,144,2047,-0.345
medium_variant,144,2048,-0.37
medium_variant,144,2049,-0.391
medium_variant,144,2050,-0.411
medium_variant,144,2051,-0.429
medium_variant,144,2052,-0.447
medium_variant,144,2053,-0.463
medium_variant,144,2054,-0.478
medium_variant,144,2055,-0.491
medium_variant,144,2056,-0.504
medium_variant,144,2057,-0.515
medium_variant,144,2058,-0.525
medium_variant,144,2059,-0.535
medium_variant,144,2060,-0.544
medium_variant,144,2061,-0.552
medium_variant,144,2062,-0.559
medium_variant,144,2063,-0.566
medium_variant,144,2064,-0.572
medium_variant,144,2065,-0.578
medium_variant,144,2066,-0.584
medium_variant,144,2067,-0.59
medium_variant,144,2068,-0.596
medium_variant,144,2069,-0.603
medium_variant,144,2070,-0.61
medium_variant,144,2071,-0.618
medium_variant,144,2072,-0.626
medium_variant,144,2073,-0.634
medium_variant,144,2074,-0.642
medium_variant,144,2075,-0.651
medium_variant,144,2076,-0.66
medium_variant,144,2077,-0.669
medium_variant,144,2078,-0.677
medium_variant,144,2079,-0.686
medium_variant,144,2080,-0.694
medium_variant,144,2081,-0.703
medium_variant,144,2082,-0.711
medium_variant,144,2083,-0.719
medium_variant,144,2084,-0.727
medium_variant,144,2085,-0.734
medium_variant,144,2086,-0.742
medium_variant,144,2087,-0.749
medium_variant,144,2088,-0.756
medium_variant,144,2089,-0.763
medium_variant,144,2090,-0.769
medium_variant,144,2091,-0.775
medium_variant,144,2092,-0.781
medium_variant,144,2093,-0.786
medium_variant,144,2094,-0.791
medium_variant,144,2095,-0.795
medium_variant,144,2096,-0.798
medium_variant,144,2097,-0.801
medium_variant,144,2098,-0.803
medium_variant,144,2099,-0.805
