variant,country,year,populationgrowthrate
estimates,528,1950,1.242
estimates,528,1951,1.258
estimates,528,1952,1.285
estimates,528,1953,1.302
estimates,528,1954,1.312
estimates,528,1955,1.318
estimates,528,1956,1.322
estimates,528,1957,1.328
estimates,528,1958,1.337
estimates,528,1959,1.349
estimates,528,1960,1.361
estimates,528,1961,1.369
estimates,528,1962,1.368
estimates,528,1963,1.353
estimates,528,1964,1.324
estimates,528,1965,1.285
estimates,528,1966,1.244
estimates,528,1967,1.205
estimates,528,1968,1.173
estimates,528,1969,1.148
estimates,528,1970,1.127
estimates,528,1971,1.103
estimates,528,1972,1.066
estimates,528,1973,1.008
estimates,528,1974,0.93
estimates,528,1975,0.843
estimates,528,1976,0.76
estimates,528,1977,0.687
estimates,528,1978,0.628
estimates,528,1979,0.584
estimates,528,1980,0.548
estimates,528,1981,0.516
estimates,528,1982,0.495
estimates,528,1983,0.495
estimates,528,1984,0.514
estimates,528,1985,0.545
estimates,528,1986,0.578
estimates,528,1987,0.607
estimates,528,1988,0.629
estimates,528,1989,0.644
estimates,528,1990,0.654
estimates,528,1991,0.665
estimates,528,1992,0.671
estimates,528,1993,0.666
estimates,528,1994,0.65
estimates,528,1995,0.628
estimates,528,1996,0.603
estimates,528,1997,0.583
estimates,528,1998,0.572
estimates,528,1999,0.57
estimates,528,2000,0.573
estimates,528,2001,0.575
estimates,528,2002,0.567
estimates,528,2003,0.546
estimates,528,2004,0.51
estimates,528,2005,0.468
estimates,528,2006,0.426
estimates,528,2007,0.389
estimates,528,2008,0.362
estimates,528,2009,0.343
estimates,528,2010,0.33
estimates,528,2011,0.317
estimates,528,2012,0.306
estimates,528,2013,0.298
estimates,528,2014,0.292
estimates,528,2015,0.289
medium_variant,528,2015,0.289
medium_variant,528,2016,0.287
medium_variant,528,2017,0.285
medium_variant,528,2018,0.284
medium_variant,528,2019,0.282
medium_variant,528,2020,0.281
medium_variant,528,2021,0.28
medium_variant,528,2022,0.276
medium_variant,528,2023,0.269
medium_variant,528,2024,0.258
medium_variant,528,2025,0.244
medium_variant,528,2026,0.229
medium_variant,528,2027,0.214
medium_variant,528,2028,0.198
medium_variant,528,2029,0.181
medium_variant,528,2030,0.163
medium_variant,528,2031,0.144
medium_variant,528,2032,0.125
medium_variant,528,2033,0.104
medium_variant,528,2034,0.082
medium_variant,528,2035,0.06
medium_variant,528,2036,0.038
medium_variant,528,2037,0.016
medium_variant,528,2038,-0.004
medium_variant,528,2039,-0.023
medium_variant,528,2040,-0.042
medium_variant,528,2041,-0.059
medium_variant,528,2042,-0.075
medium_variant,528,2043,-0.089
medium_variant,528,2044,-0.1
medium_variant,528,2045,-0.109
medium_variant,528,2046,-0.118
medium_variant,528,2047,-0.125
medium_variant,528,2048,-0.131
medium_variant,528,2049,-0.137
medium_variant,528,2050,-0.141
medium_variant,528,2051,-0.145
medium_variant,528,2052,-0.147
medium_variant,528,2053,-0.149
medium_variant,528,2054,-0.15
medium_variant,528,2055,-0.15
medium_variant,528,2056,-0.15
medium_variant,528,2057,-0.148
medium_variant,528,2058,-0.145
medium_variant,528,2059,-0.141
medium_variant,528,2060,-0.136
medium_variant,528,2061,-0.131
medium_variant,528,2062,-0.126
medium_variant,528,2063,-0.12
medium_variant,528,2064,-0.114
medium_variant,528,2065,-0.108
medium_variant,528,2066,-0.103
medium_variant,528,2067,-0.097
medium_variant,528,2068,-0.093
medium_variant,528,2069,-0.09
medium_variant,528,2070,-0.088
medium_variant,528,2071,-0.087
medium_variant,528,2072,-0.086
medium_variant,528,2073,-0.087
medium_variant,528,2074,-0.09
medium_variant,528,2075,-0.094
medium_variant,528,2076,-0.098
medium_variant,528,2077,-0.102
medium_variant,528,2078,-0.106
medium_variant,528,2079,-0.111
medium_variant,528,2080,-0.115
medium_variant,528,2081,-0.119
medium_variant,528,2082,-0.123
medium_variant,528,2083,-0.127
medium_variant,528,2084,-0.129
medium_variant,528,2085,-0.131
medium_variant,528,2086,-0.132
medium_variant,528,2087,-0.133
medium_variant,528,2088,-0.134
medium_variant,528,2089,-0.133
medium_variant,528,2090,-0.133
medium_variant,528,2091,-0.132
medium_variant,528,2092,-0.131
medium_variant,528,2093,-0.13
medium_variant,528,2094,-0.13
medium_variant,528,2095,-0.13
medium_variant,528,2096,-0.129
medium_variant,528,2097,-0.129
medium_variant,528,2098,-0.129
medium_variant,528,2099,-0.129
