variant,country,year,populationgrowthrate
estimates,840,1950,1.314
estimates,840,1951,1.403
estimates,840,1952,1.555
estimates,840,1953,1.657
estimates,840,1954,1.716
estimates,840,1955,1.74
estimates,840,1956,1.736
estimates,840,1957,1.709
estimates,840,1958,1.666
estimates,840,1959,1.611
estimates,840,1960,1.547
estimates,840,1961,1.474
estimates,840,1962,1.394
estimates,840,1963,1.307
estimates,840,1964,1.216
estimates,840,1965,1.122
estimates,840,1966,1.032
estimates,840,1967,0.958
estimates,840,1968,0.911
estimates,840,1969,0.892
estimates,840,1970,0.889
estimates,840,1971,0.89
estimates,840,1972,0.892
estimates,840,1973,0.898
estimates,840,1974,0.906
estimates,840,1975,0.917
estimates,840,1976,0.931
estimates,840,1977,0.943
estimates,840,1978,0.948
estimates,840,1979,0.948
estimates,840,1980,0.944
estimates,840,1981,0.942
estimates,840,1982,0.941
estimates,840,1983,0.94
estimates,840,1984,0.939
estimates,840,1985,0.939
estimates,840,1986,0.942
estimates,840,1987,0.945
estimates,840,1988,0.951
estimates,840,1989,0.958
estimates,840,1990,0.963
estimates,840,1991,0.966
estimates,840,1992,0.98
estimates,840,1993,1.016
estimates,840,1994,1.073
estimates,840,1995,1.14
estimates,840,1996,1.205
estimates,840,1997,1.238
estimates,840,1998,1.221
estimates,840,1999,1.155
estimates,840,2000,1.063
estimates,840,2001,0.97
estimates,840,2002,0.9
estimates,840,2003,0.868
estimates,840,2004,0.872
estimates,840,2005,0.896
estimates,840,2006,0.918
estimates,840,2007,0.923
estimates,840,2008,0.904
estimates,840,2009,0.861
estimates,840,2010,0.806
estimates,840,2011,0.755
estimates,840,2012,0.716
estimates,840,2013,0.695
estimates,840,2014,0.691
estimates,840,2015,0.697
medium_variant,840,2015,0.697
medium_variant,840,2016,0.703
medium_variant,840,2017,0.707
medium_variant,840,2018,0.709
medium_variant,840,2019,0.709
medium_variant,840,2020,0.708
medium_variant,840,2021,0.707
medium_variant,840,2022,0.705
medium_variant,840,2023,0.701
medium_variant,840,2024,0.694
medium_variant,840,2025,0.686
medium_variant,840,2026,0.676
medium_variant,840,2027,0.665
medium_variant,840,2028,0.652
medium_variant,840,2029,0.636
medium_variant,840,2030,0.618
medium_variant,840,2031,0.6
medium_variant,840,2032,0.582
medium_variant,840,2033,0.565
medium_variant,840,2034,0.547
medium_variant,840,2035,0.53
medium_variant,840,2036,0.513
medium_variant,840,2037,0.496
medium_variant,840,2038,0.48
medium_variant,840,2039,0.466
medium_variant,840,2040,0.451
medium_variant,840,2041,0.438
medium_variant,840,2042,0.426
medium_variant,840,2043,0.416
medium_variant,840,2044,0.408
medium_variant,840,2045,0.402
medium_variant,840,2046,0.397
medium_variant,840,2047,0.392
medium_variant,840,2048,0.388
medium_variant,840,2049,0.385
medium_variant,840,2050,0.382
medium_variant,840,2051,0.379
medium_variant,840,2052,0.377
medium_variant,840,2053,0.377
medium_variant,840,2054,0.377
medium_variant,840,2055,0.377
medium_variant,840,2056,0.377
medium_variant,840,2057,0.377
medium_variant,840,2058,0.377
medium_variant,840,2059,0.375
medium_variant,840,2060,0.374
medium_variant,840,2061,0.372
medium_variant,840,2062,0.369
medium_variant,840,2063,0.366
medium_variant,840,2064,0.362
medium_variant,840,2065,0.357
medium_variant,840,2066,0.352
medium_variant,840,2067,0.346
medium_variant,840,2068,0.339
medium_variant,840,2069,0.331
medium_variant,840,2070,0.323
medium_variant,840,2071,0.313
medium_variant,840,2072,0.304
medium_variant,840,2073,0.295
medium_variant,840,2074,0.286
medium_variant,840,2075,0.277
medium_variant,840,2076,0.268
medium_variant,840,2077,0.26
medium_variant,840,2078,0.251
medium_variant,840,2079,0.243
medium_variant,840,2080,0.235
medium_variant,840,2081,0.227
medium_variant,840,2082,0.22
medium_variant,840,2083,0.213
medium_variant,840,2084,0.208
medium_variant,840,2085,0.202
medium_variant,840,2086,0.198
medium_variant,840,2087,0.193
medium_variant,840,2088,0.19
medium_variant,840,2089,0.187
medium_variant,840,2090,0.185
medium_variant,840,2091,0.183
medium_variant,840,2092,0.181
medium_variant,840,2093,0.178
medium_variant,840,2094,0.176
medium_variant,840,2095,0.173
medium_variant,840,2096,0.169
medium_variant,840,2097,0.166
medium_variant,840,2098,0.162
medium_variant,840,2099,0.158
