variant,country,year,populationgrowthrate
estimates,642,1950,1.688
estimates,642,1951,1.602
estimates,642,1952,1.471
estimates,642,1953,1.408
estimates,642,1954,1.387
estimates,642,1955,1.381
estimates,642,1956,1.367
estimates,642,1957,1.325
estimates,642,1958,1.242
estimates,642,1959,1.117
estimates,642,1960,0.967
estimates,642,1961,0.826
estimates,642,1962,0.739
estimates,642,1963,0.742
estimates,642,1964,0.832
estimates,642,1965,0.967
estimates,642,1966,1.1
estimates,642,1967,1.195
estimates,642,1968,1.233
estimates,642,1969,1.214
estimates,642,1970,1.164
estimates,642,1971,1.114
estimates,642,1972,1.07
estimates,642,1973,1.035
estimates,642,1974,1.007
estimates,642,1975,0.984
estimates,642,1976,0.956
estimates,642,1977,0.91
estimates,642,1978,0.838
estimates,642,1979,0.741
estimates,642,1980,0.626
estimates,642,1981,0.507
estimates,642,1982,0.414
estimates,642,1983,0.373
estimates,642,1984,0.38
estimates,642,1985,0.416
estimates,642,1986,0.449
estimates,642,1987,0.436
estimates,642,1988,0.343
estimates,642,1989,0.173
estimates,642,1990,-0.039
estimates,642,1991,-0.248
estimates,642,1992,-0.424
estimates,642,1993,-0.553
estimates,642,1994,-0.629
estimates,642,1995,-0.679
estimates,642,1996,-0.729
estimates,642,1997,-0.765
estimates,642,1998,-0.767
estimates,642,1999,-0.74
estimates,642,2000,-0.686
estimates,642,2001,-0.622
estimates,642,2002,-0.584
estimates,642,2003,-0.607
estimates,642,2004,-0.69
estimates,642,2005,-0.811
estimates,642,2006,-0.93
estimates,642,2007,-1.005
estimates,642,2008,-1.004
estimates,642,2009,-0.923
estimates,642,2010,-0.794
estimates,642,2011,-0.663
estimates,642,2012,-0.557
estimates,642,2013,-0.495
estimates,642,2014,-0.48
estimates,642,2015,-0.49
medium_variant,642,2015,-0.49
medium_variant,642,2016,-0.499
medium_variant,642,2017,-0.502
medium_variant,642,2018,-0.5
medium_variant,642,2019,-0.493
medium_variant,642,2020,-0.486
medium_variant,642,2021,-0.482
medium_variant,642,2022,-0.481
medium_variant,642,2023,-0.481
medium_variant,642,2024,-0.482
medium_variant,642,2025,-0.484
medium_variant,642,2026,-0.486
medium_variant,642,2027,-0.49
medium_variant,642,2028,-0.497
medium_variant,642,2029,-0.505
medium_variant,642,2030,-0.515
medium_variant,642,2031,-0.525
medium_variant,642,2032,-0.535
medium_variant,642,2033,-0.544
medium_variant,642,2034,-0.551
medium_variant,642,2035,-0.558
medium_variant,642,2036,-0.565
medium_variant,642,2037,-0.572
medium_variant,642,2038,-0.58
medium_variant,642,2039,-0.588
medium_variant,642,2040,-0.595
medium_variant,642,2041,-0.603
medium_variant,642,2042,-0.611
medium_variant,642,2043,-0.618
medium_variant,642,2044,-0.624
medium_variant,642,2045,-0.631
medium_variant,642,2046,-0.637
medium_variant,642,2047,-0.643
medium_variant,642,2048,-0.649
medium_variant,642,2049,-0.654
medium_variant,642,2050,-0.659
medium_variant,642,2051,-0.664
medium_variant,642,2052,-0.669
medium_variant,642,2053,-0.675
medium_variant,642,2054,-0.682
medium_variant,642,2055,-0.689
medium_variant,642,2056,-0.695
medium_variant,642,2057,-0.701
medium_variant,642,2058,-0.706
medium_variant,642,2059,-0.711
medium_variant,642,2060,-0.715
medium_variant,642,2061,-0.718
medium_variant,642,2062,-0.72
medium_variant,642,2063,-0.72
medium_variant,642,2064,-0.717
medium_variant,642,2065,-0.714
medium_variant,642,2066,-0.709
medium_variant,642,2067,-0.703
medium_variant,642,2068,-0.696
medium_variant,642,2069,-0.688
medium_variant,642,2070,-0.678
medium_variant,642,2071,-0.668
medium_variant,642,2072,-0.658
medium_variant,642,2073,-0.648
medium_variant,642,2074,-0.639
medium_variant,642,2075,-0.63
medium_variant,642,2076,-0.621
medium_variant,642,2077,-0.611
medium_variant,642,2078,-0.602
medium_variant,642,2079,-0.592
medium_variant,642,2080,-0.583
medium_variant,642,2081,-0.573
medium_variant,642,2082,-0.564
medium_variant,642,2083,-0.556
medium_variant,642,2084,-0.548
medium_variant,642,2085,-0.541
medium_variant,642,2086,-0.534
medium_variant,642,2087,-0.528
medium_variant,642,2088,-0.521
medium_variant,642,2089,-0.514
medium_variant,642,2090,-0.507
medium_variant,642,2091,-0.5
medium_variant,642,2092,-0.494
medium_variant,642,2093,-0.489
medium_variant,642,2094,-0.486
medium_variant,642,2095,-0.482
medium_variant,642,2096,-0.48
medium_variant,642,2097,-0.478
medium_variant,642,2098,-0.477
medium_variant,642,2099,-0.476
