variant,country,year,populationgrowthrate
estimates,516,1950,1.91
estimates,516,1951,1.95
estimates,516,1952,2.023
estimates,516,1953,2.083
estimates,516,1954,2.134
estimates,516,1955,2.179
estimates,516,1956,2.221
estimates,516,1957,2.262
estimates,516,1958,2.304
estimates,516,1959,2.348
estimates,516,1960,2.393
estimates,516,1961,2.438
estimates,516,1962,2.48
estimates,516,1963,2.514
estimates,516,1964,2.546
estimates,516,1965,2.568
estimates,516,1966,2.579
estimates,516,1967,2.611
estimates,516,1968,2.688
estimates,516,1969,2.8
estimates,516,1970,2.931
estimates,516,1971,3.048
estimates,516,1972,3.088
estimates,516,1973,3.003
estimates,516,1974,2.811
estimates,516,1975,2.584
estimates,516,1976,2.393
estimates,516,1977,2.253
estimates,516,1978,2.167
estimates,516,1979,2.139
estimates,516,1980,2.125
estimates,516,1981,2.112
estimates,516,1982,2.214
estimates,516,1983,2.527
estimates,516,1984,3.016
estimates,516,1985,3.579
estimates,516,1986,4.082
estimates,516,1987,4.375
estimates,516,1988,4.375
estimates,516,1989,4.122
estimates,516,1990,3.746
estimates,516,1991,3.383
estimates,516,1992,3.116
estimates,516,1993,2.981
estimates,516,1994,2.967
estimates,516,1995,3.012
estimates,516,1996,3.036
estimates,516,1997,2.96
estimates,516,1998,2.739
estimates,516,1999,2.391
estimates,516,2000,1.993
estimates,516,2001,1.629
estimates,516,2002,1.351
estimates,516,2003,1.186
estimates,516,2004,1.136
estimates,516,2005,1.144
estimates,516,2006,1.161
estimates,516,2007,1.217
estimates,516,2008,1.355
estimates,516,2009,1.561
estimates,516,2010,1.806
estimates,516,2011,2.046
estimates,516,2012,2.227
estimates,516,2013,2.31
estimates,516,2014,2.3
estimates,516,2015,2.242
medium_variant,516,2015,2.242
medium_variant,516,2016,2.183
medium_variant,516,2017,2.133
medium_variant,516,2018,2.091
medium_variant,516,2019,2.058
medium_variant,516,2020,2.026
medium_variant,516,2021,1.988
medium_variant,516,2022,1.949
medium_variant,516,2023,1.912
medium_variant,516,2024,1.88
medium_variant,516,2025,1.85
medium_variant,516,2026,1.82
medium_variant,516,2027,1.789
medium_variant,516,2028,1.758
medium_variant,516,2029,1.728
medium_variant,516,2030,1.697
medium_variant,516,2031,1.667
medium_variant,516,2032,1.639
medium_variant,516,2033,1.612
medium_variant,516,2034,1.588
medium_variant,516,2035,1.564
medium_variant,516,2036,1.541
medium_variant,516,2037,1.518
medium_variant,516,2038,1.496
medium_variant,516,2039,1.474
medium_variant,516,2040,1.453
medium_variant,516,2041,1.431
medium_variant,516,2042,1.41
medium_variant,516,2043,1.387
medium_variant,516,2044,1.364
medium_variant,516,2045,1.34
medium_variant,516,2046,1.316
medium_variant,516,2047,1.291
medium_variant,516,2048,1.265
medium_variant,516,2049,1.237
medium_variant,516,2050,1.209
medium_variant,516,2051,1.181
medium_variant,516,2052,1.153
medium_variant,516,2053,1.124
medium_variant,516,2054,1.095
medium_variant,516,2055,1.066
medium_variant,516,2056,1.036
medium_variant,516,2057,1.007
medium_variant,516,2058,0.979
medium_variant,516,2059,0.951
medium_variant,516,2060,0.924
medium_variant,516,2061,0.896
medium_variant,516,2062,0.87
medium_variant,516,2063,0.843
medium_variant,516,2064,0.816
medium_variant,516,2065,0.79
medium_variant,516,2066,0.764
medium_variant,516,2067,0.739
medium_variant,516,2068,0.714
medium_variant,516,2069,0.69
medium_variant,516,2070,0.666
medium_variant,516,2071,0.642
medium_variant,516,2072,0.619
medium_variant,516,2073,0.597
medium_variant,516,2074,0.575
medium_variant,516,2075,0.554
medium_variant,516,2076,0.533
medium_variant,516,2077,0.512
medium_variant,516,2078,0.491
medium_variant,516,2079,0.471
medium_variant,516,2080,0.45
medium_variant,516,2081,0.43
medium_variant,516,2082,0.411
medium_variant,516,2083,0.392
medium_variant,516,2084,0.373
medium_variant,516,2085,0.356
medium_variant,516,2086,0.338
medium_variant,516,2087,0.32
medium_variant,516,2088,0.303
medium_variant,516,2089,0.286
medium_variant,516,2090,0.27
medium_variant,516,2091,0.253
medium_variant,516,2092,0.237
medium_variant,516,2093,0.221
medium_variant,516,2094,0.205
medium_variant,516,2095,0.19
medium_variant,516,2096,0.175
medium_variant,516,2097,0.159
medium_variant,516,2098,0.144
medium_variant,516,2099,0.129
