variant,country,year,populationgrowthrate
estimates,316,1950,1.019
estimates,316,1951,1.017
estimates,316,1952,0.993
estimates,316,1953,0.957
estimates,316,1954,0.943
estimates,316,1955,0.962
estimates,316,1956,1.015
estimates,316,1957,1.125
estimates,316,1958,1.307
estimates,316,1959,1.556
estimates,316,1960,1.835
estimates,316,1961,2.099
estimates,316,1962,2.307
estimates,316,1963,2.417
estimates,316,1964,2.426
estimates,316,1965,2.377
estimates,316,1966,2.333
estimates,316,1967,2.302
estimates,316,1968,2.267
estimates,316,1969,2.231
estimates,316,1970,2.197
estimates,316,1971,2.164
estimates,316,1972,2.134
estimates,316,1973,2.118
estimates,316,1974,2.127
estimates,316,1975,2.146
estimates,316,1976,2.162
estimates,316,1977,2.177
estimates,316,1978,2.191
estimates,316,1979,2.21
estimates,316,1980,2.228
estimates,316,1981,2.241
estimates,316,1982,2.257
estimates,316,1983,2.269
estimates,316,1984,2.268
estimates,316,1985,2.261
estimates,316,1986,2.242
estimates,316,1987,2.231
estimates,316,1988,2.247
estimates,316,1989,2.277
estimates,316,1990,2.312
estimates,316,1991,2.325
estimates,316,1992,2.29
estimates,316,1993,2.186
estimates,316,1994,2.013
estimates,316,1995,1.808
estimates,316,1996,1.603
estimates,316,1997,1.404
estimates,316,1998,1.2
estimates,316,1999,0.992
estimates,316,2000,0.789
estimates,316,2001,0.591
estimates,316,2002,0.418
estimates,316,2003,0.293
estimates,316,2004,0.218
estimates,316,2005,0.173
estimates,316,2006,0.143
estimates,316,2007,0.122
estimates,316,2008,0.118
estimates,316,2009,0.128
estimates,316,2010,0.14
estimates,316,2011,0.166
estimates,316,2012,0.218
estimates,316,2013,0.31
estimates,316,2014,0.441
estimates,316,2015,0.596
medium_variant,316,2015,0.596
medium_variant,316,2016,0.746
medium_variant,316,2017,0.859
medium_variant,316,2018,0.91
medium_variant,316,2019,0.9
medium_variant,316,2020,0.854
medium_variant,316,2021,0.805
medium_variant,316,2022,0.765
medium_variant,316,2023,0.736
medium_variant,316,2024,0.717
medium_variant,316,2025,0.701
medium_variant,316,2026,0.683
medium_variant,316,2027,0.661
medium_variant,316,2028,0.636
medium_variant,316,2029,0.611
medium_variant,316,2030,0.583
medium_variant,316,2031,0.553
medium_variant,316,2032,0.525
medium_variant,316,2033,0.498
medium_variant,316,2034,0.469
medium_variant,316,2035,0.44
medium_variant,316,2036,0.41
medium_variant,316,2037,0.382
medium_variant,316,2038,0.356
medium_variant,316,2039,0.329
medium_variant,316,2040,0.301
medium_variant,316,2041,0.273
medium_variant,316,2042,0.247
medium_variant,316,2043,0.223
medium_variant,316,2044,0.202
medium_variant,316,2045,0.179
medium_variant,316,2046,0.155
medium_variant,316,2047,0.134
medium_variant,316,2048,0.118
medium_variant,316,2049,0.104
medium_variant,316,2050,0.091
medium_variant,316,2051,0.078
medium_variant,316,2052,0.069
medium_variant,316,2053,0.058
medium_variant,316,2054,0.047
medium_variant,316,2055,0.036
medium_variant,316,2056,0.025
medium_variant,316,2057,0.016
medium_variant,316,2058,0.008
medium_variant,316,2059,-0.003
medium_variant,316,2060,-0.012
medium_variant,316,2061,-0.019
medium_variant,316,2062,-0.029
medium_variant,316,2063,-0.038
medium_variant,316,2064,-0.045
medium_variant,316,2065,-0.054
medium_variant,316,2066,-0.064
medium_variant,316,2067,-0.073
medium_variant,316,2068,-0.084
medium_variant,316,2069,-0.095
medium_variant,316,2070,-0.106
medium_variant,316,2071,-0.119
medium_variant,316,2072,-0.133
medium_variant,316,2073,-0.144
medium_variant,316,2074,-0.155
medium_variant,316,2075,-0.169
medium_variant,316,2076,-0.18
medium_variant,316,2077,-0.195
medium_variant,316,2078,-0.207
medium_variant,316,2079,-0.221
medium_variant,316,2080,-0.236
medium_variant,316,2081,-0.248
medium_variant,316,2082,-0.263
medium_variant,316,2083,-0.276
medium_variant,316,2084,-0.289
medium_variant,316,2085,-0.3
medium_variant,316,2086,-0.312
medium_variant,316,2087,-0.323
medium_variant,316,2088,-0.333
medium_variant,316,2089,-0.342
medium_variant,316,2090,-0.348
medium_variant,316,2091,-0.359
medium_variant,316,2092,-0.364
medium_variant,316,2093,-0.367
medium_variant,316,2094,-0.377
medium_variant,316,2095,-0.383
medium_variant,316,2096,-0.384
medium_variant,316,2097,-0.388
medium_variant,316,2098,-0.391
medium_variant,316,2099,-0.391
