variant,country,year,populationgrowthrate
estimates,50,1950,2.116
estimates,50,1951,2.063
estimates,50,1952,2.019
estimates,50,1953,2.081
estimates,50,1954,2.21
estimates,50,1955,2.373
estimates,50,1956,2.538
estimates,50,1957,2.679
estimates,50,1958,2.779
estimates,50,1959,2.831
estimates,50,1960,2.847
estimates,50,1961,2.853
estimates,50,1962,2.879
estimates,50,1963,2.948
estimates,50,1964,3.048
estimates,50,1965,3.171
estimates,50,1966,3.281
estimates,50,1967,3.277
estimates,50,1968,3.087
estimates,50,1969,2.74
estimates,50,1970,2.317
estimates,50,1971,1.922
estimates,50,1972,1.678
estimates,50,1973,1.664
estimates,50,1974,1.868
estimates,50,1975,2.18
estimates,50,1976,2.476
estimates,50,1977,2.69
estimates,50,1978,2.797
estimates,50,1979,2.8
estimates,50,1980,2.753
estimates,50,1981,2.709
estimates,50,1982,2.684
estimates,50,1983,2.674
estimates,50,1984,2.679
estimates,50,1985,2.687
estimates,50,1986,2.686
estimates,50,1987,2.661
estimates,50,1988,2.603
estimates,50,1989,2.517
estimates,50,1990,2.416
estimates,50,1991,2.316
estimates,50,1992,2.234
estimates,50,1993,2.182
estimates,50,1994,2.157
estimates,50,1995,2.143
estimates,50,1996,2.123
estimates,50,1997,2.091
estimates,50,1998,2.047
estimates,50,1999,1.99
estimates,50,2000,1.93
estimates,50,2001,1.872
estimates,50,2002,1.799
estimates,50,2003,1.694
estimates,50,2004,1.562
estimates,50,2005,1.417
estimates,50,2006,1.276
estimates,50,2007,1.169
estimates,50,2008,1.114
estimates,50,2009,1.111
estimates,50,2010,1.136
estimates,50,2011,1.162
estimates,50,2012,1.175
estimates,50,2013,1.167
estimates,50,2014,1.139
estimates,50,2015,1.1
medium_variant,50,2015,1.1
medium_variant,50,2016,1.065
medium_variant,50,2017,1.038
medium_variant,50,2018,1.021
medium_variant,50,2019,1.014
medium_variant,50,2020,1.011
medium_variant,50,2021,1.007
medium_variant,50,2022,0.995
medium_variant,50,2023,0.972
medium_variant,50,2024,0.939
medium_variant,50,2025,0.899
medium_variant,50,2026,0.859
medium_variant,50,2027,0.821
medium_variant,50,2028,0.785
medium_variant,50,2029,0.752
medium_variant,50,2030,0.72
medium_variant,50,2031,0.687
medium_variant,50,2032,0.654
medium_variant,50,2033,0.621
medium_variant,50,2034,0.59
medium_variant,50,2035,0.558
medium_variant,50,2036,0.528
medium_variant,50,2037,0.498
medium_variant,50,2038,0.469
medium_variant,50,2039,0.441
medium_variant,50,2040,0.414
medium_variant,50,2041,0.388
medium_variant,50,2042,0.362
medium_variant,50,2043,0.335
medium_variant,50,2044,0.309
medium_variant,50,2045,0.282
medium_variant,50,2046,0.255
medium_variant,50,2047,0.23
medium_variant,50,2048,0.204
medium_variant,50,2049,0.18
medium_variant,50,2050,0.155
medium_variant,50,2051,0.131
medium_variant,50,2052,0.108
medium_variant,50,2053,0.084
medium_variant,50,2054,0.062
medium_variant,50,2055,0.039
medium_variant,50,2056,0.017
medium_variant,50,2057,-0.005
medium_variant,50,2058,-0.027
medium_variant,50,2059,-0.048
medium_variant,50,2060,-0.069
medium_variant,50,2061,-0.09
medium_variant,50,2062,-0.11
medium_variant,50,2063,-0.13
medium_variant,50,2064,-0.15
medium_variant,50,2065,-0.169
medium_variant,50,2066,-0.188
medium_variant,50,2067,-0.207
medium_variant,50,2068,-0.225
medium_variant,50,2069,-0.243
medium_variant,50,2070,-0.26
medium_variant,50,2071,-0.277
medium_variant,50,2072,-0.294
medium_variant,50,2073,-0.311
medium_variant,50,2074,-0.328
medium_variant,50,2075,-0.344
medium_variant,50,2076,-0.36
medium_variant,50,2077,-0.376
medium_variant,50,2078,-0.391
medium_variant,50,2079,-0.406
medium_variant,50,2080,-0.42
medium_variant,50,2081,-0.433
medium_variant,50,2082,-0.447
medium_variant,50,2083,-0.459
medium_variant,50,2084,-0.471
medium_variant,50,2085,-0.483
medium_variant,50,2086,-0.494
medium_variant,50,2087,-0.505
medium_variant,50,2088,-0.515
medium_variant,50,2089,-0.524
medium_variant,50,2090,-0.533
medium_variant,50,2091,-0.541
medium_variant,50,2092,-0.548
medium_variant,50,2093,-0.555
medium_variant,50,2094,-0.561
medium_variant,50,2095,-0.566
medium_variant,50,2096,-0.571
medium_variant,50,2097,-0.574
medium_variant,50,2098,-0.577
medium_variant,50,2099,-0.579
