variant,country,year,populationgrowthrate
estimates,446,1950,2.019
estimates,446,1951,1.205
estimates,446,1952,-0.3
estimates,446,1953,-1.55
estimates,446,1954,-2.529
estimates,446,1955,-3.197
estimates,446,1956,-3.471
estimates,446,1957,-3.251
estimates,446,1958,-2.454
estimates,446,1959,-1.098
estimates,446,1960,0.642
estimates,446,1961,2.44
estimates,446,1962,3.888
estimates,446,1963,4.703
estimates,446,1964,4.902
estimates,446,1965,4.83
estimates,446,1966,4.736
estimates,446,1967,4.442
estimates,446,1968,3.754
estimates,446,1969,2.753
estimates,446,1970,1.613
estimates,446,1971,0.52
estimates,446,1972,-0.362
estimates,446,1973,-0.909
estimates,446,1974,-1.089
estimates,446,1975,-1.076
estimates,446,1976,-1.031
estimates,446,1977,-0.82
estimates,446,1978,-0.258
estimates,446,1979,0.617
estimates,446,1980,1.66
estimates,446,1981,2.678
estimates,446,1982,3.485
estimates,446,1983,3.973
estimates,446,1984,4.149
estimates,446,1985,4.175
estimates,446,1986,4.175
estimates,446,1987,4.09
estimates,446,1988,3.843
estimates,446,1989,3.47
estimates,446,1990,3.039
estimates,446,1991,2.623
estimates,446,1992,2.29
estimates,446,1993,2.094
estimates,446,1994,2.029
estimates,446,1995,2.023
estimates,446,1996,2.017
estimates,446,1997,2.025
estimates,446,1998,2.078
estimates,446,1999,2.166
estimates,446,2000,2.274
estimates,446,2001,2.386
estimates,446,2002,2.457
estimates,446,2003,2.451
estimates,446,2004,2.378
estimates,446,2005,2.267
estimates,446,2006,2.156
estimates,446,2007,2.087
estimates,446,2008,2.088
estimates,446,2009,2.152
estimates,446,2010,2.245
estimates,446,2011,2.325
estimates,446,2012,2.347
estimates,446,2013,2.28
estimates,446,2014,2.133
estimates,446,2015,1.948
medium_variant,446,2015,1.948
medium_variant,446,2016,1.768
medium_variant,446,2017,1.627
medium_variant,446,2018,1.544
medium_variant,446,2019,1.515
medium_variant,446,2020,1.515
medium_variant,446,2021,1.51
medium_variant,446,2022,1.491
medium_variant,446,2023,1.459
medium_variant,446,2024,1.41
medium_variant,446,2025,1.356
medium_variant,446,2026,1.305
medium_variant,446,2027,1.256
medium_variant,446,2028,1.207
medium_variant,446,2029,1.157
medium_variant,446,2030,1.106
medium_variant,446,2031,1.057
medium_variant,446,2032,1.012
medium_variant,446,2033,0.969
medium_variant,446,2034,0.93
medium_variant,446,2035,0.895
medium_variant,446,2036,0.861
medium_variant,446,2037,0.83
medium_variant,446,2038,0.803
medium_variant,446,2039,0.781
medium_variant,446,2040,0.761
medium_variant,446,2041,0.743
medium_variant,446,2042,0.727
medium_variant,446,2043,0.714
medium_variant,446,2044,0.703
medium_variant,446,2045,0.695
medium_variant,446,2046,0.686
medium_variant,446,2047,0.677
medium_variant,446,2048,0.666
medium_variant,446,2049,0.652
medium_variant,446,2050,0.637
medium_variant,446,2051,0.623
medium_variant,446,2052,0.607
medium_variant,446,2053,0.592
medium_variant,446,2054,0.577
medium_variant,446,2055,0.561
medium_variant,446,2056,0.545
medium_variant,446,2057,0.529
medium_variant,446,2058,0.511
medium_variant,446,2059,0.494
medium_variant,446,2060,0.477
medium_variant,446,2061,0.46
medium_variant,446,2062,0.443
medium_variant,446,2063,0.427
medium_variant,446,2064,0.412
medium_variant,446,2065,0.397
medium_variant,446,2066,0.383
medium_variant,446,2067,0.37
medium_variant,446,2068,0.356
medium_variant,446,2069,0.343
medium_variant,446,2070,0.33
medium_variant,446,2071,0.318
medium_variant,446,2072,0.307
medium_variant,446,2073,0.297
medium_variant,446,2074,0.289
medium_variant,446,2075,0.282
medium_variant,446,2076,0.276
medium_variant,446,2077,0.27
medium_variant,446,2078,0.264
medium_variant,446,2079,0.256
medium_variant,446,2080,0.249
medium_variant,446,2081,0.243
medium_variant,446,2082,0.24
medium_variant,446,2083,0.239
medium_variant,446,2084,0.242
medium_variant,446,2085,0.247
medium_variant,446,2086,0.252
medium_variant,446,2087,0.259
medium_variant,446,2088,0.27
medium_variant,446,2089,0.282
medium_variant,446,2090,0.296
medium_variant,446,2091,0.31
medium_variant,446,2092,0.323
medium_variant,446,2093,0.333
medium_variant,446,2094,0.342
medium_variant,446,2095,0.349
medium_variant,446,2096,0.354
medium_variant,446,2097,0.357
medium_variant,446,2098,0.358
medium_variant,446,2099,0.358
