variant,country,year,populationgrowthrate
estimates,392,1950,1.811
estimates,392,1951,1.696
estimates,392,1952,1.492
estimates,392,1953,1.337
estimates,392,1954,1.222
estimates,392,1955,1.137
estimates,392,1956,1.076
estimates,392,1957,1.03
estimates,392,1958,0.995
estimates,392,1959,0.968
estimates,392,1960,0.949
estimates,392,1961,0.944
estimates,392,1962,0.958
estimates,392,1963,0.996
estimates,392,1964,1.056
estimates,392,1965,1.125
estimates,392,1966,1.191
estimates,392,1967,1.252
estimates,392,1968,1.308
estimates,392,1969,1.355
estimates,392,1970,1.397
estimates,392,1971,1.433
estimates,392,1972,1.439
estimates,392,1973,1.394
estimates,392,1974,1.302
estimates,392,1975,1.184
estimates,392,1976,1.063
estimates,392,1977,0.958
estimates,392,1978,0.88
estimates,392,1979,0.829
estimates,392,1980,0.792
estimates,392,1981,0.753
estimates,392,1982,0.709
estimates,392,1983,0.658
estimates,392,1984,0.601
estimates,392,1985,0.542
estimates,392,1986,0.485
estimates,392,1987,0.437
estimates,392,1988,0.399
estimates,392,1989,0.371
estimates,392,1990,0.35
estimates,392,1991,0.331
estimates,392,1992,0.31
estimates,392,1993,0.287
estimates,392,1994,0.261
estimates,392,1995,0.234
estimates,392,1996,0.208
estimates,392,1997,0.186
estimates,392,1998,0.17
estimates,392,1999,0.16
estimates,392,2000,0.152
estimates,392,2001,0.144
estimates,392,2002,0.135
estimates,392,2003,0.121
estimates,392,2004,0.105
estimates,392,2005,0.085
estimates,392,2006,0.066
estimates,392,2007,0.046
estimates,392,2008,0.024
estimates,392,2009,0.001
estimates,392,2010,-0.024
estimates,392,2011,-0.049
estimates,392,2012,-0.075
estimates,392,2013,-0.103
estimates,392,2014,-0.132
estimates,392,2015,-0.162
medium_variant,392,2015,-0.162
medium_variant,392,2016,-0.192
medium_variant,392,2017,-0.221
medium_variant,392,2018,-0.248
medium_variant,392,2019,-0.272
medium_variant,392,2020,-0.295
medium_variant,392,2021,-0.317
medium_variant,392,2022,-0.338
medium_variant,392,2023,-0.36
medium_variant,392,2024,-0.38
medium_variant,392,2025,-0.4
medium_variant,392,2026,-0.419
medium_variant,392,2027,-0.437
medium_variant,392,2028,-0.453
medium_variant,392,2029,-0.468
medium_variant,392,2030,-0.482
medium_variant,392,2031,-0.495
medium_variant,392,2032,-0.508
medium_variant,392,2033,-0.52
medium_variant,392,2034,-0.531
medium_variant,392,2035,-0.542
medium_variant,392,2036,-0.552
medium_variant,392,2037,-0.561
medium_variant,392,2038,-0.567
medium_variant,392,2039,-0.572
medium_variant,392,2040,-0.576
medium_variant,392,2041,-0.579
medium_variant,392,2042,-0.581
medium_variant,392,2043,-0.58
medium_variant,392,2044,-0.579
medium_variant,392,2045,-0.576
medium_variant,392,2046,-0.572
medium_variant,392,2047,-0.569
medium_variant,392,2048,-0.565
medium_variant,392,2049,-0.562
medium_variant,392,2050,-0.559
medium_variant,392,2051,-0.556
medium_variant,392,2052,-0.554
medium_variant,392,2053,-0.556
medium_variant,392,2054,-0.56
medium_variant,392,2055,-0.567
medium_variant,392,2056,-0.574
medium_variant,392,2057,-0.581
medium_variant,392,2058,-0.59
medium_variant,392,2059,-0.6
medium_variant,392,2060,-0.611
medium_variant,392,2061,-0.622
medium_variant,392,2062,-0.631
medium_variant,392,2063,-0.639
medium_variant,392,2064,-0.644
medium_variant,392,2065,-0.648
medium_variant,392,2066,-0.65
medium_variant,392,2067,-0.651
medium_variant,392,2068,-0.649
medium_variant,392,2069,-0.645
medium_variant,392,2070,-0.638
medium_variant,392,2071,-0.63
medium_variant,392,2072,-0.619
medium_variant,392,2073,-0.605
medium_variant,392,2074,-0.587
medium_variant,392,2075,-0.566
medium_variant,392,2076,-0.544
medium_variant,392,2077,-0.523
medium_variant,392,2078,-0.504
medium_variant,392,2079,-0.488
medium_variant,392,2080,-0.473
medium_variant,392,2081,-0.459
medium_variant,392,2082,-0.444
medium_variant,392,2083,-0.431
medium_variant,392,2084,-0.418
medium_variant,392,2085,-0.406
medium_variant,392,2086,-0.395
medium_variant,392,2087,-0.385
medium_variant,392,2088,-0.376
medium_variant,392,2089,-0.368
medium_variant,392,2090,-0.362
medium_variant,392,2091,-0.356
medium_variant,392,2092,-0.35
medium_variant,392,2093,-0.345
medium_variant,392,2094,-0.341
medium_variant,392,2095,-0.337
medium_variant,392,2096,-0.333
medium_variant,392,2097,-0.33
medium_variant,392,2098,-0.327
medium_variant,392,2099,-0.325
