variant,country,year,populationgrowthrate
estimates,800,1950,2.876
estimates,800,1951,2.802
estimates,800,1952,2.682
estimates,800,1953,2.613
estimates,800,1954,2.588
estimates,800,1955,2.604
estimates,800,1956,2.656
estimates,800,1957,2.739
estimates,800,1958,2.847
estimates,800,1959,2.972
estimates,800,1960,3.102
estimates,800,1961,3.223
estimates,800,1962,3.318
estimates,800,1963,3.378
estimates,800,1964,3.401
estimates,800,1965,3.409
estimates,800,1966,3.414
estimates,800,1967,3.381
estimates,800,1968,3.282
estimates,800,1969,3.13
estimates,800,1970,2.954
estimates,800,1971,2.791
estimates,800,1972,2.684
estimates,800,1973,2.658
estimates,800,1974,2.708
estimates,800,1975,2.797
estimates,800,1976,2.888
estimates,800,1977,2.956
estimates,800,1978,2.993
estimates,800,1979,3.002
estimates,800,1980,2.995
estimates,800,1981,2.992
estimates,800,1982,3.02
estimates,800,1983,3.096
estimates,800,1984,3.212
estimates,800,1985,3.343
estimates,800,1986,3.458
estimates,800,1987,3.528
estimates,800,1988,3.538
estimates,800,1989,3.492
estimates,800,1990,3.425
estimates,800,1991,3.365
estimates,800,1992,3.311
estimates,800,1993,3.255
estimates,800,1994,3.202
estimates,800,1995,3.15
estimates,800,1996,3.103
estimates,800,1997,3.086
estimates,800,1998,3.118
estimates,800,1999,3.194
estimates,800,2000,3.288
estimates,800,2001,3.375
estimates,800,2002,3.439
estimates,800,2003,3.474
estimates,800,2004,3.48
estimates,800,2005,3.472
estimates,800,2006,3.462
estimates,800,2007,3.454
estimates,800,2008,3.444
estimates,800,2009,3.434
estimates,800,2010,3.422
estimates,800,2011,3.407
estimates,800,2012,3.388
estimates,800,2013,3.364
estimates,800,2014,3.336
estimates,800,2015,3.306
medium_variant,800,2015,3.306
medium_variant,800,2016,3.276
medium_variant,800,2017,3.246
medium_variant,800,2018,3.218
medium_variant,800,2019,3.191
medium_variant,800,2020,3.164
medium_variant,800,2021,3.137
medium_variant,800,2022,3.109
medium_variant,800,2023,3.081
medium_variant,800,2024,3.053
medium_variant,800,2025,3.025
medium_variant,800,2026,2.997
medium_variant,800,2027,2.967
medium_variant,800,2028,2.936
medium_variant,800,2029,2.904
medium_variant,800,2030,2.872
medium_variant,800,2031,2.838
medium_variant,800,2032,2.805
medium_variant,800,2033,2.77
medium_variant,800,2034,2.734
medium_variant,800,2035,2.698
medium_variant,800,2036,2.661
medium_variant,800,2037,2.625
medium_variant,800,2038,2.589
medium_variant,800,2039,2.553
medium_variant,800,2040,2.518
medium_variant,800,2041,2.482
medium_variant,800,2042,2.447
medium_variant,800,2043,2.413
medium_variant,800,2044,2.378
medium_variant,800,2045,2.344
medium_variant,800,2046,2.31
medium_variant,800,2047,2.276
medium_variant,800,2048,2.243
medium_variant,800,2049,2.209
medium_variant,800,2050,2.176
medium_variant,800,2051,2.143
medium_variant,800,2052,2.11
medium_variant,800,2053,2.077
medium_variant,800,2054,2.044
medium_variant,800,2055,2.01
medium_variant,800,2056,1.977
medium_variant,800,2057,1.943
medium_variant,800,2058,1.91
medium_variant,800,2059,1.877
medium_variant,800,2060,1.845
medium_variant,800,2061,1.812
medium_variant,800,2062,1.78
medium_variant,800,2063,1.748
medium_variant,800,2064,1.717
medium_variant,800,2065,1.686
medium_variant,800,2066,1.655
medium_variant,800,2067,1.625
medium_variant,800,2068,1.595
medium_variant,800,2069,1.565
medium_variant,800,2070,1.535
medium_variant,800,2071,1.505
medium_variant,800,2072,1.476
medium_variant,800,2073,1.446
medium_variant,800,2074,1.417
medium_variant,800,2075,1.388
medium_variant,800,2076,1.36
medium_variant,800,2077,1.331
medium_variant,800,2078,1.302
medium_variant,800,2079,1.274
medium_variant,800,2080,1.246
medium_variant,800,2081,1.218
medium_variant,800,2082,1.19
medium_variant,800,2083,1.162
medium_variant,800,2084,1.134
medium_variant,800,2085,1.107
medium_variant,800,2086,1.08
medium_variant,800,2087,1.053
medium_variant,800,2088,1.027
medium_variant,800,2089,1
medium_variant,800,2090,0.975
medium_variant,800,2091,0.949
medium_variant,800,2092,0.923
medium_variant,800,2093,0.898
medium_variant,800,2094,0.873
medium_variant,800,2095,0.847
medium_variant,800,2096,0.822
medium_variant,800,2097,0.798
medium_variant,800,2098,0.773
medium_variant,800,2099,0.749
