variant,country,year,populationgrowthrate
estimates,208,1950,0.948
estimates,208,1951,0.904
estimates,208,1952,0.821
estimates,208,1953,0.748
estimates,208,1954,0.686
estimates,208,1955,0.638
estimates,208,1956,0.609
estimates,208,1957,0.6
estimates,208,1958,0.613
estimates,208,1959,0.646
estimates,208,1960,0.691
estimates,208,1961,0.739
estimates,208,1962,0.777
estimates,208,1963,0.793
estimates,208,1964,0.785
estimates,208,1965,0.765
estimates,208,1966,0.743
estimates,208,1967,0.72
estimates,208,1968,0.694
estimates,208,1969,0.665
estimates,208,1970,0.634
estimates,208,1971,0.598
estimates,208,1972,0.556
estimates,208,1973,0.507
estimates,208,1974,0.451
estimates,208,1975,0.394
estimates,208,1976,0.338
estimates,208,1977,0.279
estimates,208,1978,0.212
estimates,208,1979,0.139
estimates,208,1980,0.064
estimates,208,1981,-0.006
estimates,208,1982,-0.056
estimates,208,1983,-0.071
estimates,208,1984,-0.052
estimates,208,1985,-0.014
estimates,208,1986,0.03
estimates,208,1987,0.076
estimates,208,1988,0.128
estimates,208,1989,0.182
estimates,208,1990,0.239
estimates,208,1991,0.296
estimates,208,1992,0.346
estimates,208,1993,0.382
estimates,208,1994,0.403
estimates,208,1995,0.416
estimates,208,1996,0.428
estimates,208,1997,0.431
estimates,208,1998,0.416
estimates,208,1999,0.384
estimates,208,2000,0.34
estimates,208,2001,0.295
estimates,208,2002,0.269
estimates,208,2003,0.278
estimates,208,2004,0.321
estimates,208,2005,0.383
estimates,208,2006,0.443
estimates,208,2007,0.489
estimates,208,2008,0.514
estimates,208,2009,0.516
estimates,208,2010,0.508
estimates,208,2011,0.5
estimates,208,2012,0.49
estimates,208,2013,0.472
estimates,208,2014,0.449
estimates,208,2015,0.422
medium_variant,208,2015,0.422
medium_variant,208,2016,0.393
medium_variant,208,2017,0.371
medium_variant,208,2018,0.362
medium_variant,208,2019,0.367
medium_variant,208,2020,0.38
medium_variant,208,2021,0.392
medium_variant,208,2022,0.4
medium_variant,208,2023,0.403
medium_variant,208,2024,0.4
medium_variant,208,2025,0.394
medium_variant,208,2026,0.387
medium_variant,208,2027,0.38
medium_variant,208,2028,0.37
medium_variant,208,2029,0.358
medium_variant,208,2030,0.344
medium_variant,208,2031,0.329
medium_variant,208,2032,0.314
medium_variant,208,2033,0.3
medium_variant,208,2034,0.286
medium_variant,208,2035,0.273
medium_variant,208,2036,0.259
medium_variant,208,2037,0.247
medium_variant,208,2038,0.235
medium_variant,208,2039,0.225
medium_variant,208,2040,0.216
medium_variant,208,2041,0.207
medium_variant,208,2042,0.2
medium_variant,208,2043,0.195
medium_variant,208,2044,0.193
medium_variant,208,2045,0.192
medium_variant,208,2046,0.191
medium_variant,208,2047,0.191
medium_variant,208,2048,0.191
medium_variant,208,2049,0.191
medium_variant,208,2050,0.191
medium_variant,208,2051,0.191
medium_variant,208,2052,0.192
medium_variant,208,2053,0.192
medium_variant,208,2054,0.193
medium_variant,208,2055,0.193
medium_variant,208,2056,0.193
medium_variant,208,2057,0.193
medium_variant,208,2058,0.195
medium_variant,208,2059,0.197
medium_variant,208,2060,0.199
medium_variant,208,2061,0.201
medium_variant,208,2062,0.202
medium_variant,208,2063,0.203
medium_variant,208,2064,0.204
medium_variant,208,2065,0.204
medium_variant,208,2066,0.204
medium_variant,208,2067,0.204
medium_variant,208,2068,0.203
medium_variant,208,2069,0.201
medium_variant,208,2070,0.199
medium_variant,208,2071,0.196
medium_variant,208,2072,0.193
medium_variant,208,2073,0.189
medium_variant,208,2074,0.184
medium_variant,208,2075,0.179
medium_variant,208,2076,0.173
medium_variant,208,2077,0.167
medium_variant,208,2078,0.16
medium_variant,208,2079,0.153
medium_variant,208,2080,0.145
medium_variant,208,2081,0.138
medium_variant,208,2082,0.13
medium_variant,208,2083,0.122
medium_variant,208,2084,0.115
medium_variant,208,2085,0.107
medium_variant,208,2086,0.1
medium_variant,208,2087,0.093
medium_variant,208,2088,0.089
medium_variant,208,2089,0.086
medium_variant,208,2090,0.084
medium_variant,208,2091,0.083
medium_variant,208,2092,0.082
medium_variant,208,2093,0.081
medium_variant,208,2094,0.08
medium_variant,208,2095,0.079
medium_variant,208,2096,0.079
medium_variant,208,2097,0.079
medium_variant,208,2098,0.08
medium_variant,208,2099,0.083
